ACTION QUERY 10000 10 hydrogen energy
ACTION SNIPPET 10000 409 SNIPPET_NOT_RELEVANT b'1431029'
ACTION SNIPPET 10000 412 SNIPPET_NOT_RELEVANT b'1452328'
ACTION SNIPPET 10000 415 SNIPPET_RELEVANT b'1469877'
ACTION DOC 10000 435 EXAMINING_DOCUMENT b'1469877'
ACTION MARK 10000 438 CONSIDERED_RELEVANT b'1469877'
ACTION SNIPPET 10000 441 SNIPPET_RELEVANT b'1375664'
ACTION DOC 10000 461 EXAMINING_DOCUMENT b'1375664'
ACTION MARK 10000 464 CONSIDERED_RELEVANT b'1375664'
ACTION SNIPPET 10000 467 SNIPPET_RELEVANT b'1704683'
ACTION DOC 10000 487 EXAMINING_DOCUMENT b'1704683'
ACTION MARK 10000 490 CONSIDERED_RELEVANT b'1704683'
ACTION SNIPPET 10000 493 SNIPPET_RELEVANT b'1677826'
ACTION DOC 10000 513 EXAMINING_DOCUMENT b'1677826'
ACTION MARK 10000 516 CONSIDERED_RELEVANT b'1677826'
ACTION SNIPPET 10000 519 SNIPPET_RELEVANT b'1466613'
ACTION DOC 10000 539 EXAMINING_DOCUMENT b'1466613'
ACTION MARK 10000 542 CONSIDERED_RELEVANT b'1466613'
ACTION SNIPPET 10000 545 SNIPPET_RELEVANT b'148096'
ACTION DOC 10000 565 EXAMINING_DOCUMENT b'148096'
ACTION MARK 10000 568 CONSIDERED_RELEVANT b'148096'
ACTION SNIPPET 10000 571 SNIPPET_NOT_RELEVANT b'158543'
ACTION SNIPPET 10000 574 SNIPPET_RELEVANT b'579370'
ACTION DOC 10000 594 EXAMINING_DOCUMENT b'579370'
ACTION MARK 10000 597 CONSIDERED_RELEVANT b'579370'
ACTION SNIPPET 10000 600 SNIPPET_RELEVANT b'1629209'
ACTION DOC 10000 620 EXAMINING_DOCUMENT b'1629209'
ACTION MARK 10000 623 CONSIDERED_RELEVANT b'1629209'
ACTION SNIPPET 10000 626 SNIPPET_RELEVANT b'1843735'
ACTION DOC 10000 646 EXAMINING_DOCUMENT b'1843735'
ACTION MARK 10000 649 CONSIDERED_RELEVANT b'1843735'
ACTION SNIPPET 10000 652 SNIPPET_RELEVANT b'1756597'
ACTION DOC 10000 672 EXAMINING_DOCUMENT b'1756597'
ACTION MARK 10000 675 CONSIDERED_RELEVANT b'1756597'
ACTION SNIPPET 10000 678 SNIPPET_RELEVANT b'234393'
ACTION DOC 10000 698 EXAMINING_DOCUMENT b'234393'
ACTION MARK 10000 701 CONSIDERED_RELEVANT b'234393'
ACTION SNIPPET 10000 704 SNIPPET_RELEVANT b'1626472'
ACTION DOC 10000 724 EXAMINING_DOCUMENT b'1626472'
ACTION MARK 10000 727 CONSIDERED_RELEVANT b'1626472'
ACTION SNIPPET 10000 730 SNIPPET_NOT_RELEVANT b'1671197'
ACTION SNIPPET 10000 733 SNIPPET_RELEVANT b'559415'
ACTION DOC 10000 753 EXAMINING_DOCUMENT b'559415'
ACTION MARK 10000 756 CONSIDERED_RELEVANT b'559415'
ACTION SNIPPET 10000 759 SNIPPET_RELEVANT b'1737245'
ACTION DOC 10000 779 EXAMINING_DOCUMENT b'1737245'
ACTION MARK 10000 782 CONSIDERED_RELEVANT b'1737245'
ACTION SNIPPET 10000 785 SNIPPET_RELEVANT b'1149745'
ACTION DOC 10000 805 EXAMINING_DOCUMENT b'1149745'
ACTION MARK 10000 808 CONSIDERED_RELEVANT b'1149745'
ACTION SNIPPET 10000 811 SNIPPET_RELEVANT b'1836365'
ACTION DOC 10000 831 EXAMINING_DOCUMENT b'1836365'
ACTION MARK 10000 834 CONSIDERED_RELEVANT b'1836365'
ACTION SNIPPET 10000 837 SNIPPET_RELEVANT b'1629210'
ACTION DOC 10000 857 EXAMINING_DOCUMENT b'1629210'
ACTION MARK 10000 860 CONSIDERED_RELEVANT b'1629210'
ACTION SNIPPET 10000 863 SNIPPET_NOT_RELEVANT b'1353760'
ACTION SNIPPET 10000 866 SNIPPET_NOT_RELEVANT b'1468120'
ACTION SNIPPET 10000 869 SNIPPET_RELEVANT b'1532615'
ACTION DOC 10000 889 EXAMINING_DOCUMENT b'1532615'
ACTION MARK 10000 892 CONSIDERED_RELEVANT b'1532615'
ACTION SNIPPET 10000 895 SNIPPET_NOT_RELEVANT b'1851681'
ACTION SNIPPET 10000 898 SNIPPET_NOT_RELEVANT b'425563'
ACTION SNIPPET 10000 901 SNIPPET_NOT_RELEVANT b'1146931'
INFO SERP_END_REACHED 
ACTION QUERY 10000 911 What is the future of hydrogen energy?
ACTION SERP 10000 916 EXAMINE_SERP
ACTION SNIPPET 10000 919 SEEN_PREVIOUSLY b'1843730'
ACTION SNIPPET 10000 922 SEEN_PREVIOUSLY b'1507525'
ACTION SNIPPET 10000 925 SNIPPET_NOT_RELEVANT b'756936'
ACTION SNIPPET 10000 928 SEEN_PREVIOUSLY b'1470357'
ACTION SNIPPET 10000 931 SEEN_PREVIOUSLY b'1462427'
ACTION SNIPPET 10000 934 SEEN_PREVIOUSLY b'1469877'
ACTION SNIPPET 10000 937 SNIPPET_NOT_RELEVANT b'1497519'
ACTION SNIPPET 10000 940 SEEN_PREVIOUSLY b'296707'
ACTION SNIPPET 10000 943 SEEN_PREVIOUSLY b'755544'
ACTION SNIPPET 10000 946 SEEN_PREVIOUSLY b'1704683'
ACTION SNIPPET 10000 949 SNIPPET_NOT_RELEVANT b'1848545'
ACTION SNIPPET 10000 952 SNIPPET_NOT_RELEVANT b'1468120'
ACTION SNIPPET 10000 955 SNIPPET_NOT_RELEVANT b'1532616'
ACTION SNIPPET 10000 958 SEEN_PREVIOUSLY b'379451'
ACTION SNIPPET 10000 961 SNIPPET_NOT_RELEVANT b'1432263'
ACTION QUERY 10000 971 How does hydrogen energy work?
ACTION SERP 10000 976 EXAMINE_SERP
ACTION SNIPPET 10000 979 SNIPPET_NOT_RELEVANT b'758337'
ACTION SNIPPET 10000 982 SEEN_PREVIOUSLY b'755544'
ACTION SNIPPET 10000 985 SEEN_PREVIOUSLY b'1630634'
ACTION SNIPPET 10000 988 SEEN_PREVIOUSLY b'1507525'
ACTION SNIPPET 10000 991 SNIPPET_NOT_RELEVANT b'1497519'
ACTION SNIPPET 10000 994 SEEN_PREVIOUSLY b'1470357'
ACTION SNIPPET 10000 997 SEEN_PREVIOUSLY b'1534757'
ACTION SNIPPET 10000 1000 SEEN_PREVIOUSLY b'1461542'
ACTION SNIPPET 10000 1003 SNIPPET_NOT_RELEVANT b'1848545'
ACTION SNIPPET 10000 1006 SEEN_PREVIOUSLY b'1843716'
ACTION SNIPPET 10000 1009 SNIPPET_NOT_RELEVANT b'1432263'
ACTION SNIPPET 10000 1012 SNIPPET_NOT_RELEVANT b'1742839'
ACTION SNIPPET 10000 1015 SEEN_PREVIOUSLY b'296707'
ACTION SNIPPET 10000 1018 SNIPPET_NOT_RELEVANT b'1497518'
ACTION SNIPPET 10000 1021 SEEN_PREVIOUSLY b'1556630'
ACTION QUERY 10000 1031 What are the benefits of using hydrogen as fuel?
ACTION SERP 10000 1036 EXAMINE_SERP
ACTION SNIPPET 10000 1039 SEEN_PREVIOUSLY b'286579'
ACTION SNIPPET 10000 1042 SEEN_PREVIOUSLY b'1462427'
ACTION SNIPPET 10000 1045 SEEN_PREVIOUSLY b'1677826'
ACTION SNIPPET 10000 1048 SEEN_PREVIOUSLY b'148096'
ACTION SNIPPET 10000 1051 SEEN_PREVIOUSLY b'1461542'
ACTION SNIPPET 10000 1054 SEEN_PREVIOUSLY b'1469877'
ACTION SNIPPET 10000 1057 SNIPPET_RELEVANT b'1359484'
ACTION DOC 10000 1077 EXAMINING_DOCUMENT b'1359484'
ACTION MARK 10000 1080 CONSIDERED_RELEVANT b'1359484'
ACTION SNIPPET 10000 1083 SNIPPET_NOT_RELEVANT b'158543'
ACTION SNIPPET 10000 1086 SEEN_PREVIOUSLY b'1556630'
ACTION SNIPPET 10000 1089 SNIPPET_NOT_RELEVANT b'523920'
ACTION SNIPPET 10000 1092 SEEN_PREVIOUSLY b'379451'
ACTION SNIPPET 10000 1095 SEEN_PREVIOUSLY b'1836365'
ACTION SNIPPET 10000 1098 SEEN_PREVIOUSLY b'1534757'
ACTION SNIPPET 10000 1101 SNIPPET_NOT_RELEVANT b'756936'
ACTION SNIPPET 10000 1104 SEEN_PREVIOUSLY b'1843716'
ACTION SNIPPET 10000 1107 SEEN_PREVIOUSLY b'755544'
ACTION SNIPPET 10000 1110 SNIPPET_NOT_RELEVANT b'1606600'
ACTION SNIPPET 10000 1113 SNIPPET_RELEVANT b'1460609'
ACTION DOC 10000 1133 EXAMINING_DOCUMENT b'1460609'
ACTION MARK 10000 1136 CONSIDERED_RELEVANT b'1460609'
ACTION SNIPPET 10000 1139 SNIPPET_NOT_RELEVANT b'1840664'
ACTION SNIPPET 10000 1142 SNIPPET_NOT_RELEVANT b'1742839'
ACTION SNIPPET 10000 1145 SNIPPET_NOT_RELEVANT b'378791'
ACTION SNIPPET 10000 1148 SEEN_PREVIOUSLY b'1470357'
ACTION SNIPPET 10000 1151 SNIPPET_RELEVANT b'1301511'
ACTION DOC 10000 1171 EXAMINING_DOCUMENT b'1301511'
ACTION MARK 10000 1174 CONSIDERED_RELEVANT b'1301511'
ACTION SNIPPET 10000 1177 SEEN_PREVIOUSLY b'296707'
ACTION SNIPPET 10000 1180 SNIPPET_NOT_RELEVANT b'1432263'
ACTION SNIPPET 10000 1183 SNIPPET_NOT_RELEVANT b'478414'
ACTION SNIPPET 10000 1186 SNIPPET_RELEVANT b'1470553'
ACTION DOC 10000 1206 EXAMINING_DOCUMENT b'1470553'
ACTION MARK 10000 1209 CONSIDERED_RELEVANT b'1470553'
ACTION SNIPPET 10000 1212 SEEN_PREVIOUSLY b'1629209'
ACTION SNIPPET 10000 1215 SEEN_PREVIOUSLY b'1630634'
ACTION SNIPPET 10000 1218 SEEN_PREVIOUSLY b'1375664'
ACTION SNIPPET 10000 1221 SNIPPET_RELEVANT b'912116'
ACTION DOC 10000 1241 EXAMINING_DOCUMENT b'912116'
ACTION MARK 10000 1244 CONSIDERED_RELEVANT b'912116'
ACTION SNIPPET 10000 1247 SNIPPET_RELEVANT b'1524982'
ACTION DOC 10000 1267 EXAMINING_DOCUMENT b'1524982'
ACTION MARK 10000 1270 CONSIDERED_RELEVANT b'1524982'
ACTION SNIPPET 10000 1273 SNIPPET_RELEVANT b'1235486'
ACTION DOC 10000 1293 EXAMINING_DOCUMENT b'1235486'
ACTION MARK 10000 1296 CONSIDERED_RELEVANT b'1235486'
ACTION SNIPPET 10000 1299 SEEN_PREVIOUSLY b'1704683'
ACTION SNIPPET 10000 1302 SNIPPET_RELEVANT b'1096956'
ACTION DOC 10000 1322 EXAMINING_DOCUMENT b'1096956'
ACTION MARK 10000 1325 CONSIDERED_RELEVANT b'1096956'
ACTION SNIPPET 10000 1328 SEEN_PREVIOUSLY b'1626472'
ACTION SNIPPET 10000 1331 SNIPPET_RELEVANT b'690310'
ACTION DOC 10000 1351 EXAMINING_DOCUMENT b'690310'
ACTION MARK 10000 1354 CONSIDERED_RELEVANT b'690310'
ACTION SNIPPET 10000 1357 SEEN_PREVIOUSLY b'148627'
ACTION SNIPPET 10000 1360 SNIPPET_RELEVANT b'1740791'
ACTION DOC 10000 1380 EXAMINING_DOCUMENT b'1740791'
ACTION MARK 10000 1383 CONSIDERED_RELEVANT b'1740791'
ACTION SNIPPET 10000 1386 SNIPPET_NOT_RELEVANT b'1467327'
ACTION SNIPPET 10000 1389 SNIPPET_RELEVANT b'1202630'
ACTION DOC 10000 1409 EXAMINING_DOCUMENT b'1202630'
ACTION MARK 10000 1412 CONSIDERED_RELEVANT b'1202630'
ACTION SNIPPET 10000 1415 SNIPPET_NOT_RELEVANT b'129759'
ACTION SNIPPET 10000 1418 SNIPPET_RELEVANT b'1559535'
ACTION DOC 10000 1438 EXAMINING_DOCUMENT b'1559535'
ACTION MARK 10000 1441 CONSIDERED_RELEVANT b'1559535'
ACTION SNIPPET 10000 1444 SNIPPET_NOT_RELEVANT b'1146931'
ACTION SNIPPET 10000 1447 SNIPPET_NOT_RELEVANT b'1573350'
ACTION SNIPPET 10000 1450 SNIPPET_RELEVANT b'1649578'
ACTION DOC 10000 1470 EXAMINING_DOCUMENT b'1649578'
ACTION MARK 10000 1473 CONSIDERED_RELEVANT b'1649578'
ACTION SNIPPET 10000 1476 SNIPPET_NOT_RELEVANT b'1353760'
ACTION SNIPPET 10000 1479 SEEN_PREVIOUSLY b'1843730'
ACTION SNIPPET 10000 1482 SNIPPET_RELEVANT b'1108600'
ACTION DOC 10000 1502 EXAMINING_DOCUMENT b'1108600'
ACTION MARK 10000 1505 CONSIDERED_RELEVANT b'1108600'
ACTION SNIPPET 10000 1508 SNIPPET_RELEVANT b'1792356'
ACTION DOC 10000 1528 EXAMINING_DOCUMENT b'1792356'
ACTION MARK 10000 1531 CONSIDERED_RELEVANT b'1792356'
INFO SERP_END_REACHED 
ACTION QUERY 10000 1541 What is hydrogen fuel cell technology?
ACTION SERP 10000 1546 EXAMINE_SERP
ACTION SNIPPET 10000 1549 SEEN_PREVIOUSLY b'1301511'
ACTION SNIPPET 10000 1552 SEEN_PREVIOUSLY b'1462427'
ACTION SNIPPET 10000 1555 SEEN_PREVIOUSLY b'1534757'
ACTION SNIPPET 10000 1558 SEEN_PREVIOUSLY b'1460609'
ACTION SNIPPET 10000 1561 SEEN_PREVIOUSLY b'1375664'
ACTION SNIPPET 10000 1564 SEEN_PREVIOUSLY b'1792356'
ACTION SNIPPET 10000 1567 SEEN_PREVIOUSLY b'912116'
ACTION SNIPPET 10000 1570 SNIPPET_NOT_RELEVANT b'478414'
ACTION SNIPPET 10000 1573 SNIPPET_RELEVANT b'1253855'
ACTION DOC 10000 1593 EXAMINING_DOCUMENT b'1253855'
ACTION MARK 10000 1596 CONSIDERED_RELEVANT b'1253855'
ACTION SNIPPET 10000 1599 SEEN_PREVIOUSLY b'1096956'
ACTION SNIPPET 10000 1602 SNIPPET_RELEVANT b'1392477'
ACTION DOC 10000 1622 EXAMINING_DOCUMENT b'1392477'
ACTION MARK 10000 1625 CONSIDERED_RELEVANT b'1392477'
ACTION SNIPPET 10000 1628 SNIPPET_RELEVANT b'269418'
ACTION DOC 10000 1648 EXAMINING_DOCUMENT b'269418'
ACTION MARK 10000 1651 CONSIDERED_RELEVANT b'269418'
ACTION SNIPPET 10000 1654 SEEN_PREVIOUSLY b'1359484'
ACTION SNIPPET 10000 1657 SNIPPET_NOT_RELEVANT b'1591538'
ACTION SNIPPET 10000 1660 SNIPPET_RELEVANT b'1714360'
ACTION DOC 10000 1680 EXAMINING_DOCUMENT b'1714360'
ACTION MARK 10000 1683 CONSIDERED_RELEVANT b'1714360'
ACTION SNIPPET 10000 1686 SNIPPET_RELEVANT b'1315589'
ACTION DOC 10000 1706 EXAMINING_DOCUMENT b'1315589'
ACTION MARK 10000 1709 CONSIDERED_RELEVANT b'1315589'
ACTION SNIPPET 10000 1712 SNIPPET_NOT_RELEVANT b'1830395'
ACTION SNIPPET 10000 1715 SEEN_PREVIOUSLY b'1629209'
ACTION SNIPPET 10000 1718 SEEN_PREVIOUSLY b'1524982'
ACTION SNIPPET 10000 1721 SNIPPET_NOT_RELEVANT b'1452328'
ACTION SNIPPET 10000 1724 SEEN_PREVIOUSLY b'1461542'
ACTION SNIPPET 10000 1727 SEEN_PREVIOUSLY b'1470357'
ACTION SNIPPET 10000 1730 SEEN_PREVIOUSLY b'1556630'
ACTION SNIPPET 10000 1733 SNIPPET_RELEVANT b'966840'
ACTION DOC 10000 1753 EXAMINING_DOCUMENT b'966840'
ACTION MARK 10000 1756 CONSIDERED_RELEVANT b'966840'
ACTION SNIPPET 10000 1759 SNIPPET_RELEVANT b'1441407'
ACTION DOC 10000 1779 EXAMINING_DOCUMENT b'1441407'
ACTION MARK 10000 1782 CONSIDERED_RELEVANT b'1441407'
ACTION SNIPPET 10000 1785 SNIPPET_RELEVANT b'1677932'
ACTION DOC 10000 1805 EXAMINING_DOCUMENT b'1677932'
ACTION MARK 10000 1808 CONSIDERED_RELEVANT b'1677932'
ACTION SNIPPET 10000 1811 SEEN_PREVIOUSLY b'1202630'
ACTION SNIPPET 10000 1814 SEEN_PREVIOUSLY b'690310'
ACTION SNIPPET 10000 1817 SEEN_PREVIOUSLY b'1466613'
ACTION SNIPPET 10000 1820 SNIPPET_NOT_RELEVANT b'1472751'
ACTION SNIPPET 10000 1823 SNIPPET_NOT_RELEVANT b'1353760'
ACTION SNIPPET 10000 1826 SEEN_PREVIOUSLY b'1740791'
ACTION SNIPPET 10000 1829 SNIPPET_NOT_RELEVANT b'1606600'
ACTION SNIPPET 10000 1832 SEEN_PREVIOUSLY b'1108600'
ACTION SNIPPET 10000 1835 SNIPPET_RELEVANT b'963488'
ACTION DOC 10000 1855 EXAMINING_DOCUMENT b'963488'
ACTION MARK 10000 1858 CONSIDERED_RELEVANT b'963488'
ACTION SNIPPET 10000 1861 SEEN_PREVIOUSLY b'1629210'
ACTION SNIPPET 10000 1864 SNIPPET_RELEVANT b'593852'
ACTION DOC 10000 1884 EXAMINING_DOCUMENT b'593852'
ACTION MARK 10000 1887 CONSIDERED_RELEVANT b'593852'
ACTION SNIPPET 10000 1890 SNIPPET_RELEVANT b'1841759'
ACTION DOC 10000 1910 EXAMINING_DOCUMENT b'1841759'
ACTION MARK 10000 1913 CONSIDERED_RELEVANT b'1841759'
ACTION SNIPPET 10000 1916 SEEN_PREVIOUSLY b'1704683'
ACTION SNIPPET 10000 1919 SNIPPET_RELEVANT b'1640674'
ACTION DOC 10000 1939 EXAMINING_DOCUMENT b'1640674'
ACTION MARK 10000 1942 CONSIDERED_RELEVANT b'1640674'
ACTION SNIPPET 10000 1945 SNIPPET_RELEVANT b'980852'
ACTION DOC 10000 1965 EXAMINING_DOCUMENT b'980852'
ACTION MARK 10000 1968 CONSIDERED_RELEVANT b'980852'
ACTION SNIPPET 10000 1971 SEEN_PREVIOUSLY b'286579'
ACTION SNIPPET 10000 1974 SEEN_PREVIOUSLY b'755544'
ACTION SNIPPET 10000 1977 SNIPPET_RELEVANT b'1465355'
ACTION DOC 10000 1997 EXAMINING_DOCUMENT b'1465355'
ACTION MARK 10000 2000 CONSIDERED_RELEVANT b'1465355'
ACTION SNIPPET 10000 2003 SNIPPET_NOT_RELEVANT b'1840664'
ACTION SNIPPET 10000 2006 SEEN_PREVIOUSLY b'1626472'
ACTION SNIPPET 10000 2009 SNIPPET_NOT_RELEVANT b'456274'
ACTION SNIPPET 10000 2012 SNIPPET_RELEVANT b'1448866'
ACTION DOC 10000 2032 EXAMINING_DOCUMENT b'1448866'
ACTION MARK 10000 2035 CONSIDERED_RELEVANT b'1448866'
ACTION SNIPPET 10000 2038 SNIPPET_NOT_RELEVANT b'1497519'
ACTION SNIPPET 10000 2041 SNIPPET_RELEVANT b'1009308'
ACTION DOC 10000 2061 EXAMINING_DOCUMENT b'1009308'
ACTION MARK 10000 2064 CONSIDERED_RELEVANT b'1009308'
INFO SERP_END_REACHED 
ACTION QUERY 10000 2074 How sustainable is hydrogen energy?
ACTION SERP 10000 2079 EXAMINE_SERP
ACTION SNIPPET 10000 2082 SEEN_PREVIOUSLY b'1843730'
ACTION SNIPPET 10000 2085 SNIPPET_NOT_RELEVANT b'1432263'
ACTION SNIPPET 10000 2088 SNIPPET_NOT_RELEVANT b'129759'
ACTION SNIPPET 10000 2091 SNIPPET_RELEVANT b'959073'
ACTION DOC 10000 2111 EXAMINING_DOCUMENT b'959073'
ACTION MARK 10000 2114 CONSIDERED_RELEVANT b'959073'
ACTION SNIPPET 10000 2117 SNIPPET_NOT_RELEVANT b'1113570'
ACTION SNIPPET 10000 2120 SNIPPET_NOT_RELEVANT b'1738730'
ACTION SNIPPET 10000 2123 SNIPPET_NOT_RELEVANT b'239742'
ACTION SNIPPET 10000 2126 SNIPPET_NOT_RELEVANT b'1848545'
ACTION SNIPPET 10000 2129 SNIPPET_NOT_RELEVANT b'1851681'
ACTION SNIPPET 10000 2132 SEEN_PREVIOUSLY b'1448866'
ACTION SNIPPET 10000 2135 SNIPPET_NOT_RELEVANT b'1332723'
ACTION SNIPPET 10000 2138 SNIPPET_RELEVANT b'931171'
ACTION DOC 10000 2158 EXAMINING_DOCUMENT b'931171'
ACTION MARK 10000 2161 CONSIDERED_RELEVANT b'931171'
ACTION SNIPPET 10000 2164 SNIPPET_RELEVANT b'920349'
ACTION DOC 10000 2184 EXAMINING_DOCUMENT b'920349'
ACTION MARK 10000 2187 CONSIDERED_RELEVANT b'920349'
ACTION SNIPPET 10000 2190 SNIPPET_RELEVANT b'845649'
ACTION DOC 10000 2210 EXAMINING_DOCUMENT b'845649'
ACTION MARK 10000 2213 CONSIDERED_RELEVANT b'845649'
ACTION SNIPPET 10000 2216 SNIPPET_RELEVANT b'1479059'
ACTION DOC 10000 2236 EXAMINING_DOCUMENT b'1479059'
ACTION MARK 10000 2239 CONSIDERED_RELEVANT b'1479059'
ACTION SNIPPET 10000 2242 SNIPPET_NOT_RELEVANT b'839287'
ACTION SNIPPET 10000 2245 SNIPPET_RELEVANT b'894621'
ACTION DOC 10000 2265 EXAMINING_DOCUMENT b'894621'
ACTION MARK 10000 2268 CONSIDERED_RELEVANT b'894621'
ACTION SNIPPET 10000 2271 SNIPPET_RELEVANT b'654414'
ACTION DOC 10000 2291 EXAMINING_DOCUMENT b'654414'
ACTION MARK 10000 2294 CONSIDERED_RELEVANT b'654414'
ACTION SNIPPET 10000 2297 SEEN_PREVIOUSLY b'1843716'
ACTION SNIPPET 10000 2300 SNIPPET_NOT_RELEVANT b'1742839'
ACTION SNIPPET 10000 2303 SNIPPET_NOT_RELEVANT b'758337'
ACTION SNIPPET 10000 2306 SNIPPET_NOT_RELEVANT b'1121322'
ACTION SNIPPET 10000 2309 SEEN_PREVIOUSLY b'1556630'
ACTION SNIPPET 10000 2312 SNIPPET_NOT_RELEVANT b'1701133'
ACTION SNIPPET 10000 2315 SNIPPET_RELEVANT b'655278'
ACTION DOC 10000 2335 EXAMINING_DOCUMENT b'655278'
ACTION MARK 10000 2338 CONSIDERED_RELEVANT b'655278'
ACTION SNIPPET 10000 2341 SNIPPET_NOT_RELEVANT b'1683727'
ACTION SNIPPET 10000 2344 SEEN_PREVIOUSLY b'1534757'
ACTION SNIPPET 10000 2347 SEEN_PREVIOUSLY b'1507525'
ACTION SNIPPET 10000 2350 SEEN_PREVIOUSLY b'755544'
ACTION SNIPPET 10000 2353 SNIPPET_NOT_RELEVANT b'1497519'
ACTION SNIPPET 10000 2356 SEEN_PREVIOUSLY b'1630634'
ACTION SNIPPET 10000 2359 SNIPPET_RELEVANT b'1463603'
ACTION DOC 10000 2379 EXAMINING_DOCUMENT b'1463603'
ACTION MARK 10000 2382 CONSIDERED_RELEVANT b'1463603'
ACTION SNIPPET 10000 2385 SEEN_PREVIOUSLY b'1461542'
ACTION SNIPPET 10000 2388 SEEN_PREVIOUSLY b'1470357'
ACTION SNIPPET 10000 2391 SEEN_PREVIOUSLY b'379451'
ACTION SNIPPET 10000 2394 SEEN_PREVIOUSLY b'296707'
ACTION SNIPPET 10000 2397 SEEN_PREVIOUSLY b'148627'
ACTION SNIPPET 10000 2400 SNIPPET_NOT_RELEVANT b'756936'
ACTION SNIPPET 10000 2403 SEEN_PREVIOUSLY b'286579'
ACTION SNIPPET 10000 2406 SNIPPET_NOT_RELEVANT b'1497518'
ACTION SNIPPET 10000 2409 SNIPPET_RELEVANT b'1113574'
ACTION DOC 10000 2429 EXAMINING_DOCUMENT b'1113574'
ACTION MARK 10000 2432 CONSIDERED_RELEVANT b'1113574'
ACTION SNIPPET 10000 2435 SNIPPET_NOT_RELEVANT b'69938'
ACTION SNIPPET 10000 2438 SNIPPET_RELEVANT b'1450861'
ACTION DOC 10000 2458 EXAMINING_DOCUMENT b'1450861'
ACTION MARK 10000 2461 CONSIDERED_RELEVANT b'1450861'
ACTION SNIPPET 10000 2464 SNIPPET_NOT_RELEVANT b'478414'
