ACTION QUERY 10000 10 home schooling
ACTION SNIPPET 10000 382 SNIPPET_RELEVANT b'812141'
ACTION DOC 10000 402 EXAMINING_DOCUMENT b'812141'
ACTION MARK 10000 405 CONSIDERED_RELEVANT b'812141'
ACTION SNIPPET 10000 408 SNIPPET_RELEVANT b'1766937'
ACTION DOC 10000 428 EXAMINING_DOCUMENT b'1766937'
ACTION MARK 10000 431 CONSIDERED_RELEVANT b'1766937'
ACTION SNIPPET 10000 434 SNIPPET_RELEVANT b'798624'
ACTION DOC 10000 454 EXAMINING_DOCUMENT b'798624'
ACTION MARK 10000 457 CONSIDERED_RELEVANT b'798624'
ACTION SNIPPET 10000 460 SNIPPET_NOT_RELEVANT b'798190'
ACTION SNIPPET 10000 463 SNIPPET_RELEVANT b'540823'
ACTION DOC 10000 483 EXAMINING_DOCUMENT b'540823'
ACTION MARK 10000 486 CONSIDERED_RELEVANT b'540823'
ACTION SNIPPET 10000 489 SNIPPET_RELEVANT b'675759'
ACTION DOC 10000 509 EXAMINING_DOCUMENT b'675759'
ACTION MARK 10000 512 CONSIDERED_RELEVANT b'675759'
ACTION SNIPPET 10000 515 SNIPPET_RELEVANT b'1356039'
ACTION DOC 10000 535 EXAMINING_DOCUMENT b'1356039'
ACTION MARK 10000 538 CONSIDERED_RELEVANT b'1356039'
ACTION SNIPPET 10000 541 SNIPPET_RELEVANT b'1201094'
ACTION DOC 10000 561 EXAMINING_DOCUMENT b'1201094'
ACTION MARK 10000 564 CONSIDERED_RELEVANT b'1201094'
ACTION SNIPPET 10000 567 SNIPPET_RELEVANT b'1537262'
ACTION DOC 10000 587 EXAMINING_DOCUMENT b'1537262'
ACTION MARK 10000 590 CONSIDERED_RELEVANT b'1537262'
ACTION SNIPPET 10000 593 SNIPPET_RELEVANT b'790461'
ACTION DOC 10000 613 EXAMINING_DOCUMENT b'790461'
ACTION MARK 10000 616 CONSIDERED_RELEVANT b'790461'
ACTION SNIPPET 10000 619 SNIPPET_RELEVANT b'72341'
ACTION DOC 10000 639 EXAMINING_DOCUMENT b'72341'
ACTION MARK 10000 642 CONSIDERED_RELEVANT b'72341'
ACTION SNIPPET 10000 645 SNIPPET_RELEVANT b'933609'
ACTION DOC 10000 665 EXAMINING_DOCUMENT b'933609'
ACTION MARK 10000 668 CONSIDERED_RELEVANT b'933609'
ACTION SNIPPET 10000 671 SNIPPET_RELEVANT b'1682430'
ACTION DOC 10000 691 EXAMINING_DOCUMENT b'1682430'
ACTION MARK 10000 694 CONSIDERED_RELEVANT b'1682430'
ACTION SNIPPET 10000 697 SNIPPET_RELEVANT b'1203537'
ACTION DOC 10000 717 EXAMINING_DOCUMENT b'1203537'
ACTION MARK 10000 720 CONSIDERED_RELEVANT b'1203537'
ACTION SNIPPET 10000 723 SNIPPET_RELEVANT b'579846'
ACTION DOC 10000 743 EXAMINING_DOCUMENT b'579846'
ACTION MARK 10000 746 CONSIDERED_RELEVANT b'579846'
ACTION SNIPPET 10000 749 SNIPPET_NOT_RELEVANT b'526264'
ACTION SNIPPET 10000 752 SNIPPET_RELEVANT b'386255'
ACTION DOC 10000 772 EXAMINING_DOCUMENT b'386255'
ACTION MARK 10000 775 CONSIDERED_RELEVANT b'386255'
ACTION SNIPPET 10000 778 SNIPPET_NOT_RELEVANT b'1266276'
ACTION SNIPPET 10000 781 SNIPPET_RELEVANT b'556821'
ACTION DOC 10000 801 EXAMINING_DOCUMENT b'556821'
ACTION MARK 10000 804 CONSIDERED_RELEVANT b'556821'
ACTION SNIPPET 10000 807 SNIPPET_NOT_RELEVANT b'1535385'
ACTION SNIPPET 10000 810 SNIPPET_RELEVANT b'1158387'
ACTION DOC 10000 830 EXAMINING_DOCUMENT b'1158387'
ACTION MARK 10000 833 CONSIDERED_RELEVANT b'1158387'
ACTION SNIPPET 10000 836 SNIPPET_RELEVANT b'1201101'
ACTION DOC 10000 856 EXAMINING_DOCUMENT b'1201101'
ACTION MARK 10000 859 CONSIDERED_RELEVANT b'1201101'
ACTION SNIPPET 10000 862 SNIPPET_RELEVANT b'1682148'
ACTION DOC 10000 882 EXAMINING_DOCUMENT b'1682148'
ACTION MARK 10000 885 CONSIDERED_RELEVANT b'1682148'
ACTION SNIPPET 10000 888 SNIPPET_RELEVANT b'973404'
ACTION DOC 10000 908 EXAMINING_DOCUMENT b'973404'
ACTION MARK 10000 911 CONSIDERED_RELEVANT b'973404'
ACTION SNIPPET 10000 914 SNIPPET_NOT_RELEVANT b'1004118'
ACTION SNIPPET 10000 917 SNIPPET_RELEVANT b'398171'
ACTION DOC 10000 937 EXAMINING_DOCUMENT b'398171'
ACTION MARK 10000 940 CONSIDERED_RELEVANT b'398171'
ACTION SNIPPET 10000 943 SNIPPET_NOT_RELEVANT b'1524975'
ACTION SNIPPET 10000 946 SNIPPET_RELEVANT b'1564834'
ACTION DOC 10000 966 EXAMINING_DOCUMENT b'1564834'
ACTION MARK 10000 969 CONSIDERED_RELEVANT b'1564834'
ACTION SNIPPET 10000 972 SNIPPET_RELEVANT b'1129922'
ACTION DOC 10000 992 EXAMINING_DOCUMENT b'1129922'
ACTION MARK 10000 995 CONSIDERED_RELEVANT b'1129922'
ACTION SNIPPET 10000 998 SNIPPET_RELEVANT b'1492643'
ACTION DOC 10000 1018 EXAMINING_DOCUMENT b'1492643'
ACTION MARK 10000 1021 CONSIDERED_RELEVANT b'1492643'
ACTION SNIPPET 10000 1024 SNIPPET_RELEVANT b'1682431'
ACTION DOC 10000 1044 EXAMINING_DOCUMENT b'1682431'
ACTION MARK 10000 1047 CONSIDERED_RELEVANT b'1682431'
ACTION SNIPPET 10000 1050 SNIPPET_NOT_RELEVANT b'993916'
ACTION SNIPPET 10000 1053 SNIPPET_RELEVANT b'1213474'
ACTION DOC 10000 1073 EXAMINING_DOCUMENT b'1213474'
ACTION SNIPPET 10000 1076 SNIPPET_NOT_RELEVANT b'342011'
ACTION SNIPPET 10000 1079 SNIPPET_RELEVANT b'77107'
ACTION DOC 10000 1099 EXAMINING_DOCUMENT b'77107'
ACTION QUERY 10000 1109 Homeschooling benefits
ACTION SERP 10000 1114 EXAMINE_SERP
ACTION SNIPPET 10000 1117 SEEN_PREVIOUSLY b'1057737'
ACTION SNIPPET 10000 1120 SNIPPET_NOT_RELEVANT b'1057716'
ACTION SNIPPET 10000 1123 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 1126 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 1129 SNIPPET_NOT_RELEVANT b'309639'
ACTION SNIPPET 10000 1132 SNIPPET_RELEVANT b'1203538'
ACTION DOC 10000 1152 EXAMINING_DOCUMENT b'1203538'
ACTION MARK 10000 1155 CONSIDERED_RELEVANT b'1203538'
ACTION SNIPPET 10000 1158 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 1161 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 1164 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 1167 SNIPPET_RELEVANT b'1004118'
ACTION DOC 10000 1187 EXAMINING_DOCUMENT b'1004118'
ACTION MARK 10000 1190 CONSIDERED_RELEVANT b'1004118'
ACTION SNIPPET 10000 1193 SNIPPET_RELEVANT b'1266276'
ACTION DOC 10000 1213 EXAMINING_DOCUMENT b'1266276'
ACTION MARK 10000 1216 CONSIDERED_RELEVANT b'1266276'
ACTION SNIPPET 10000 1219 SNIPPET_RELEVANT b'1283837'
ACTION DOC 10000 1239 EXAMINING_DOCUMENT b'1283837'
ACTION MARK 10000 1242 CONSIDERED_RELEVANT b'1283837'
ACTION SNIPPET 10000 1245 SNIPPET_RELEVANT b'1764140'
ACTION DOC 10000 1265 EXAMINING_DOCUMENT b'1764140'
ACTION MARK 10000 1268 CONSIDERED_RELEVANT b'1764140'
ACTION SNIPPET 10000 1271 SNIPPET_NOT_RELEVANT b'664930'
ACTION SNIPPET 10000 1274 SNIPPET_NOT_RELEVANT b'393609'
ACTION SNIPPET 10000 1277 SNIPPET_RELEVANT b'199142'
ACTION DOC 10000 1297 EXAMINING_DOCUMENT b'199142'
ACTION SNIPPET 10000 1300 SNIPPET_RELEVANT b'92227'
ACTION DOC 10000 1320 EXAMINING_DOCUMENT b'92227'
ACTION QUERY 10000 1330 Homeschooling supplies
ACTION SERP 10000 1335 EXAMINE_SERP
ACTION SNIPPET 10000 1338 SNIPPET_RELEVANT b'1057716'
ACTION DOC 10000 1358 EXAMINING_DOCUMENT b'1057716'
ACTION MARK 10000 1361 CONSIDERED_RELEVANT b'1057716'
ACTION SNIPPET 10000 1364 SNIPPET_RELEVANT b'770793'
ACTION DOC 10000 1384 EXAMINING_DOCUMENT b'770793'
ACTION SNIPPET 10000 1387 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 1390 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 1393 SEEN_PREVIOUSLY b'1057737'
ACTION SNIPPET 10000 1396 SNIPPET_NOT_RELEVANT b'309639'
ACTION SNIPPET 10000 1399 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 1402 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 1405 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 1408 SEEN_PREVIOUSLY b'1266276'
ACTION SNIPPET 10000 1411 SEEN_PREVIOUSLY b'1203538'
ACTION QUERY 10000 1421 Homeschool curriculum
ACTION SERP 10000 1426 EXAMINE_SERP
ACTION SNIPPET 10000 1429 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 1432 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 1435 SEEN_PREVIOUSLY b'1057737'
ACTION SNIPPET 10000 1438 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 1441 SEEN_PREVIOUSLY b'1283837'
ACTION SNIPPET 10000 1444 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 1447 SNIPPET_RELEVANT b'309639'
ACTION DOC 10000 1467 EXAMINING_DOCUMENT b'309639'
ACTION MARK 10000 1470 CONSIDERED_RELEVANT b'309639'
ACTION SNIPPET 10000 1473 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 1476 SNIPPET_NOT_RELEVANT b'367862'
ACTION SNIPPET 10000 1479 SNIPPET_NOT_RELEVANT b'576301'
ACTION SNIPPET 10000 1482 SNIPPET_NOT_RELEVANT b'175658'
ACTION SNIPPET 10000 1485 SEEN_PREVIOUSLY b'1004118'
ACTION SNIPPET 10000 1488 SEEN_PREVIOUSLY b'1266276'
ACTION SNIPPET 10000 1491 SNIPPET_NOT_RELEVANT b'581107'
ACTION SNIPPET 10000 1494 SNIPPET_NOT_RELEVANT b'521905'
ACTION SNIPPET 10000 1497 SEEN_PREVIOUSLY b'1764140'
ACTION SNIPPET 10000 1500 SNIPPET_NOT_RELEVANT b'498866'
ACTION SNIPPET 10000 1503 SNIPPET_RELEVANT b'575807'
ACTION DOC 10000 1523 EXAMINING_DOCUMENT b'575807'
ACTION QUERY 10000 1533 Homeschool lesson plans
ACTION SERP 10000 1538 EXAMINE_SERP
ACTION SNIPPET 10000 1541 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 1544 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 1547 SNIPPET_NOT_RELEVANT b'1132287'
ACTION SNIPPET 10000 1550 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 1553 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 1556 SNIPPET_RELEVANT b'408271'
ACTION DOC 10000 1576 EXAMINING_DOCUMENT b'408271'
ACTION SNIPPET 10000 1579 SEEN_PREVIOUSLY b'1266276'
ACTION SNIPPET 10000 1582 SNIPPET_RELEVANT b'1419888'
ACTION DOC 10000 1602 EXAMINING_DOCUMENT b'1419888'
ACTION QUERY 10000 1612 Homeschooling resources
ACTION SERP 10000 1617 EXAMINE_SERP
ACTION SNIPPET 10000 1620 SEEN_PREVIOUSLY b'1283837'
ACTION SNIPPET 10000 1623 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 1626 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 1629 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 1632 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 1635 SEEN_PREVIOUSLY b'1696258'
ACTION SNIPPET 10000 1638 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 1641 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 1644 SEEN_PREVIOUSLY b'1266276'
ACTION SNIPPET 10000 1647 SEEN_PREVIOUSLY b'1004118'
ACTION SNIPPET 10000 1650 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 1653 SEEN_PREVIOUSLY b'1764140'
ACTION SNIPPET 10000 1656 SNIPPET_RELEVANT b'1618576'
ACTION DOC 10000 1676 EXAMINING_DOCUMENT b'1618576'
ACTION MARK 10000 1679 CONSIDERED_RELEVANT b'1618576'
ACTION SNIPPET 10000 1682 SNIPPET_RELEVANT b'1307036'
ACTION DOC 10000 1702 EXAMINING_DOCUMENT b'1307036'
ACTION MARK 10000 1705 CONSIDERED_RELEVANT b'1307036'
ACTION SNIPPET 10000 1708 SNIPPET_RELEVANT b'1745971'
ACTION DOC 10000 1728 EXAMINING_DOCUMENT b'1745971'
ACTION SNIPPET 10000 1731 SNIPPET_NOT_RELEVANT b'914571'
ACTION SNIPPET 10000 1734 SNIPPET_RELEVANT b'1848632'
ACTION DOC 10000 1754 EXAMINING_DOCUMENT b'1848632'
ACTION MARK 10000 1757 CONSIDERED_RELEVANT b'1848632'
ACTION SNIPPET 10000 1760 SNIPPET_RELEVANT b'1848672'
ACTION DOC 10000 1780 EXAMINING_DOCUMENT b'1848672'
ACTION MARK 10000 1783 CONSIDERED_RELEVANT b'1848672'
ACTION SNIPPET 10000 1786 SNIPPET_RELEVANT b'1848634'
ACTION DOC 10000 1806 EXAMINING_DOCUMENT b'1848634'
ACTION MARK 10000 1809 CONSIDERED_RELEVANT b'1848634'
ACTION SNIPPET 10000 1812 SNIPPET_RELEVANT b'1848631'
ACTION DOC 10000 1832 EXAMINING_DOCUMENT b'1848631'
ACTION MARK 10000 1835 CONSIDERED_RELEVANT b'1848631'
ACTION SNIPPET 10000 1838 SNIPPET_NOT_RELEVANT b'905058'
ACTION SNIPPET 10000 1841 SNIPPET_RELEVANT b'200632'
ACTION DOC 10000 1861 EXAMINING_DOCUMENT b'200632'
ACTION SNIPPET 10000 1864 SNIPPET_NOT_RELEVANT b'1746475'
ACTION SNIPPET 10000 1867 SNIPPET_RELEVANT b'69756'
ACTION DOC 10000 1887 EXAMINING_DOCUMENT b'69756'
ACTION QUERY 10000 1897 Homeschooling online
ACTION SERP 10000 1902 EXAMINE_SERP
ACTION SNIPPET 10000 1905 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 1908 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 1911 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 1914 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 1917 SEEN_PREVIOUSLY b'1764140'
ACTION SNIPPET 10000 1920 SEEN_PREVIOUSLY b'1004118'
ACTION SNIPPET 10000 1923 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 1926 SEEN_PREVIOUSLY b'1283837'
ACTION SNIPPET 10000 1929 SEEN_PREVIOUSLY b'1618576'
ACTION SNIPPET 10000 1932 SNIPPET_RELEVANT b'1348202'
ACTION DOC 10000 1952 EXAMINING_DOCUMENT b'1348202'
ACTION QUERY 10000 1962 Homeschooling laws
ACTION SERP 10000 1967 EXAMINE_SERP
ACTION SNIPPET 10000 1970 SEEN_PREVIOUSLY b'1004118'
ACTION SNIPPET 10000 1973 SEEN_PREVIOUSLY b'1696258'
ACTION SNIPPET 10000 1976 SEEN_PREVIOUSLY b'1266276'
ACTION SNIPPET 10000 1979 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 1982 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 1985 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 1988 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 1991 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 1994 SEEN_PREVIOUSLY b'1057737'
ACTION SNIPPET 10000 1997 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 2000 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 2003 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 2006 SNIPPET_NOT_RELEVANT b'380971'
ACTION SNIPPET 10000 2009 SNIPPET_RELEVANT b'56314'
ACTION DOC 10000 2029 EXAMINING_DOCUMENT b'56314'
ACTION QUERY 10000 2039 Homeschooling programs
ACTION SERP 10000 2044 EXAMINE_SERP
ACTION SNIPPET 10000 2047 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 2050 SEEN_PREVIOUSLY b'1696258'
ACTION SNIPPET 10000 2053 SEEN_PREVIOUSLY b'1004118'
ACTION SNIPPET 10000 2056 SEEN_PREVIOUSLY b'1057737'
ACTION SNIPPET 10000 2059 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 2062 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 2065 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 2068 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 2071 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 2074 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 2077 SEEN_PREVIOUSLY b'1283837'
ACTION SNIPPET 10000 2080 SEEN_PREVIOUSLY b'1266276'
ACTION SNIPPET 10000 2083 SEEN_PREVIOUSLY b'1618576'
ACTION SNIPPET 10000 2086 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 2089 SEEN_PREVIOUSLY b'1764140'
ACTION QUERY 10000 2099 Homeschooling for beginners
ACTION SERP 10000 2104 EXAMINE_SERP
ACTION SNIPPET 10000 2107 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 2110 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 2113 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 2116 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 2119 SEEN_PREVIOUSLY b'1283837'
ACTION SNIPPET 10000 2122 SEEN_PREVIOUSLY b'1004118'
ACTION SNIPPET 10000 2125 SNIPPET_RELEVANT b'1533616'
ACTION DOC 10000 2145 EXAMINING_DOCUMENT b'1533616'
ACTION SNIPPET 10000 2148 SNIPPET_NOT_RELEVANT b'458527'
ACTION SNIPPET 10000 2151 SNIPPET_NOT_RELEVANT b'1692806'
ACTION QUERY 10000 2161 Homeschooling for preschoolers
ACTION SERP 10000 2166 EXAMINE_SERP
ACTION SNIPPET 10000 2169 SNIPPET_NOT_RELEVANT b'284781'
ACTION SNIPPET 10000 2172 SNIPPET_NOT_RELEVANT b'1766725'
ACTION SNIPPET 10000 2175 SNIPPET_RELEVANT b'1824450'
ACTION DOC 10000 2195 EXAMINING_DOCUMENT b'1824450'
ACTION SNIPPET 10000 2198 SNIPPET_NOT_RELEVANT b'1149681'
ACTION SNIPPET 10000 2201 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 2204 SNIPPET_RELEVANT b'457895'
ACTION DOC 10000 2224 EXAMINING_DOCUMENT b'457895'
ACTION QUERY 10000 2234 Homeschooling high school
ACTION SERP 10000 2239 EXAMINE_SERP
ACTION SNIPPET 10000 2242 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 2245 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 2248 SEEN_PREVIOUSLY b'1057737'
ACTION SNIPPET 10000 2251 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 2254 SEEN_PREVIOUSLY b'1696258'
ACTION SNIPPET 10000 2257 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 2260 SEEN_PREVIOUSLY b'1004118'
ACTION SNIPPET 10000 2263 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 2266 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 2269 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 2272 SEEN_PREVIOUSLY b'1266276'
ACTION SNIPPET 10000 2275 SNIPPET_RELEVANT b'1080282'
ACTION DOC 10000 2295 EXAMINING_DOCUMENT b'1080282'
ACTION QUERY 10000 2305 Homeschooling vs public school
ACTION SERP 10000 2310 EXAMINE_SERP
ACTION SNIPPET 10000 2313 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 2316 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 2319 SEEN_PREVIOUSLY b'1057737'
ACTION SNIPPET 10000 2322 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 2325 SNIPPET_RELEVANT b'796517'
ACTION DOC 10000 2345 EXAMINING_DOCUMENT b'796517'
ACTION SNIPPET 10000 2348 SNIPPET_RELEVANT b'1122667'
ACTION DOC 10000 2368 EXAMINING_DOCUMENT b'1122667'
ACTION QUERY 10000 2378 Homeschooling in America
ACTION SERP 10000 2383 EXAMINE_SERP
ACTION SNIPPET 10000 2386 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 2389 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 2392 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 2395 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 2398 SEEN_PREVIOUSLY b'1057737'
ACTION SNIPPET 10000 2401 SEEN_PREVIOUSLY b'1004118'
ACTION SNIPPET 10000 2404 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 2407 SEEN_PREVIOUSLY b'1696258'
ACTION SNIPPET 10000 2410 SEEN_PREVIOUSLY b'1266276'
ACTION SNIPPET 10000 2413 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 2416 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 2419 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 2422 SEEN_PREVIOUSLY b'1283837'
ACTION SNIPPET 10000 2425 SEEN_PREVIOUSLY b'1618576'
ACTION SNIPPET 10000 2428 SEEN_PREVIOUSLY b'1764140'
ACTION QUERY 10000 2438 Homeschooling for gifted kids
ACTION SERP 10000 2443 EXAMINE_SERP
ACTION SNIPPET 10000 2446 SNIPPET_NOT_RELEVANT b'1180128'
ACTION SNIPPET 10000 2449 SNIPPET_NOT_RELEVANT b'499629'
ACTION SNIPPET 10000 2452 SNIPPET_NOT_RELEVANT b'906033'
ACTION SNIPPET 10000 2455 SNIPPET_NOT_RELEVANT b'288337'
ACTION SNIPPET 10000 2458 SNIPPET_RELEVANT b'1733906'
ACTION DOC 10000 2478 EXAMINING_DOCUMENT b'1733906'
ACTION SNIPPET 10000 2481 SNIPPET_NOT_RELEVANT b'1670795'
ACTION SNIPPET 10000 2484 SNIPPET_RELEVANT b'832382'
ACTION DOC 10000 2504 EXAMINING_DOCUMENT b'832382'
ACTION QUERY 10000 2514 Homeschool socialization
ACTION SERP 10000 2519 EXAMINE_SERP
ACTION SNIPPET 10000 2522 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 2525 SEEN_PREVIOUSLY b'1283837'
ACTION SNIPPET 10000 2528 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 2531 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 2534 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 2537 SEEN_PREVIOUSLY b'1696258'
ACTION SNIPPET 10000 2540 SEEN_PREVIOUSLY b'1057737'
ACTION SNIPPET 10000 2543 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 2546 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 2549 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 2552 SEEN_PREVIOUSLY b'1266276'
ACTION SNIPPET 10000 2555 SEEN_PREVIOUSLY b'1004118'
ACTION SNIPPET 10000 2558 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 2561 SEEN_PREVIOUSLY b'1764140'
ACTION SNIPPET 10000 2564 SEEN_PREVIOUSLY b'1618576'
ACTION QUERY 10000 2574 Homeschooling materials
ACTION SERP 10000 2579 EXAMINE_SERP
