ACTION QUERY 10000 10 railway accidents
ACTION SNIPPET 10000 738 SNIPPET_RELEVANT b'973603'
ACTION DOC 10000 758 EXAMINING_DOCUMENT b'973603'
ACTION MARK 10000 761 CONSIDERED_RELEVANT b'973603'
ACTION SNIPPET 10000 764 SNIPPET_NOT_RELEVANT b'1301462'
ACTION SNIPPET 10000 767 SNIPPET_RELEVANT b'314218'
ACTION DOC 10000 787 EXAMINING_DOCUMENT b'314218'
ACTION MARK 10000 790 CONSIDERED_RELEVANT b'314218'
ACTION SNIPPET 10000 793 SNIPPET_NOT_RELEVANT b'1687116'
ACTION SNIPPET 10000 796 SNIPPET_RELEVANT b'98010'
ACTION DOC 10000 816 EXAMINING_DOCUMENT b'98010'
ACTION MARK 10000 819 CONSIDERED_RELEVANT b'98010'
ACTION SNIPPET 10000 822 SNIPPET_NOT_RELEVANT b'112888'
ACTION SNIPPET 10000 825 SNIPPET_RELEVANT b'1022176'
ACTION DOC 10000 845 EXAMINING_DOCUMENT b'1022176'
ACTION MARK 10000 848 CONSIDERED_RELEVANT b'1022176'
ACTION SNIPPET 10000 851 SNIPPET_NOT_RELEVANT b'2175'
ACTION SNIPPET 10000 854 SNIPPET_RELEVANT b'2175'
ACTION DOC 10000 874 EXAMINING_DOCUMENT b'2175'
ACTION SNIPPET 10000 877 SNIPPET_RELEVANT b'471885'
ACTION DOC 10000 897 EXAMINING_DOCUMENT b'471885'
ACTION MARK 10000 900 CONSIDERED_RELEVANT b'471885'
ACTION SNIPPET 10000 903 SNIPPET_NOT_RELEVANT b'172223'
ACTION SNIPPET 10000 906 SNIPPET_RELEVANT b'640075'
ACTION DOC 10000 926 EXAMINING_DOCUMENT b'640075'
ACTION SNIPPET 10000 929 SNIPPET_RELEVANT b'612217'
ACTION DOC 10000 949 EXAMINING_DOCUMENT b'612217'
ACTION MARK 10000 952 CONSIDERED_RELEVANT b'612217'
ACTION SNIPPET 10000 955 SNIPPET_RELEVANT b'42499'
ACTION DOC 10000 975 EXAMINING_DOCUMENT b'42499'
ACTION MARK 10000 978 CONSIDERED_RELEVANT b'42499'
ACTION SNIPPET 10000 981 SNIPPET_NOT_RELEVANT b'1750087'
ACTION SNIPPET 10000 984 SNIPPET_NOT_RELEVANT b'256295'
ACTION SNIPPET 10000 987 SNIPPET_RELEVANT b'956488'
ACTION DOC 10000 1007 EXAMINING_DOCUMENT b'956488'
ACTION MARK 10000 1010 CONSIDERED_RELEVANT b'956488'
ACTION SNIPPET 10000 1013 SNIPPET_RELEVANT b'1403609'
ACTION DOC 10000 1033 EXAMINING_DOCUMENT b'1403609'
ACTION MARK 10000 1036 CONSIDERED_RELEVANT b'1403609'
ACTION SNIPPET 10000 1039 SNIPPET_RELEVANT b'1048102'
ACTION DOC 10000 1059 EXAMINING_DOCUMENT b'1048102'
ACTION MARK 10000 1062 CONSIDERED_RELEVANT b'1048102'
ACTION SNIPPET 10000 1065 SNIPPET_NOT_RELEVANT b'48678'
ACTION SNIPPET 10000 1068 SNIPPET_RELEVANT b'1668151'
ACTION DOC 10000 1088 EXAMINING_DOCUMENT b'1668151'
ACTION MARK 10000 1091 CONSIDERED_RELEVANT b'1668151'
ACTION SNIPPET 10000 1094 SNIPPET_NOT_RELEVANT b'1369590'
ACTION SNIPPET 10000 1097 SNIPPET_NOT_RELEVANT b'115516'
ACTION SNIPPET 10000 1100 SNIPPET_RELEVANT b'1360557'
ACTION DOC 10000 1120 EXAMINING_DOCUMENT b'1360557'
ACTION MARK 10000 1123 CONSIDERED_RELEVANT b'1360557'
ACTION SNIPPET 10000 1126 SNIPPET_RELEVANT b'1373726'
ACTION DOC 10000 1146 EXAMINING_DOCUMENT b'1373726'
ACTION SNIPPET 10000 1149 SNIPPET_NOT_RELEVANT b'828985'
ACTION SNIPPET 10000 1152 SNIPPET_RELEVANT b'488247'
ACTION DOC 10000 1172 EXAMINING_DOCUMENT b'488247'
ACTION MARK 10000 1175 CONSIDERED_RELEVANT b'488247'
ACTION SNIPPET 10000 1178 SNIPPET_NOT_RELEVANT b'1432852'
ACTION SNIPPET 10000 1181 SNIPPET_RELEVANT b'1754294'
ACTION DOC 10000 1201 EXAMINING_DOCUMENT b'1754294'
ACTION SNIPPET 10000 1204 SNIPPET_NOT_RELEVANT b'1720521'
ACTION SNIPPET 10000 1207 SNIPPET_NOT_RELEVANT b'717098'
ACTION SNIPPET 10000 1210 SNIPPET_NOT_RELEVANT b'322672'
ACTION SNIPPET 10000 1213 SNIPPET_NOT_RELEVANT b'191795'
ACTION SNIPPET 10000 1216 SNIPPET_NOT_RELEVANT b'199517'
ACTION SNIPPET 10000 1219 SNIPPET_NOT_RELEVANT b'1246797'
ACTION SNIPPET 10000 1222 SNIPPET_RELEVANT b'1563631'
ACTION DOC 10000 1242 EXAMINING_DOCUMENT b'1563631'
ACTION QUERY 10000 1252 Train derailment
ACTION SERP 10000 1257 EXAMINE_SERP
ACTION SNIPPET 10000 1260 SNIPPET_NOT_RELEVANT b'463913'
ACTION SNIPPET 10000 1263 SNIPPET_RELEVANT b'661831'
ACTION DOC 10000 1283 EXAMINING_DOCUMENT b'661831'
ACTION SNIPPET 10000 1286 SNIPPET_RELEVANT b'1234857'
ACTION DOC 10000 1306 EXAMINING_DOCUMENT b'1234857'
ACTION QUERY 10000 1316 Railway collision
ACTION SERP 10000 1321 EXAMINE_SERP
ACTION SNIPPET 10000 1324 SEEN_PREVIOUSLY b'1127996'
ACTION SNIPPET 10000 1327 SEEN_PREVIOUSLY b'1275509'
ACTION SNIPPET 10000 1330 SNIPPET_RELEVANT b'112631'
ACTION DOC 10000 1350 EXAMINING_DOCUMENT b'112631'
ACTION MARK 10000 1353 CONSIDERED_RELEVANT b'112631'
ACTION SNIPPET 10000 1356 SEEN_PREVIOUSLY b'784019'
ACTION SNIPPET 10000 1359 SNIPPET_RELEVANT b'1128219'
ACTION DOC 10000 1379 EXAMINING_DOCUMENT b'1128219'
ACTION MARK 10000 1382 CONSIDERED_RELEVANT b'1128219'
ACTION SNIPPET 10000 1385 SEEN_PREVIOUSLY b'958897'
ACTION SNIPPET 10000 1388 SEEN_PREVIOUSLY b'214578'
ACTION SNIPPET 10000 1391 SEEN_PREVIOUSLY b'46187'
ACTION SNIPPET 10000 1394 SNIPPET_RELEVANT b'204240'
ACTION DOC 10000 1414 EXAMINING_DOCUMENT b'204240'
ACTION MARK 10000 1417 CONSIDERED_RELEVANT b'204240'
ACTION SNIPPET 10000 1420 SNIPPET_RELEVANT b'1687116'
ACTION DOC 10000 1440 EXAMINING_DOCUMENT b'1687116'
ACTION MARK 10000 1443 CONSIDERED_RELEVANT b'1687116'
ACTION SNIPPET 10000 1446 SNIPPET_RELEVANT b'314984'
ACTION DOC 10000 1466 EXAMINING_DOCUMENT b'314984'
ACTION MARK 10000 1469 CONSIDERED_RELEVANT b'314984'
ACTION SNIPPET 10000 1472 SEEN_PREVIOUSLY b'784177'
ACTION SNIPPET 10000 1475 SNIPPET_RELEVANT b'14399'
ACTION DOC 10000 1495 EXAMINING_DOCUMENT b'14399'
ACTION MARK 10000 1498 CONSIDERED_RELEVANT b'14399'
ACTION SNIPPET 10000 1501 SEEN_PREVIOUSLY b'445653'
ACTION SNIPPET 10000 1504 SNIPPET_RELEVANT b'148120'
ACTION DOC 10000 1524 EXAMINING_DOCUMENT b'148120'
ACTION SNIPPET 10000 1527 SEEN_PREVIOUSLY b'2534'
ACTION SNIPPET 10000 1530 SEEN_PREVIOUSLY b'2534'
ACTION SNIPPET 10000 1533 SNIPPET_NOT_RELEVANT b'317296'
ACTION SNIPPET 10000 1536 SNIPPET_NOT_RELEVANT b'5971'
ACTION SNIPPET 10000 1539 SNIPPET_RELEVANT b'5971'
ACTION DOC 10000 1559 EXAMINING_DOCUMENT b'5971'
ACTION QUERY 10000 1569 Level crossing accident
ACTION SERP 10000 1574 EXAMINE_SERP
ACTION SNIPPET 10000 1577 SNIPPET_NOT_RELEVANT b'214995'
ACTION SNIPPET 10000 1580 SNIPPET_RELEVANT b'1706075'
ACTION DOC 10000 1600 EXAMINING_DOCUMENT b'1706075'
ACTION SNIPPET 10000 1603 SNIPPET_RELEVANT b'541994'
ACTION DOC 10000 1623 EXAMINING_DOCUMENT b'541994'
ACTION QUERY 10000 1633 Train crash
ACTION SERP 10000 1638 EXAMINE_SERP
ACTION SNIPPET 10000 1641 SEEN_PREVIOUSLY b'958897'
ACTION SNIPPET 10000 1644 SNIPPET_RELEVANT b'413970'
ACTION DOC 10000 1664 EXAMINING_DOCUMENT b'413970'
ACTION MARK 10000 1667 CONSIDERED_RELEVANT b'413970'
ACTION SNIPPET 10000 1670 SNIPPET_RELEVANT b'84653'
ACTION DOC 10000 1690 EXAMINING_DOCUMENT b'84653'
ACTION MARK 10000 1693 CONSIDERED_RELEVANT b'84653'
ACTION SNIPPET 10000 1696 SNIPPET_RELEVANT b'992920'
ACTION DOC 10000 1716 EXAMINING_DOCUMENT b'992920'
ACTION MARK 10000 1719 CONSIDERED_RELEVANT b'992920'
ACTION SNIPPET 10000 1722 SEEN_PREVIOUSLY b'1239717'
ACTION SNIPPET 10000 1725 SNIPPET_RELEVANT b'168614'
ACTION DOC 10000 1745 EXAMINING_DOCUMENT b'168614'
ACTION MARK 10000 1748 CONSIDERED_RELEVANT b'168614'
ACTION SNIPPET 10000 1751 SNIPPET_RELEVANT b'451151'
ACTION DOC 10000 1771 EXAMINING_DOCUMENT b'451151'
ACTION MARK 10000 1774 CONSIDERED_RELEVANT b'451151'
ACTION SNIPPET 10000 1777 SNIPPET_RELEVANT b'93796'
ACTION DOC 10000 1797 EXAMINING_DOCUMENT b'93796'
ACTION MARK 10000 1800 CONSIDERED_RELEVANT b'93796'
ACTION SNIPPET 10000 1803 SNIPPET_NOT_RELEVANT b'134017'
ACTION SNIPPET 10000 1806 SNIPPET_RELEVANT b'524891'
ACTION DOC 10000 1826 EXAMINING_DOCUMENT b'524891'
ACTION MARK 10000 1829 CONSIDERED_RELEVANT b'524891'
ACTION SNIPPET 10000 1832 SNIPPET_RELEVANT b'1765670'
ACTION DOC 10000 1852 EXAMINING_DOCUMENT b'1765670'
ACTION MARK 10000 1855 CONSIDERED_RELEVANT b'1765670'
ACTION SNIPPET 10000 1858 SNIPPET_RELEVANT b'1640169'
ACTION DOC 10000 1878 EXAMINING_DOCUMENT b'1640169'
ACTION MARK 10000 1881 CONSIDERED_RELEVANT b'1640169'
ACTION SNIPPET 10000 1884 SNIPPET_RELEVANT b'151133'
ACTION DOC 10000 1904 EXAMINING_DOCUMENT b'151133'
ACTION MARK 10000 1907 CONSIDERED_RELEVANT b'151133'
ACTION SNIPPET 10000 1910 SNIPPET_RELEVANT b'935893'
ACTION DOC 10000 1930 EXAMINING_DOCUMENT b'935893'
ACTION MARK 10000 1933 CONSIDERED_RELEVANT b'935893'
ACTION SNIPPET 10000 1936 SNIPPET_RELEVANT b'88420'
ACTION DOC 10000 1956 EXAMINING_DOCUMENT b'88420'
ACTION MARK 10000 1959 CONSIDERED_RELEVANT b'88420'
ACTION SNIPPET 10000 1962 SNIPPET_RELEVANT b'91320'
ACTION DOC 10000 1982 EXAMINING_DOCUMENT b'91320'
ACTION MARK 10000 1985 CONSIDERED_RELEVANT b'91320'
ACTION SNIPPET 10000 1988 SNIPPET_RELEVANT b'92441'
ACTION DOC 10000 2008 EXAMINING_DOCUMENT b'92441'
ACTION MARK 10000 2011 CONSIDERED_RELEVANT b'92441'
ACTION SNIPPET 10000 2014 SEEN_PREVIOUSLY b'488247'
ACTION SNIPPET 10000 2017 SEEN_PREVIOUSLY b'1687116'
ACTION SNIPPET 10000 2020 SNIPPET_NOT_RELEVANT b'10971'
ACTION SNIPPET 10000 2023 SNIPPET_RELEVANT b'14580'
ACTION DOC 10000 2043 EXAMINING_DOCUMENT b'14580'
ACTION MARK 10000 2046 CONSIDERED_RELEVANT b'14580'
ACTION SNIPPET 10000 2049 SEEN_PREVIOUSLY b'471885'
ACTION SNIPPET 10000 2052 SNIPPET_RELEVANT b'1645342'
ACTION DOC 10000 2072 EXAMINING_DOCUMENT b'1645342'
ACTION MARK 10000 2075 CONSIDERED_RELEVANT b'1645342'
ACTION SNIPPET 10000 2078 SNIPPET_RELEVANT b'130405'
ACTION DOC 10000 2098 EXAMINING_DOCUMENT b'130405'
ACTION MARK 10000 2101 CONSIDERED_RELEVANT b'130405'
ACTION SNIPPET 10000 2104 SNIPPET_RELEVANT b'830964'
ACTION DOC 10000 2124 EXAMINING_DOCUMENT b'830964'
ACTION MARK 10000 2127 CONSIDERED_RELEVANT b'830964'
ACTION SNIPPET 10000 2130 SNIPPET_RELEVANT b'157537'
ACTION DOC 10000 2150 EXAMINING_DOCUMENT b'157537'
ACTION MARK 10000 2153 CONSIDERED_RELEVANT b'157537'
ACTION SNIPPET 10000 2156 SNIPPET_NOT_RELEVANT b'829398'
ACTION SNIPPET 10000 2159 SNIPPET_NOT_RELEVANT b'1076580'
ACTION SNIPPET 10000 2162 SNIPPET_NOT_RELEVANT b'408283'
ACTION SNIPPET 10000 2165 SNIPPET_NOT_RELEVANT b'1143386'
ACTION SNIPPET 10000 2168 SNIPPET_RELEVANT b'1385575'
ACTION DOC 10000 2188 EXAMINING_DOCUMENT b'1385575'
ACTION MARK 10000 2191 CONSIDERED_RELEVANT b'1385575'
ACTION SNIPPET 10000 2194 SNIPPET_RELEVANT b'1603477'
ACTION DOC 10000 2214 EXAMINING_DOCUMENT b'1603477'
ACTION MARK 10000 2217 CONSIDERED_RELEVANT b'1603477'
ACTION SNIPPET 10000 2220 SNIPPET_RELEVANT b'1027222'
ACTION DOC 10000 2240 EXAMINING_DOCUMENT b'1027222'
ACTION SNIPPET 10000 2243 SNIPPET_RELEVANT b'993565'
ACTION DOC 10000 2263 EXAMINING_DOCUMENT b'993565'
ACTION MARK 10000 2266 CONSIDERED_RELEVANT b'993565'
ACTION SNIPPET 10000 2269 SNIPPET_RELEVANT b'1143853'
ACTION DOC 10000 2289 EXAMINING_DOCUMENT b'1143853'
ACTION MARK 10000 2292 CONSIDERED_RELEVANT b'1143853'
ACTION SNIPPET 10000 2295 SNIPPET_NOT_RELEVANT b'830663'
ACTION SNIPPET 10000 2298 SNIPPET_RELEVANT b'830667'
ACTION DOC 10000 2318 EXAMINING_DOCUMENT b'830667'
ACTION MARK 10000 2321 CONSIDERED_RELEVANT b'830667'
ACTION SNIPPET 10000 2324 SNIPPET_RELEVANT b'308899'
ACTION DOC 10000 2344 EXAMINING_DOCUMENT b'308899'
ACTION MARK 10000 2347 CONSIDERED_RELEVANT b'308899'
ACTION SNIPPET 10000 2350 SNIPPET_RELEVANT b'169092'
ACTION DOC 10000 2370 EXAMINING_DOCUMENT b'169092'
ACTION MARK 10000 2373 CONSIDERED_RELEVANT b'169092'
ACTION SNIPPET 10000 2376 SEEN_PREVIOUSLY b'1403609'
ACTION SNIPPET 10000 2379 SNIPPET_RELEVANT b'134268'
ACTION DOC 10000 2399 EXAMINING_DOCUMENT b'134268'
ACTION MARK 10000 2402 CONSIDERED_RELEVANT b'134268'
ACTION SNIPPET 10000 2405 SNIPPET_NOT_RELEVANT b'364688'
ACTION SNIPPET 10000 2408 SNIPPET_RELEVANT b'1268808'
ACTION DOC 10000 2428 EXAMINING_DOCUMENT b'1268808'
ACTION MARK 10000 2431 CONSIDERED_RELEVANT b'1268808'
ACTION SNIPPET 10000 2434 SNIPPET_RELEVANT b'831092'
ACTION DOC 10000 2454 EXAMINING_DOCUMENT b'831092'
ACTION MARK 10000 2457 CONSIDERED_RELEVANT b'831092'
ACTION SNIPPET 10000 2460 SNIPPET_NOT_RELEVANT b'470393'
ACTION SNIPPET 10000 2463 SNIPPET_NOT_RELEVANT b'828978'
ACTION SNIPPET 10000 2466 SEEN_PREVIOUSLY b'1022176'
ACTION SNIPPET 10000 2469 SNIPPET_RELEVANT b'784247'
ACTION DOC 10000 2489 EXAMINING_DOCUMENT b'784247'
ACTION SNIPPET 10000 2492 SNIPPET_RELEVANT b'333971'
ACTION DOC 10000 2512 EXAMINING_DOCUMENT b'333971'
ACTION MARK 10000 2515 CONSIDERED_RELEVANT b'333971'
ACTION SNIPPET 10000 2518 SNIPPET_RELEVANT b'974838'
ACTION DOC 10000 2538 EXAMINING_DOCUMENT b'974838'
ACTION MARK 10000 2541 CONSIDERED_RELEVANT b'974838'
ACTION SNIPPET 10000 2544 SNIPPET_NOT_RELEVANT b'157507'
ACTION SNIPPET 10000 2547 SNIPPET_RELEVANT b'784455'
ACTION DOC 10000 2567 EXAMINING_DOCUMENT b'784455'
ACTION MARK 10000 2570 CONSIDERED_RELEVANT b'784455'
ACTION SNIPPET 10000 2573 SNIPPET_RELEVANT b'796472'
ACTION DOC 10000 2593 EXAMINING_DOCUMENT b'796472'
ACTION MARK 10000 2596 CONSIDERED_RELEVANT b'796472'
ACTION SNIPPET 10000 2599 SNIPPET_RELEVANT b'830449'
ACTION DOC 10000 2619 EXAMINING_DOCUMENT b'830449'
ACTION MARK 10000 2622 CONSIDERED_RELEVANT b'830449'
ACTION SNIPPET 10000 2625 SNIPPET_RELEVANT b'166464'
ACTION DOC 10000 2645 EXAMINING_DOCUMENT b'166464'
ACTION SNIPPET 10000 2648 SNIPPET_RELEVANT b'82883'
ACTION DOC 10000 2668 EXAMINING_DOCUMENT b'82883'
ACTION MARK 10000 2671 CONSIDERED_RELEVANT b'82883'
ACTION SNIPPET 10000 2674 SNIPPET_RELEVANT b'151382'
ACTION DOC 10000 2694 EXAMINING_DOCUMENT b'151382'
ACTION MARK 10000 2697 CONSIDERED_RELEVANT b'151382'
ACTION SNIPPET 10000 2700 SNIPPET_RELEVANT b'768075'
ACTION DOC 10000 2720 EXAMINING_DOCUMENT b'768075'
ACTION MARK 10000 2723 CONSIDERED_RELEVANT b'768075'
ACTION SNIPPET 10000 2726 SNIPPET_RELEVANT b'469895'
ACTION DOC 10000 2746 EXAMINING_DOCUMENT b'469895'
ACTION MARK 10000 2749 CONSIDERED_RELEVANT b'469895'
ACTION SNIPPET 10000 2752 SNIPPET_RELEVANT b'830987'
ACTION DOC 10000 2772 EXAMINING_DOCUMENT b'830987'
ACTION MARK 10000 2775 CONSIDERED_RELEVANT b'830987'
ACTION SNIPPET 10000 2778 SNIPPET_RELEVANT b'268519'
ACTION DOC 10000 2798 EXAMINING_DOCUMENT b'268519'
ACTION SNIPPET 10000 2801 SNIPPET_RELEVANT b'464455'
ACTION DOC 10000 2821 EXAMINING_DOCUMENT b'464455'
ACTION MARK 10000 2824 CONSIDERED_RELEVANT b'464455'
ACTION SNIPPET 10000 2827 SNIPPET_NOT_RELEVANT b'19453'
ACTION SNIPPET 10000 2830 SNIPPET_RELEVANT b'639462'
ACTION DOC 10000 2850 EXAMINING_DOCUMENT b'639462'
ACTION MARK 10000 2853 CONSIDERED_RELEVANT b'639462'
ACTION SNIPPET 10000 2856 SNIPPET_NOT_RELEVANT b'146782'
ACTION SNIPPET 10000 2859 SNIPPET_RELEVANT b'1093563'
ACTION DOC 10000 2879 EXAMINING_DOCUMENT b'1093563'
ACTION MARK 10000 2882 CONSIDERED_RELEVANT b'1093563'
ACTION SNIPPET 10000 2885 SNIPPET_NOT_RELEVANT b'773605'
ACTION SNIPPET 10000 2888 SEEN_PREVIOUSLY b'98010'
ACTION SNIPPET 10000 2891 SNIPPET_RELEVANT b'314033'
ACTION DOC 10000 2911 EXAMINING_DOCUMENT b'314033'
ACTION MARK 10000 2914 CONSIDERED_RELEVANT b'314033'
ACTION SNIPPET 10000 2917 SNIPPET_NOT_RELEVANT b'557128'
ACTION SNIPPET 10000 2920 SNIPPET_NOT_RELEVANT b'832492'
ACTION SNIPPET 10000 2923 SNIPPET_RELEVANT b'767449'
ACTION DOC 10000 2943 EXAMINING_DOCUMENT b'767449'
ACTION MARK 10000 2946 CONSIDERED_RELEVANT b'767449'
ACTION SNIPPET 10000 2949 SNIPPET_RELEVANT b'831593'
ACTION DOC 10000 2969 EXAMINING_DOCUMENT b'831593'
ACTION MARK 10000 2972 CONSIDERED_RELEVANT b'831593'
ACTION SNIPPET 10000 2975 SNIPPET_RELEVANT b'214819'
ACTION DOC 10000 2995 EXAMINING_DOCUMENT b'214819'
ACTION MARK 10000 2998 CONSIDERED_RELEVANT b'214819'
ACTION SNIPPET 10000 3001 SNIPPET_NOT_RELEVANT b'372535'
ACTION SNIPPET 10000 3004 SNIPPET_RELEVANT b'829769'
ACTION DOC 10000 3024 EXAMINING_DOCUMENT b'829769'
ACTION MARK 10000 3027 CONSIDERED_RELEVANT b'829769'
ACTION SNIPPET 10000 3030 SNIPPET_RELEVANT b'767293'
ACTION DOC 10000 3050 EXAMINING_DOCUMENT b'767293'
ACTION MARK 10000 3053 CONSIDERED_RELEVANT b'767293'
ACTION SNIPPET 10000 3056 SNIPPET_RELEVANT b'192045'
ACTION DOC 10000 3076 EXAMINING_DOCUMENT b'192045'
ACTION SNIPPET 10000 3079 SNIPPET_RELEVANT b'958974'
ACTION DOC 10000 3099 EXAMINING_DOCUMENT b'958974'
ACTION SNIPPET 10000 3102 SNIPPET_NOT_RELEVANT b'1043933'
ACTION SNIPPET 10000 3105 SNIPPET_RELEVANT b'51425'
ACTION DOC 10000 3125 EXAMINING_DOCUMENT b'51425'
ACTION QUERY 10000 3135 Signal failure
ACTION SERP 10000 3140 EXAMINE_SERP
ACTION SNIPPET 10000 3143 SNIPPET_RELEVANT b'690092'
ACTION DOC 10000 3163 EXAMINING_DOCUMENT b'690092'
ACTION SNIPPET 10000 3166 SNIPPET_RELEVANT b'1676912'
ACTION DOC 10000 3186 EXAMINING_DOCUMENT b'1676912'
