ACTION QUERY 10000 10 hydrogen energy
ACTION SNIPPET 10000 409 SNIPPET_NOT_RELEVANT b'1431029'
ACTION SNIPPET 10000 412 SNIPPET_NOT_RELEVANT b'1452328'
ACTION SNIPPET 10000 415 SNIPPET_RELEVANT b'1469877'
ACTION DOC 10000 435 EXAMINING_DOCUMENT b'1469877'
ACTION MARK 10000 438 CONSIDERED_RELEVANT b'1469877'
ACTION SNIPPET 10000 441 SNIPPET_RELEVANT b'1375664'
ACTION DOC 10000 461 EXAMINING_DOCUMENT b'1375664'
ACTION MARK 10000 464 CONSIDERED_RELEVANT b'1375664'
ACTION SNIPPET 10000 467 SNIPPET_RELEVANT b'1704683'
ACTION DOC 10000 487 EXAMINING_DOCUMENT b'1704683'
ACTION MARK 10000 490 CONSIDERED_RELEVANT b'1704683'
ACTION SNIPPET 10000 493 SNIPPET_RELEVANT b'1677826'
ACTION DOC 10000 513 EXAMINING_DOCUMENT b'1677826'
ACTION MARK 10000 516 CONSIDERED_RELEVANT b'1677826'
ACTION SNIPPET 10000 519 SNIPPET_RELEVANT b'1466613'
ACTION DOC 10000 539 EXAMINING_DOCUMENT b'1466613'
ACTION MARK 10000 542 CONSIDERED_RELEVANT b'1466613'
ACTION SNIPPET 10000 545 SNIPPET_RELEVANT b'148096'
ACTION DOC 10000 565 EXAMINING_DOCUMENT b'148096'
ACTION MARK 10000 568 CONSIDERED_RELEVANT b'148096'
ACTION SNIPPET 10000 571 SNIPPET_NOT_RELEVANT b'158543'
ACTION SNIPPET 10000 574 SNIPPET_RELEVANT b'579370'
ACTION DOC 10000 594 EXAMINING_DOCUMENT b'579370'
ACTION MARK 10000 597 CONSIDERED_RELEVANT b'579370'
ACTION SNIPPET 10000 600 SNIPPET_RELEVANT b'1629209'
ACTION DOC 10000 620 EXAMINING_DOCUMENT b'1629209'
ACTION MARK 10000 623 CONSIDERED_RELEVANT b'1629209'
ACTION SNIPPET 10000 626 SNIPPET_RELEVANT b'1843735'
ACTION DOC 10000 646 EXAMINING_DOCUMENT b'1843735'
ACTION MARK 10000 649 CONSIDERED_RELEVANT b'1843735'
ACTION SNIPPET 10000 652 SNIPPET_RELEVANT b'1756597'
ACTION DOC 10000 672 EXAMINING_DOCUMENT b'1756597'
ACTION MARK 10000 675 CONSIDERED_RELEVANT b'1756597'
ACTION SNIPPET 10000 678 SNIPPET_RELEVANT b'234393'
ACTION DOC 10000 698 EXAMINING_DOCUMENT b'234393'
ACTION MARK 10000 701 CONSIDERED_RELEVANT b'234393'
ACTION SNIPPET 10000 704 SNIPPET_RELEVANT b'1626472'
ACTION DOC 10000 724 EXAMINING_DOCUMENT b'1626472'
ACTION MARK 10000 727 CONSIDERED_RELEVANT b'1626472'
ACTION SNIPPET 10000 730 SNIPPET_NOT_RELEVANT b'1671197'
ACTION SNIPPET 10000 733 SNIPPET_RELEVANT b'559415'
ACTION DOC 10000 753 EXAMINING_DOCUMENT b'559415'
ACTION MARK 10000 756 CONSIDERED_RELEVANT b'559415'
ACTION SNIPPET 10000 759 SNIPPET_RELEVANT b'1737245'
ACTION DOC 10000 779 EXAMINING_DOCUMENT b'1737245'
ACTION MARK 10000 782 CONSIDERED_RELEVANT b'1737245'
ACTION SNIPPET 10000 785 SNIPPET_RELEVANT b'1149745'
ACTION DOC 10000 805 EXAMINING_DOCUMENT b'1149745'
ACTION MARK 10000 808 CONSIDERED_RELEVANT b'1149745'
ACTION SNIPPET 10000 811 SNIPPET_RELEVANT b'1836365'
ACTION DOC 10000 831 EXAMINING_DOCUMENT b'1836365'
ACTION MARK 10000 834 CONSIDERED_RELEVANT b'1836365'
ACTION SNIPPET 10000 837 SNIPPET_RELEVANT b'1629210'
ACTION DOC 10000 857 EXAMINING_DOCUMENT b'1629210'
ACTION MARK 10000 860 CONSIDERED_RELEVANT b'1629210'
ACTION SNIPPET 10000 863 SNIPPET_NOT_RELEVANT b'1353760'
ACTION SNIPPET 10000 866 SNIPPET_NOT_RELEVANT b'1468120'
ACTION SNIPPET 10000 869 SNIPPET_RELEVANT b'1532615'
ACTION DOC 10000 889 EXAMINING_DOCUMENT b'1532615'
ACTION MARK 10000 892 CONSIDERED_RELEVANT b'1532615'
ACTION SNIPPET 10000 895 SNIPPET_NOT_RELEVANT b'1851681'
ACTION SNIPPET 10000 898 SNIPPET_NOT_RELEVANT b'425563'
ACTION SNIPPET 10000 901 SNIPPET_NOT_RELEVANT b'1146931'
INFO SERP_END_REACHED 
ACTION QUERY 10000 911 What is the future of hydrogen energy?
ACTION SERP 10000 916 EXAMINE_SERP
ACTION SNIPPET 10000 919 SEEN_PREVIOUSLY b'1843730'
ACTION SNIPPET 10000 922 SEEN_PREVIOUSLY b'1507525'
ACTION SNIPPET 10000 925 SNIPPET_NOT_RELEVANT b'756936'
ACTION SNIPPET 10000 928 SEEN_PREVIOUSLY b'1470357'
ACTION SNIPPET 10000 931 SEEN_PREVIOUSLY b'1462427'
ACTION SNIPPET 10000 934 SEEN_PREVIOUSLY b'1469877'
ACTION SNIPPET 10000 937 SNIPPET_NOT_RELEVANT b'1497519'
ACTION SNIPPET 10000 940 SEEN_PREVIOUSLY b'296707'
ACTION SNIPPET 10000 943 SEEN_PREVIOUSLY b'755544'
ACTION SNIPPET 10000 946 SEEN_PREVIOUSLY b'1704683'
ACTION SNIPPET 10000 949 SNIPPET_NOT_RELEVANT b'1848545'
ACTION SNIPPET 10000 952 SNIPPET_NOT_RELEVANT b'1468120'
ACTION SNIPPET 10000 955 SNIPPET_NOT_RELEVANT b'1532616'
ACTION SNIPPET 10000 958 SEEN_PREVIOUSLY b'379451'
ACTION SNIPPET 10000 961 SNIPPET_NOT_RELEVANT b'1432263'
ACTION SNIPPET 10000 964 SNIPPET_NOT_RELEVANT b'1467322'
ACTION SNIPPET 10000 967 SNIPPET_NOT_RELEVANT b'1490094'
ACTION SNIPPET 10000 970 SEEN_PREVIOUSLY b'1626472'
ACTION SNIPPET 10000 973 SEEN_PREVIOUSLY b'1756597'
ACTION SNIPPET 10000 976 SNIPPET_NOT_RELEVANT b'1360848'
ACTION SNIPPET 10000 979 SEEN_PREVIOUSLY b'1629209'
ACTION SNIPPET 10000 982 SNIPPET_NOT_RELEVANT b'1146931'
ACTION SNIPPET 10000 985 SNIPPET_RELEVANT b'931171'
ACTION DOC 10000 1005 EXAMINING_DOCUMENT b'931171'
ACTION MARK 10000 1008 CONSIDERED_RELEVANT b'931171'
ACTION SNIPPET 10000 1011 SNIPPET_NOT_RELEVANT b'1576473'
ACTION SNIPPET 10000 1014 SNIPPET_RELEVANT b'920349'
ACTION DOC 10000 1034 EXAMINING_DOCUMENT b'920349'
ACTION MARK 10000 1037 CONSIDERED_RELEVANT b'920349'
ACTION SNIPPET 10000 1040 SEEN_PREVIOUSLY b'1843716'
ACTION SNIPPET 10000 1043 SNIPPET_NOT_RELEVANT b'1742839'
ACTION SNIPPET 10000 1046 SEEN_PREVIOUSLY b'1149745'
ACTION SNIPPET 10000 1049 SNIPPET_RELEVANT b'654414'
ACTION DOC 10000 1069 EXAMINING_DOCUMENT b'654414'
ACTION MARK 10000 1072 CONSIDERED_RELEVANT b'654414'
ACTION SNIPPET 10000 1075 SNIPPET_RELEVANT b'1792356'
ACTION DOC 10000 1095 EXAMINING_DOCUMENT b'1792356'
ACTION MARK 10000 1098 CONSIDERED_RELEVANT b'1792356'
ACTION SNIPPET 10000 1101 SNIPPET_NOT_RELEVANT b'758337'
ACTION SNIPPET 10000 1104 SEEN_PREVIOUSLY b'1556630'
ACTION SNIPPET 10000 1107 SEEN_PREVIOUSLY b'148096'
ACTION SNIPPET 10000 1110 SEEN_PREVIOUSLY b'1534757'
ACTION SNIPPET 10000 1113 SEEN_PREVIOUSLY b'1836365'
ACTION SNIPPET 10000 1116 SNIPPET_NOT_RELEVANT b'1851681'
ACTION SNIPPET 10000 1119 SNIPPET_RELEVANT b'655278'
ACTION DOC 10000 1139 EXAMINING_DOCUMENT b'655278'
ACTION MARK 10000 1142 CONSIDERED_RELEVANT b'655278'
ACTION SNIPPET 10000 1145 SEEN_PREVIOUSLY b'1630634'
ACTION SNIPPET 10000 1148 SNIPPET_RELEVANT b'1843733'
ACTION DOC 10000 1168 EXAMINING_DOCUMENT b'1843733'
ACTION MARK 10000 1171 CONSIDERED_RELEVANT b'1843733'
ACTION SNIPPET 10000 1174 SNIPPET_RELEVANT b'1448866'
ACTION DOC 10000 1194 EXAMINING_DOCUMENT b'1448866'
ACTION MARK 10000 1197 CONSIDERED_RELEVANT b'1448866'
ACTION SNIPPET 10000 1200 SEEN_PREVIOUSLY b'1461542'
ACTION SNIPPET 10000 1203 SEEN_PREVIOUSLY b'1532615'
ACTION SNIPPET 10000 1206 SEEN_PREVIOUSLY b'148627'
ACTION SNIPPET 10000 1209 SNIPPET_RELEVANT b'1479059'
ACTION DOC 10000 1229 EXAMINING_DOCUMENT b'1479059'
ACTION MARK 10000 1232 CONSIDERED_RELEVANT b'1479059'
ACTION SNIPPET 10000 1235 SEEN_PREVIOUSLY b'286579'
ACTION SNIPPET 10000 1238 SNIPPET_NOT_RELEVANT b'1261414'
ACTION SNIPPET 10000 1241 SNIPPET_NOT_RELEVANT b'1113570'
ACTION SNIPPET 10000 1244 SNIPPET_NOT_RELEVANT b'1497518'
ACTION SNIPPET 10000 1247 SNIPPET_RELEVANT b'1559535'
ACTION DOC 10000 1267 EXAMINING_DOCUMENT b'1559535'
ACTION MARK 10000 1270 CONSIDERED_RELEVANT b'1559535'
ACTION SNIPPET 10000 1273 SNIPPET_RELEVANT b'135571'
ACTION DOC 10000 1293 EXAMINING_DOCUMENT b'135571'
ACTION MARK 10000 1296 CONSIDERED_RELEVANT b'135571'
INFO SERP_END_REACHED 
ACTION QUERY 10000 1306 How does hydrogen energy work?
ACTION SERP 10000 1311 EXAMINE_SERP
ACTION SNIPPET 10000 1314 SNIPPET_NOT_RELEVANT b'758337'
ACTION SNIPPET 10000 1317 SEEN_PREVIOUSLY b'755544'
ACTION SNIPPET 10000 1320 SEEN_PREVIOUSLY b'1630634'
ACTION SNIPPET 10000 1323 SEEN_PREVIOUSLY b'1507525'
ACTION SNIPPET 10000 1326 SNIPPET_NOT_RELEVANT b'1497519'
ACTION SNIPPET 10000 1329 SEEN_PREVIOUSLY b'1470357'
ACTION SNIPPET 10000 1332 SEEN_PREVIOUSLY b'1534757'
ACTION SNIPPET 10000 1335 SEEN_PREVIOUSLY b'1461542'
ACTION SNIPPET 10000 1338 SNIPPET_NOT_RELEVANT b'1848545'
ACTION SNIPPET 10000 1341 SEEN_PREVIOUSLY b'1843716'
ACTION SNIPPET 10000 1344 SNIPPET_NOT_RELEVANT b'1432263'
ACTION SNIPPET 10000 1347 SNIPPET_NOT_RELEVANT b'1742839'
ACTION SNIPPET 10000 1350 SEEN_PREVIOUSLY b'296707'
ACTION SNIPPET 10000 1353 SNIPPET_NOT_RELEVANT b'1497518'
ACTION SNIPPET 10000 1356 SEEN_PREVIOUSLY b'1556630'
ACTION SNIPPET 10000 1359 SNIPPET_NOT_RELEVANT b'1452328'
ACTION SNIPPET 10000 1362 SEEN_PREVIOUSLY b'1462427'
ACTION SNIPPET 10000 1365 SEEN_PREVIOUSLY b'1843730'
ACTION SNIPPET 10000 1368 SEEN_PREVIOUSLY b'1469877'
ACTION SNIPPET 10000 1371 SEEN_PREVIOUSLY b'1704683'
ACTION SNIPPET 10000 1374 SEEN_PREVIOUSLY b'1375664'
ACTION SNIPPET 10000 1377 SEEN_PREVIOUSLY b'379451'
ACTION SNIPPET 10000 1380 SEEN_PREVIOUSLY b'148627'
ACTION SNIPPET 10000 1383 SEEN_PREVIOUSLY b'559415'
ACTION SNIPPET 10000 1386 SNIPPET_NOT_RELEVANT b'756936'
ACTION SNIPPET 10000 1389 SEEN_PREVIOUSLY b'1677826'
ACTION SNIPPET 10000 1392 SEEN_PREVIOUSLY b'286579'
ACTION SNIPPET 10000 1395 SNIPPET_NOT_RELEVANT b'69938'
ACTION SNIPPET 10000 1398 SEEN_PREVIOUSLY b'1737245'
ACTION SNIPPET 10000 1401 SNIPPET_NOT_RELEVANT b'478414'
ACTION SNIPPET 10000 1404 SEEN_PREVIOUSLY b'234393'
ACTION SNIPPET 10000 1407 SEEN_PREVIOUSLY b'1836365'
ACTION QUERY 10000 1417 What are the benefits of using hydrogen as fuel?
ACTION SERP 10000 1422 EXAMINE_SERP
ACTION SNIPPET 10000 1425 SEEN_PREVIOUSLY b'286579'
ACTION SNIPPET 10000 1428 SEEN_PREVIOUSLY b'1462427'
ACTION SNIPPET 10000 1431 SEEN_PREVIOUSLY b'1677826'
ACTION SNIPPET 10000 1434 SEEN_PREVIOUSLY b'148096'
ACTION SNIPPET 10000 1437 SEEN_PREVIOUSLY b'1461542'
ACTION SNIPPET 10000 1440 SEEN_PREVIOUSLY b'1469877'
ACTION SNIPPET 10000 1443 SNIPPET_RELEVANT b'1359484'
ACTION DOC 10000 1463 EXAMINING_DOCUMENT b'1359484'
ACTION MARK 10000 1466 CONSIDERED_RELEVANT b'1359484'
ACTION SNIPPET 10000 1469 SNIPPET_NOT_RELEVANT b'158543'
ACTION SNIPPET 10000 1472 SEEN_PREVIOUSLY b'1556630'
ACTION SNIPPET 10000 1475 SNIPPET_NOT_RELEVANT b'523920'
ACTION SNIPPET 10000 1478 SEEN_PREVIOUSLY b'379451'
ACTION SNIPPET 10000 1481 SEEN_PREVIOUSLY b'1836365'
ACTION SNIPPET 10000 1484 SEEN_PREVIOUSLY b'1534757'
ACTION SNIPPET 10000 1487 SNIPPET_NOT_RELEVANT b'756936'
ACTION SNIPPET 10000 1490 SEEN_PREVIOUSLY b'1843716'
ACTION SNIPPET 10000 1493 SEEN_PREVIOUSLY b'755544'
ACTION SNIPPET 10000 1496 SNIPPET_NOT_RELEVANT b'1606600'
ACTION SNIPPET 10000 1499 SNIPPET_RELEVANT b'1460609'
ACTION DOC 10000 1519 EXAMINING_DOCUMENT b'1460609'
ACTION MARK 10000 1522 CONSIDERED_RELEVANT b'1460609'
ACTION SNIPPET 10000 1525 SNIPPET_NOT_RELEVANT b'1840664'
ACTION SNIPPET 10000 1528 SNIPPET_NOT_RELEVANT b'1742839'
ACTION SNIPPET 10000 1531 SNIPPET_NOT_RELEVANT b'378791'
ACTION SNIPPET 10000 1534 SEEN_PREVIOUSLY b'1470357'
ACTION SNIPPET 10000 1537 SNIPPET_RELEVANT b'1301511'
ACTION DOC 10000 1557 EXAMINING_DOCUMENT b'1301511'
ACTION MARK 10000 1560 CONSIDERED_RELEVANT b'1301511'
ACTION SNIPPET 10000 1563 SEEN_PREVIOUSLY b'296707'
ACTION SNIPPET 10000 1566 SNIPPET_NOT_RELEVANT b'1432263'
ACTION SNIPPET 10000 1569 SNIPPET_NOT_RELEVANT b'478414'
ACTION SNIPPET 10000 1572 SNIPPET_RELEVANT b'1470553'
ACTION DOC 10000 1592 EXAMINING_DOCUMENT b'1470553'
ACTION MARK 10000 1595 CONSIDERED_RELEVANT b'1470553'
ACTION SNIPPET 10000 1598 SEEN_PREVIOUSLY b'1629209'
ACTION SNIPPET 10000 1601 SEEN_PREVIOUSLY b'1630634'
ACTION SNIPPET 10000 1604 SEEN_PREVIOUSLY b'1375664'
ACTION SNIPPET 10000 1607 SNIPPET_RELEVANT b'912116'
ACTION DOC 10000 1627 EXAMINING_DOCUMENT b'912116'
ACTION MARK 10000 1630 CONSIDERED_RELEVANT b'912116'
ACTION SNIPPET 10000 1633 SNIPPET_RELEVANT b'1524982'
ACTION DOC 10000 1653 EXAMINING_DOCUMENT b'1524982'
ACTION MARK 10000 1656 CONSIDERED_RELEVANT b'1524982'
ACTION SNIPPET 10000 1659 SNIPPET_RELEVANT b'1235486'
ACTION DOC 10000 1679 EXAMINING_DOCUMENT b'1235486'
ACTION MARK 10000 1682 CONSIDERED_RELEVANT b'1235486'
ACTION SNIPPET 10000 1685 SEEN_PREVIOUSLY b'1704683'
ACTION SNIPPET 10000 1688 SNIPPET_RELEVANT b'1096956'
ACTION DOC 10000 1708 EXAMINING_DOCUMENT b'1096956'
ACTION MARK 10000 1711 CONSIDERED_RELEVANT b'1096956'
ACTION SNIPPET 10000 1714 SEEN_PREVIOUSLY b'1626472'
ACTION SNIPPET 10000 1717 SNIPPET_RELEVANT b'690310'
ACTION DOC 10000 1737 EXAMINING_DOCUMENT b'690310'
ACTION MARK 10000 1740 CONSIDERED_RELEVANT b'690310'
ACTION SNIPPET 10000 1743 SEEN_PREVIOUSLY b'148627'
ACTION SNIPPET 10000 1746 SNIPPET_RELEVANT b'1740791'
ACTION DOC 10000 1766 EXAMINING_DOCUMENT b'1740791'
ACTION MARK 10000 1769 CONSIDERED_RELEVANT b'1740791'
ACTION SNIPPET 10000 1772 SNIPPET_NOT_RELEVANT b'1467327'
ACTION SNIPPET 10000 1775 SNIPPET_RELEVANT b'1202630'
ACTION DOC 10000 1795 EXAMINING_DOCUMENT b'1202630'
ACTION MARK 10000 1798 CONSIDERED_RELEVANT b'1202630'
ACTION SNIPPET 10000 1801 SNIPPET_NOT_RELEVANT b'129759'
ACTION SNIPPET 10000 1804 SEEN_PREVIOUSLY b'1559535'
ACTION SNIPPET 10000 1807 SNIPPET_NOT_RELEVANT b'1146931'
ACTION SNIPPET 10000 1810 SNIPPET_NOT_RELEVANT b'1573350'
ACTION SNIPPET 10000 1813 SNIPPET_RELEVANT b'1649578'
ACTION DOC 10000 1833 EXAMINING_DOCUMENT b'1649578'
ACTION MARK 10000 1836 CONSIDERED_RELEVANT b'1649578'
ACTION SNIPPET 10000 1839 SNIPPET_NOT_RELEVANT b'1353760'
ACTION SNIPPET 10000 1842 SEEN_PREVIOUSLY b'1843730'
ACTION SNIPPET 10000 1845 SNIPPET_RELEVANT b'1108600'
ACTION DOC 10000 1865 EXAMINING_DOCUMENT b'1108600'
ACTION MARK 10000 1868 CONSIDERED_RELEVANT b'1108600'
ACTION SNIPPET 10000 1871 SEEN_PREVIOUSLY b'1792356'
INFO SERP_END_REACHED 
ACTION QUERY 10000 1881 What is hydrogen fuel cell technology?
ACTION SERP 10000 1886 EXAMINE_SERP
ACTION SNIPPET 10000 1889 SEEN_PREVIOUSLY b'1301511'
ACTION SNIPPET 10000 1892 SEEN_PREVIOUSLY b'1462427'
ACTION SNIPPET 10000 1895 SEEN_PREVIOUSLY b'1534757'
ACTION SNIPPET 10000 1898 SEEN_PREVIOUSLY b'1460609'
ACTION SNIPPET 10000 1901 SEEN_PREVIOUSLY b'1375664'
ACTION SNIPPET 10000 1904 SEEN_PREVIOUSLY b'1792356'
ACTION SNIPPET 10000 1907 SEEN_PREVIOUSLY b'912116'
ACTION SNIPPET 10000 1910 SNIPPET_NOT_RELEVANT b'478414'
ACTION SNIPPET 10000 1913 SNIPPET_RELEVANT b'1253855'
ACTION DOC 10000 1933 EXAMINING_DOCUMENT b'1253855'
ACTION MARK 10000 1936 CONSIDERED_RELEVANT b'1253855'
ACTION SNIPPET 10000 1939 SEEN_PREVIOUSLY b'1096956'
ACTION SNIPPET 10000 1942 SNIPPET_RELEVANT b'1392477'
ACTION DOC 10000 1962 EXAMINING_DOCUMENT b'1392477'
ACTION MARK 10000 1965 CONSIDERED_RELEVANT b'1392477'
ACTION SNIPPET 10000 1968 SNIPPET_RELEVANT b'269418'
ACTION DOC 10000 1988 EXAMINING_DOCUMENT b'269418'
ACTION MARK 10000 1991 CONSIDERED_RELEVANT b'269418'
ACTION SNIPPET 10000 1994 SEEN_PREVIOUSLY b'1359484'
ACTION SNIPPET 10000 1997 SNIPPET_NOT_RELEVANT b'1591538'
ACTION SNIPPET 10000 2000 SNIPPET_RELEVANT b'1714360'
ACTION DOC 10000 2020 EXAMINING_DOCUMENT b'1714360'
ACTION MARK 10000 2023 CONSIDERED_RELEVANT b'1714360'
ACTION SNIPPET 10000 2026 SNIPPET_RELEVANT b'1315589'
ACTION DOC 10000 2046 EXAMINING_DOCUMENT b'1315589'
ACTION MARK 10000 2049 CONSIDERED_RELEVANT b'1315589'
ACTION SNIPPET 10000 2052 SNIPPET_NOT_RELEVANT b'1830395'
ACTION SNIPPET 10000 2055 SEEN_PREVIOUSLY b'1629209'
ACTION SNIPPET 10000 2058 SEEN_PREVIOUSLY b'1524982'
ACTION SNIPPET 10000 2061 SNIPPET_NOT_RELEVANT b'1452328'
ACTION SNIPPET 10000 2064 SEEN_PREVIOUSLY b'1461542'
ACTION SNIPPET 10000 2067 SEEN_PREVIOUSLY b'1470357'
ACTION SNIPPET 10000 2070 SEEN_PREVIOUSLY b'1556630'
ACTION SNIPPET 10000 2073 SNIPPET_RELEVANT b'966840'
ACTION DOC 10000 2093 EXAMINING_DOCUMENT b'966840'
ACTION MARK 10000 2096 CONSIDERED_RELEVANT b'966840'
ACTION SNIPPET 10000 2099 SNIPPET_RELEVANT b'1441407'
ACTION DOC 10000 2119 EXAMINING_DOCUMENT b'1441407'
ACTION MARK 10000 2122 CONSIDERED_RELEVANT b'1441407'
ACTION SNIPPET 10000 2125 SNIPPET_RELEVANT b'1677932'
ACTION DOC 10000 2145 EXAMINING_DOCUMENT b'1677932'
ACTION MARK 10000 2148 CONSIDERED_RELEVANT b'1677932'
ACTION SNIPPET 10000 2151 SEEN_PREVIOUSLY b'1202630'
ACTION SNIPPET 10000 2154 SEEN_PREVIOUSLY b'690310'
ACTION SNIPPET 10000 2157 SEEN_PREVIOUSLY b'1466613'
ACTION SNIPPET 10000 2160 SNIPPET_NOT_RELEVANT b'1472751'
ACTION SNIPPET 10000 2163 SNIPPET_NOT_RELEVANT b'1353760'
ACTION SNIPPET 10000 2166 SEEN_PREVIOUSLY b'1740791'
ACTION SNIPPET 10000 2169 SNIPPET_NOT_RELEVANT b'1606600'
ACTION SNIPPET 10000 2172 SEEN_PREVIOUSLY b'1108600'
ACTION SNIPPET 10000 2175 SNIPPET_RELEVANT b'963488'
ACTION DOC 10000 2195 EXAMINING_DOCUMENT b'963488'
ACTION MARK 10000 2198 CONSIDERED_RELEVANT b'963488'
ACTION SNIPPET 10000 2201 SEEN_PREVIOUSLY b'1629210'
ACTION SNIPPET 10000 2204 SNIPPET_RELEVANT b'593852'
ACTION DOC 10000 2224 EXAMINING_DOCUMENT b'593852'
ACTION MARK 10000 2227 CONSIDERED_RELEVANT b'593852'
ACTION SNIPPET 10000 2230 SNIPPET_RELEVANT b'1841759'
ACTION DOC 10000 2250 EXAMINING_DOCUMENT b'1841759'
ACTION MARK 10000 2253 CONSIDERED_RELEVANT b'1841759'
ACTION SNIPPET 10000 2256 SEEN_PREVIOUSLY b'1704683'
ACTION SNIPPET 10000 2259 SNIPPET_RELEVANT b'1640674'
ACTION DOC 10000 2279 EXAMINING_DOCUMENT b'1640674'
ACTION MARK 10000 2282 CONSIDERED_RELEVANT b'1640674'
ACTION SNIPPET 10000 2285 SNIPPET_RELEVANT b'980852'
ACTION DOC 10000 2305 EXAMINING_DOCUMENT b'980852'
ACTION MARK 10000 2308 CONSIDERED_RELEVANT b'980852'
ACTION SNIPPET 10000 2311 SEEN_PREVIOUSLY b'286579'
ACTION SNIPPET 10000 2314 SEEN_PREVIOUSLY b'755544'
ACTION SNIPPET 10000 2317 SNIPPET_RELEVANT b'1465355'
ACTION DOC 10000 2337 EXAMINING_DOCUMENT b'1465355'
ACTION MARK 10000 2340 CONSIDERED_RELEVANT b'1465355'
ACTION SNIPPET 10000 2343 SNIPPET_NOT_RELEVANT b'1840664'
ACTION SNIPPET 10000 2346 SEEN_PREVIOUSLY b'1626472'
ACTION SNIPPET 10000 2349 SNIPPET_NOT_RELEVANT b'456274'
ACTION SNIPPET 10000 2352 SEEN_PREVIOUSLY b'1448866'
ACTION SNIPPET 10000 2355 SNIPPET_NOT_RELEVANT b'1497519'
ACTION SNIPPET 10000 2358 SNIPPET_RELEVANT b'1009308'
ACTION DOC 10000 2378 EXAMINING_DOCUMENT b'1009308'
ACTION MARK 10000 2381 CONSIDERED_RELEVANT b'1009308'
INFO SERP_END_REACHED 
ACTION QUERY 10000 2391 How sustainable is hydrogen energy?
