ACTION QUERY 10000 10 home schooling
ACTION DOC 10000 374 EXAMINING_DOCUMENT b'1203538'
ACTION MARK 10000 377 CONSIDERED_RELEVANT b'1203538'
ACTION SNIPPET 10000 380 SNIPPET_NOT_RELEVANT b'1630458'
ACTION SNIPPET 10000 383 SNIPPET_RELEVANT b'1534317'
ACTION DOC 10000 403 EXAMINING_DOCUMENT b'1534317'
ACTION MARK 10000 406 CONSIDERED_RELEVANT b'1534317'
ACTION SNIPPET 10000 409 SNIPPET_RELEVANT b'579846'
ACTION DOC 10000 429 EXAMINING_DOCUMENT b'579846'
ACTION MARK 10000 432 CONSIDERED_RELEVANT b'579846'
ACTION SNIPPET 10000 435 SNIPPET_NOT_RELEVANT b'1004118'
ACTION QUERY 10000 445 Homeschooling supplies
ACTION SERP 10000 450 EXAMINE_SERP
ACTION SNIPPET 10000 453 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 456 SNIPPET_NOT_RELEVANT b'770793'
ACTION SNIPPET 10000 459 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 462 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 465 SEEN_PREVIOUSLY b'1057737'
ACTION SNIPPET 10000 468 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 471 SNIPPET_RELEVANT b'1630458'
ACTION DOC 10000 491 EXAMINING_DOCUMENT b'1630458'
ACTION MARK 10000 494 CONSIDERED_RELEVANT b'1630458'
ACTION SNIPPET 10000 497 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 500 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 503 SNIPPET_NOT_RELEVANT b'1266276'
ACTION QUERY 10000 513 Homeschool curriculum
ACTION SERP 10000 518 EXAMINE_SERP
ACTION SNIPPET 10000 521 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 524 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 527 SEEN_PREVIOUSLY b'1057737'
ACTION SNIPPET 10000 530 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 533 SNIPPET_NOT_RELEVANT b'1283837'
ACTION SNIPPET 10000 536 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 539 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 542 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 545 SNIPPET_RELEVANT b'367862'
ACTION DOC 10000 565 EXAMINING_DOCUMENT b'367862'
ACTION SNIPPET 10000 568 SNIPPET_NOT_RELEVANT b'576301'
ACTION QUERY 10000 578 Homeschool lesson plans
ACTION SERP 10000 583 EXAMINE_SERP
ACTION SNIPPET 10000 586 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 589 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 592 SNIPPET_RELEVANT b'1132287'
ACTION DOC 10000 612 EXAMINING_DOCUMENT b'1132287'
ACTION SNIPPET 10000 615 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 618 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 621 SNIPPET_RELEVANT b'408271'
ACTION DOC 10000 641 EXAMINING_DOCUMENT b'408271'
ACTION SNIPPET 10000 644 SNIPPET_RELEVANT b'1266276'
ACTION DOC 10000 664 EXAMINING_DOCUMENT b'1266276'
ACTION MARK 10000 667 CONSIDERED_RELEVANT b'1266276'
ACTION SNIPPET 10000 670 SNIPPET_NOT_RELEVANT b'1419888'
ACTION SNIPPET 10000 673 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 676 SEEN_PREVIOUSLY b'1057716'
ACTION QUERY 10000 686 Homeschooling resources
ACTION SERP 10000 691 EXAMINE_SERP
ACTION SNIPPET 10000 694 SNIPPET_RELEVANT b'1283837'
ACTION DOC 10000 714 EXAMINING_DOCUMENT b'1283837'
ACTION MARK 10000 717 CONSIDERED_RELEVANT b'1283837'
ACTION SNIPPET 10000 720 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 723 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 726 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 729 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 732 SNIPPET_NOT_RELEVANT b'1696258'
ACTION SNIPPET 10000 735 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 738 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 741 SEEN_PREVIOUSLY b'1266276'
ACTION SNIPPET 10000 744 SNIPPET_RELEVANT b'1004118'
ACTION DOC 10000 764 EXAMINING_DOCUMENT b'1004118'
ACTION MARK 10000 767 CONSIDERED_RELEVANT b'1004118'
ACTION QUERY 10000 777 Homeschooling online
ACTION SERP 10000 782 EXAMINE_SERP
ACTION SNIPPET 10000 785 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 788 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 791 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 794 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 797 SNIPPET_NOT_RELEVANT b'1764140'
ACTION SNIPPET 10000 800 SEEN_PREVIOUSLY b'1004118'
ACTION SNIPPET 10000 803 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 806 SEEN_PREVIOUSLY b'1283837'
ACTION SNIPPET 10000 809 SNIPPET_NOT_RELEVANT b'1618576'
ACTION SNIPPET 10000 812 SNIPPET_NOT_RELEVANT b'1348202'
ACTION QUERY 10000 822 Homeschooling laws
ACTION SERP 10000 827 EXAMINE_SERP
ACTION SNIPPET 10000 830 SEEN_PREVIOUSLY b'1004118'
ACTION SNIPPET 10000 833 SNIPPET_RELEVANT b'1696258'
ACTION DOC 10000 853 EXAMINING_DOCUMENT b'1696258'
ACTION MARK 10000 856 CONSIDERED_RELEVANT b'1696258'
ACTION SNIPPET 10000 859 SEEN_PREVIOUSLY b'1266276'
ACTION SNIPPET 10000 862 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 865 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 868 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 871 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 874 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 877 SEEN_PREVIOUSLY b'1057737'
ACTION SNIPPET 10000 880 SEEN_PREVIOUSLY b'1203538'
ACTION QUERY 10000 890 Homeschooling programs
ACTION SERP 10000 895 EXAMINE_SERP
ACTION SNIPPET 10000 898 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 901 SEEN_PREVIOUSLY b'1696258'
ACTION SNIPPET 10000 904 SEEN_PREVIOUSLY b'1004118'
ACTION SNIPPET 10000 907 SEEN_PREVIOUSLY b'1057737'
ACTION SNIPPET 10000 910 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 913 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 916 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 919 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 922 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 925 SEEN_PREVIOUSLY b'1203538'
ACTION QUERY 10000 935 Homeschooling for beginners
ACTION SERP 10000 940 EXAMINE_SERP
ACTION SNIPPET 10000 943 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 946 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 949 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 952 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 955 SEEN_PREVIOUSLY b'1283837'
ACTION SNIPPET 10000 958 SEEN_PREVIOUSLY b'1004118'
ACTION SNIPPET 10000 961 SNIPPET_RELEVANT b'1533616'
ACTION DOC 10000 981 EXAMINING_DOCUMENT b'1533616'
ACTION SNIPPET 10000 984 SNIPPET_NOT_RELEVANT b'458527'
ACTION SNIPPET 10000 987 SNIPPET_NOT_RELEVANT b'1692806'
ACTION SNIPPET 10000 990 SNIPPET_NOT_RELEVANT b'325206'
ACTION QUERY 10000 1000 Homeschooling for preschoolers
ACTION SERP 10000 1005 EXAMINE_SERP
ACTION SNIPPET 10000 1008 SNIPPET_RELEVANT b'284781'
ACTION DOC 10000 1028 EXAMINING_DOCUMENT b'284781'
ACTION SNIPPET 10000 1031 SNIPPET_NOT_RELEVANT b'1766725'
ACTION SNIPPET 10000 1034 SNIPPET_NOT_RELEVANT b'1824450'
ACTION SNIPPET 10000 1037 SNIPPET_NOT_RELEVANT b'1149681'
ACTION SNIPPET 10000 1040 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 1043 SNIPPET_RELEVANT b'457895'
ACTION DOC 10000 1063 EXAMINING_DOCUMENT b'457895'
ACTION SNIPPET 10000 1066 SNIPPET_RELEVANT b'1212424'
ACTION DOC 10000 1086 EXAMINING_DOCUMENT b'1212424'
ACTION SNIPPET 10000 1089 SNIPPET_NOT_RELEVANT b'766735'
ACTION SNIPPET 10000 1092 SNIPPET_RELEVANT b'845938'
ACTION DOC 10000 1112 EXAMINING_DOCUMENT b'845938'
ACTION SNIPPET 10000 1115 SNIPPET_NOT_RELEVANT b'1004161'
ACTION QUERY 10000 1125 Homeschooling high school
ACTION SERP 10000 1130 EXAMINE_SERP
ACTION SNIPPET 10000 1133 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 1136 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 1139 SEEN_PREVIOUSLY b'1057737'
ACTION SNIPPET 10000 1142 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 1145 SEEN_PREVIOUSLY b'1696258'
ACTION SNIPPET 10000 1148 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 1151 SEEN_PREVIOUSLY b'1004118'
ACTION SNIPPET 10000 1154 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 1157 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 1160 SEEN_PREVIOUSLY b'309639'
ACTION QUERY 10000 1170 Homeschooling vs public school
ACTION SERP 10000 1175 EXAMINE_SERP
ACTION SNIPPET 10000 1178 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 1181 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 1184 SEEN_PREVIOUSLY b'1057737'
ACTION SNIPPET 10000 1187 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 1190 SNIPPET_RELEVANT b'796517'
ACTION DOC 10000 1210 EXAMINING_DOCUMENT b'796517'
ACTION SNIPPET 10000 1213 SNIPPET_NOT_RELEVANT b'1122667'
ACTION SNIPPET 10000 1216 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 1219 SEEN_PREVIOUSLY b'1696258'
ACTION SNIPPET 10000 1222 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 1225 SEEN_PREVIOUSLY b'1766937'
ACTION QUERY 10000 1235 Homeschooling in America
ACTION SERP 10000 1240 EXAMINE_SERP
ACTION SNIPPET 10000 1243 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 1246 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 1249 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 1252 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 1255 SEEN_PREVIOUSLY b'1057737'
ACTION SNIPPET 10000 1258 SEEN_PREVIOUSLY b'1004118'
ACTION SNIPPET 10000 1261 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 1264 SEEN_PREVIOUSLY b'1696258'
ACTION SNIPPET 10000 1267 SEEN_PREVIOUSLY b'1266276'
ACTION SNIPPET 10000 1270 SEEN_PREVIOUSLY b'1203538'
ACTION QUERY 10000 1280 Homeschooling for gifted kids
ACTION SERP 10000 1285 EXAMINE_SERP
ACTION SNIPPET 10000 1288 SNIPPET_NOT_RELEVANT b'1180128'
ACTION SNIPPET 10000 1291 SNIPPET_NOT_RELEVANT b'499629'
ACTION SNIPPET 10000 1294 SNIPPET_RELEVANT b'906033'
ACTION DOC 10000 1314 EXAMINING_DOCUMENT b'906033'
ACTION SNIPPET 10000 1317 SNIPPET_RELEVANT b'288337'
ACTION DOC 10000 1337 EXAMINING_DOCUMENT b'288337'
ACTION SNIPPET 10000 1340 SNIPPET_NOT_RELEVANT b'1733906'
ACTION SNIPPET 10000 1343 SNIPPET_NOT_RELEVANT b'1670795'
ACTION SNIPPET 10000 1346 SNIPPET_NOT_RELEVANT b'832382'
ACTION SNIPPET 10000 1349 SNIPPET_NOT_RELEVANT b'1179020'
ACTION SNIPPET 10000 1352 SNIPPET_RELEVANT b'1691169'
ACTION DOC 10000 1372 EXAMINING_DOCUMENT b'1691169'
ACTION SNIPPET 10000 1375 SNIPPET_RELEVANT b'1563168'
ACTION DOC 10000 1395 EXAMINING_DOCUMENT b'1563168'
ACTION QUERY 10000 1405 Homeschool socialization
ACTION SERP 10000 1410 EXAMINE_SERP
ACTION SNIPPET 10000 1413 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 1416 SEEN_PREVIOUSLY b'1283837'
ACTION SNIPPET 10000 1419 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 1422 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 1425 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 1428 SEEN_PREVIOUSLY b'1696258'
ACTION SNIPPET 10000 1431 SEEN_PREVIOUSLY b'1057737'
ACTION SNIPPET 10000 1434 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 1437 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 1440 SEEN_PREVIOUSLY b'1203538'
ACTION QUERY 10000 1450 Homeschooling materials
ACTION SERP 10000 1455 EXAMINE_SERP
ACTION SNIPPET 10000 1458 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 1461 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 1464 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 1467 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 1470 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 1473 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 1476 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 1479 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 1482 SEEN_PREVIOUSLY b'1266276'
ACTION SNIPPET 10000 1485 SEEN_PREVIOUSLY b'1283837'
ACTION QUERY 10000 1495 Homeschooling blogs
ACTION SERP 10000 1500 EXAMINE_SERP
ACTION SNIPPET 10000 1503 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 1506 SNIPPET_NOT_RELEVANT b'1604965'
ACTION SNIPPET 10000 1509 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 1512 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 1515 SNIPPET_RELEVANT b'1307036'
ACTION DOC 10000 1535 EXAMINING_DOCUMENT b'1307036'
ACTION MARK 10000 1538 CONSIDERED_RELEVANT b'1307036'
ACTION SNIPPET 10000 1541 SNIPPET_NOT_RELEVANT b'1684955'
ACTION SNIPPET 10000 1544 SEEN_PREVIOUSLY b'1283837'
ACTION SNIPPET 10000 1547 SNIPPET_RELEVANT b'1654539'
ACTION DOC 10000 1567 EXAMINING_DOCUMENT b'1654539'
ACTION SNIPPET 10000 1570 SNIPPET_NOT_RELEVANT b'1827150'
ACTION SNIPPET 10000 1573 SNIPPET_NOT_RELEVANT b'1575347'
ACTION QUERY 10000 1583 Homeschooling for free
ACTION SERP 10000 1588 EXAMINE_SERP
ACTION SNIPPET 10000 1591 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 1594 SEEN_PREVIOUSLY b'1283837'
ACTION SNIPPET 10000 1597 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 1600 SEEN_PREVIOUSLY b'1696258'
ACTION SNIPPET 10000 1603 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 1606 SEEN_PREVIOUSLY b'1057737'
ACTION SNIPPET 10000 1609 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 1612 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 1615 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 1618 SEEN_PREVIOUSLY b'1266276'
ACTION QUERY 10000 1628 Homeschool schedules
ACTION SERP 10000 1633 EXAMINE_SERP
ACTION SNIPPET 10000 1636 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 1639 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 1642 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 1645 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 1648 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 1651 SEEN_PREVIOUSLY b'1266276'
ACTION SNIPPET 10000 1654 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 1657 SEEN_PREVIOUSLY b'1004118'
ACTION SNIPPET 10000 1660 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 1663 SEEN_PREVIOUSLY b'1283837'
ACTION QUERY 10000 1673 Homeschooling in California
ACTION SERP 10000 1678 EXAMINE_SERP
ACTION SNIPPET 10000 1681 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 1684 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 1687 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 1690 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 1693 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 1696 SEEN_PREVIOUSLY b'1696258'
ACTION SNIPPET 10000 1699 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 1702 SEEN_PREVIOUSLY b'1266276'
ACTION SNIPPET 10000 1705 SEEN_PREVIOUSLY b'1004118'
ACTION SNIPPET 10000 1708 SEEN_PREVIOUSLY b'579846'
ACTION QUERY 10000 1718 Homeschooling in Texas
ACTION SERP 10000 1723 EXAMINE_SERP
ACTION SNIPPET 10000 1726 SEEN_PREVIOUSLY b'1004118'
ACTION SNIPPET 10000 1729 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 1732 SEEN_PREVIOUSLY b'1266276'
ACTION SNIPPET 10000 1735 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 1738 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 1741 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 1744 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 1747 SEEN_PREVIOUSLY b'1283837'
ACTION SNIPPET 10000 1750 SNIPPET_RELEVANT b'1764140'
ACTION DOC 10000 1770 EXAMINING_DOCUMENT b'1764140'
ACTION MARK 10000 1773 CONSIDERED_RELEVANT b'1764140'
ACTION SNIPPET 10000 1776 SNIPPET_NOT_RELEVANT b'222755'
ACTION QUERY 10000 1786 Homeschooling statistics
ACTION SERP 10000 1791 EXAMINE_SERP
ACTION SNIPPET 10000 1794 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 1797 SEEN_PREVIOUSLY b'1266276'
ACTION SNIPPET 10000 1800 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 1803 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 1806 SEEN_PREVIOUSLY b'1004118'
ACTION SNIPPET 10000 1809 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 1812 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 1815 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 1818 SEEN_PREVIOUSLY b'1283837'
ACTION SNIPPET 10000 1821 SEEN_PREVIOUSLY b'1764140'
ACTION QUERY 10000 1831 Homeschooling and working from home
ACTION SERP 10000 1836 EXAMINE_SERP
ACTION SNIPPET 10000 1839 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 1842 SNIPPET_NOT_RELEVANT b'1360944'
ACTION SNIPPET 10000 1845 SNIPPET_NOT_RELEVANT b'885888'
ACTION SNIPPET 10000 1848 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 1851 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 1854 SNIPPET_RELEVANT b'314054'
ACTION DOC 10000 1874 EXAMINING_DOCUMENT b'314054'
ACTION SNIPPET 10000 1877 SNIPPET_NOT_RELEVANT b'1658420'
ACTION SNIPPET 10000 1880 SNIPPET_RELEVANT b'204898'
ACTION DOC 10000 1900 EXAMINING_DOCUMENT b'204898'
ACTION SNIPPET 10000 1903 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 1906 SEEN_PREVIOUSLY b'1696258'
ACTION QUERY 10000 1916 Homeschooling and learning disabilities
ACTION SERP 10000 1921 EXAMINE_SERP
ACTION SNIPPET 10000 1924 SNIPPET_RELEVANT b'95748'
ACTION DOC 10000 1944 EXAMINING_DOCUMENT b'95748'
ACTION SNIPPET 10000 1947 SNIPPET_RELEVANT b'336999'
ACTION DOC 10000 1967 EXAMINING_DOCUMENT b'336999'
ACTION SNIPPET 10000 1970 SNIPPET_RELEVANT b'510081'
ACTION DOC 10000 1990 EXAMINING_DOCUMENT b'510081'
ACTION SNIPPET 10000 1993 SNIPPET_RELEVANT b'389370'
ACTION DOC 10000 2013 EXAMINING_DOCUMENT b'389370'
ACTION SNIPPET 10000 2016 SNIPPET_NOT_RELEVANT b'901545'
ACTION SNIPPET 10000 2019 SNIPPET_RELEVANT b'971935'
ACTION DOC 10000 2039 EXAMINING_DOCUMENT b'971935'
ACTION SNIPPET 10000 2042 SNIPPET_NOT_RELEVANT b'338481'
ACTION SNIPPET 10000 2045 SNIPPET_RELEVANT b'674968'
ACTION DOC 10000 2065 EXAMINING_DOCUMENT b'674968'
ACTION SNIPPET 10000 2068 SNIPPET_NOT_RELEVANT b'399672'
ACTION SNIPPET 10000 2071 SNIPPET_NOT_RELEVANT b'1257199'
ACTION QUERY 10000 2081 Homeschooling virtual field trips
ACTION SERP 10000 2086 EXAMINE_SERP
ACTION SNIPPET 10000 2089 SNIPPET_RELEVANT b'1835467'
ACTION DOC 10000 2109 EXAMINING_DOCUMENT b'1835467'
ACTION SNIPPET 10000 2112 SNIPPET_NOT_RELEVANT b'1195924'
ACTION SNIPPET 10000 2115 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 2118 SNIPPET_RELEVANT b'1337202'
ACTION DOC 10000 2138 EXAMINING_DOCUMENT b'1337202'
ACTION SNIPPET 10000 2141 SNIPPET_RELEVANT b'1478456'
ACTION DOC 10000 2161 EXAMINING_DOCUMENT b'1478456'
ACTION SNIPPET 10000 2164 SNIPPET_NOT_RELEVANT b'1340041'
ACTION SNIPPET 10000 2167 SNIPPET_RELEVANT b'1338902'
ACTION DOC 10000 2187 EXAMINING_DOCUMENT b'1338902'
ACTION SNIPPET 10000 2190 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 2193 SNIPPET_RELEVANT b'1329407'
ACTION DOC 10000 2213 EXAMINING_DOCUMENT b'1329407'
ACTION SNIPPET 10000 2216 SEEN_PREVIOUSLY b'1283837'
ACTION QUERY 10000 2226 Homeschooling co-ops
ACTION SERP 10000 2231 EXAMINE_SERP
ACTION SNIPPET 10000 2234 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 2237 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 2240 SEEN_PREVIOUSLY b'1283837'
ACTION SNIPPET 10000 2243 SNIPPET_NOT_RELEVANT b'1687955'
ACTION SNIPPET 10000 2246 SNIPPET_NOT_RELEVANT b'6763'
ACTION SNIPPET 10000 2249 SNIPPET_NOT_RELEVANT b'6763'
ACTION SNIPPET 10000 2252 SNIPPET_NOT_RELEVANT b'725235'
ACTION SNIPPET 10000 2255 SNIPPET_RELEVANT b'1292983'
ACTION DOC 10000 2275 EXAMINING_DOCUMENT b'1292983'
ACTION SNIPPET 10000 2278 SNIPPET_NOT_RELEVANT b'1250679'
ACTION SNIPPET 10000 2281 SNIPPET_RELEVANT b'1845370'
ACTION DOC 10000 2301 EXAMINING_DOCUMENT b'1845370'
