ACTION QUERY 10000 10 home schooling
ACTION DOC 10000 840 EXAMINING_DOCUMENT b'1764140'
ACTION MARK 10000 843 CONSIDERED_RELEVANT b'1764140'
ACTION SNIPPET 10000 846 SNIPPET_NOT_RELEVANT b'1004118'
ACTION SNIPPET 10000 849 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 852 SEEN_PREVIOUSLY b'1283837'
ACTION SNIPPET 10000 855 SNIPPET_RELEVANT b'1618576'
ACTION DOC 10000 875 EXAMINING_DOCUMENT b'1618576'
ACTION MARK 10000 878 CONSIDERED_RELEVANT b'1618576'
ACTION SNIPPET 10000 881 SNIPPET_NOT_RELEVANT b'1192619'
ACTION QUERY 10000 891 Homeschooling laws
ACTION SERP 10000 896 EXAMINE_SERP
ACTION SNIPPET 10000 899 SNIPPET_RELEVANT b'1004118'
ACTION DOC 10000 919 EXAMINING_DOCUMENT b'1004118'
ACTION MARK 10000 922 CONSIDERED_RELEVANT b'1004118'
ACTION SNIPPET 10000 925 SEEN_PREVIOUSLY b'1696258'
ACTION SNIPPET 10000 928 SEEN_PREVIOUSLY b'1266276'
ACTION SNIPPET 10000 931 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 934 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 937 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 940 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 943 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 946 SEEN_PREVIOUSLY b'1057737'
ACTION SNIPPET 10000 949 SEEN_PREVIOUSLY b'1203538'
ACTION QUERY 10000 959 Homeschooling programs
ACTION SERP 10000 964 EXAMINE_SERP
ACTION SNIPPET 10000 967 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 970 SEEN_PREVIOUSLY b'1696258'
ACTION SNIPPET 10000 973 SEEN_PREVIOUSLY b'1004118'
ACTION SNIPPET 10000 976 SEEN_PREVIOUSLY b'1057737'
ACTION SNIPPET 10000 979 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 982 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 985 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 988 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 991 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 994 SEEN_PREVIOUSLY b'1203538'
ACTION QUERY 10000 1004 Homeschooling for beginners
ACTION SERP 10000 1009 EXAMINE_SERP
ACTION SNIPPET 10000 1012 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 1015 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 1018 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 1021 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 1024 SNIPPET_RELEVANT b'223055'
ACTION DOC 10000 1044 EXAMINING_DOCUMENT b'223055'
ACTION SNIPPET 10000 1047 SEEN_PREVIOUSLY b'1283837'
ACTION SNIPPET 10000 1050 SNIPPET_NOT_RELEVANT b'1706511'
ACTION SNIPPET 10000 1053 SEEN_PREVIOUSLY b'1004118'
ACTION SNIPPET 10000 1056 SNIPPET_NOT_RELEVANT b'1533616'
ACTION SNIPPET 10000 1059 SNIPPET_NOT_RELEVANT b'458527'
ACTION QUERY 10000 1069 Homeschooling for preschoolers
ACTION SERP 10000 1074 EXAMINE_SERP
ACTION SNIPPET 10000 1077 SNIPPET_RELEVANT b'1056789'
ACTION DOC 10000 1097 EXAMINING_DOCUMENT b'1056789'
ACTION MARK 10000 1100 CONSIDERED_RELEVANT b'1056789'
ACTION SNIPPET 10000 1103 SNIPPET_NOT_RELEVANT b'284781'
ACTION SNIPPET 10000 1106 SNIPPET_NOT_RELEVANT b'1766725'
ACTION SNIPPET 10000 1109 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 1112 SNIPPET_NOT_RELEVANT b'226296'
ACTION SNIPPET 10000 1115 SNIPPET_RELEVANT b'1824450'
ACTION DOC 10000 1135 EXAMINING_DOCUMENT b'1824450'
ACTION SNIPPET 10000 1138 SNIPPET_RELEVANT b'1149681'
ACTION DOC 10000 1158 EXAMINING_DOCUMENT b'1149681'
ACTION SNIPPET 10000 1161 SNIPPET_NOT_RELEVANT b'868469'
ACTION SNIPPET 10000 1164 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 1167 SNIPPET_RELEVANT b'457895'
ACTION DOC 10000 1187 EXAMINING_DOCUMENT b'457895'
ACTION QUERY 10000 1197 Homeschooling high school
ACTION SERP 10000 1202 EXAMINE_SERP
ACTION SNIPPET 10000 1205 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 1208 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 1211 SEEN_PREVIOUSLY b'1057737'
ACTION SNIPPET 10000 1214 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 1217 SEEN_PREVIOUSLY b'1696258'
ACTION SNIPPET 10000 1220 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 1223 SEEN_PREVIOUSLY b'1004118'
ACTION SNIPPET 10000 1226 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 1229 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 1232 SEEN_PREVIOUSLY b'309639'
ACTION QUERY 10000 1242 Homeschooling vs public school
ACTION SERP 10000 1247 EXAMINE_SERP
ACTION SNIPPET 10000 1250 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 1253 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 1256 SEEN_PREVIOUSLY b'1057737'
ACTION SNIPPET 10000 1259 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 1262 SNIPPET_RELEVANT b'1404401'
ACTION DOC 10000 1282 EXAMINING_DOCUMENT b'1404401'
ACTION MARK 10000 1285 CONSIDERED_RELEVANT b'1404401'
ACTION SNIPPET 10000 1288 SNIPPET_RELEVANT b'1184063'
ACTION DOC 10000 1308 EXAMINING_DOCUMENT b'1184063'
ACTION MARK 10000 1311 CONSIDERED_RELEVANT b'1184063'
ACTION SNIPPET 10000 1314 SNIPPET_NOT_RELEVANT b'840556'
ACTION SNIPPET 10000 1317 SNIPPET_NOT_RELEVANT b'796517'
ACTION SNIPPET 10000 1320 SNIPPET_NOT_RELEVANT b'1122667'
ACTION SNIPPET 10000 1323 SEEN_PREVIOUSLY b'309639'
ACTION QUERY 10000 1333 Homeschooling in America
ACTION SERP 10000 1338 EXAMINE_SERP
ACTION SNIPPET 10000 1341 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 1344 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 1347 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 1350 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 1353 SEEN_PREVIOUSLY b'1057737'
ACTION SNIPPET 10000 1356 SEEN_PREVIOUSLY b'1004118'
ACTION SNIPPET 10000 1359 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 1362 SEEN_PREVIOUSLY b'1696258'
ACTION SNIPPET 10000 1365 SEEN_PREVIOUSLY b'1266276'
ACTION SNIPPET 10000 1368 SEEN_PREVIOUSLY b'1203538'
ACTION QUERY 10000 1378 Homeschooling for gifted kids
ACTION SERP 10000 1383 EXAMINE_SERP
ACTION SNIPPET 10000 1386 SNIPPET_RELEVANT b'1180128'
ACTION DOC 10000 1406 EXAMINING_DOCUMENT b'1180128'
ACTION SNIPPET 10000 1409 SNIPPET_RELEVANT b'499629'
ACTION DOC 10000 1429 EXAMINING_DOCUMENT b'499629'
ACTION SNIPPET 10000 1432 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 1435 SNIPPET_NOT_RELEVANT b'906033'
ACTION SNIPPET 10000 1438 SNIPPET_NOT_RELEVANT b'288337'
ACTION SNIPPET 10000 1441 SNIPPET_NOT_RELEVANT b'1733906'
ACTION SNIPPET 10000 1444 SNIPPET_NOT_RELEVANT b'1670795'
ACTION SNIPPET 10000 1447 SNIPPET_RELEVANT b'84697'
ACTION DOC 10000 1467 EXAMINING_DOCUMENT b'84697'
ACTION SNIPPET 10000 1470 SNIPPET_RELEVANT b'832382'
ACTION DOC 10000 1490 EXAMINING_DOCUMENT b'832382'
ACTION SNIPPET 10000 1493 SNIPPET_NOT_RELEVANT b'738641'
ACTION QUERY 10000 1503 Homeschool socialization
ACTION SERP 10000 1508 EXAMINE_SERP
ACTION SNIPPET 10000 1511 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 1514 SEEN_PREVIOUSLY b'1283837'
ACTION SNIPPET 10000 1517 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 1520 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 1523 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 1526 SEEN_PREVIOUSLY b'1696258'
ACTION SNIPPET 10000 1529 SEEN_PREVIOUSLY b'1057737'
ACTION SNIPPET 10000 1532 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 1535 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 1538 SEEN_PREVIOUSLY b'1203538'
ACTION QUERY 10000 1548 Homeschooling materials
ACTION SERP 10000 1553 EXAMINE_SERP
ACTION SNIPPET 10000 1556 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 1559 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 1562 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 1565 SNIPPET_RELEVANT b'676178'
ACTION DOC 10000 1585 EXAMINING_DOCUMENT b'676178'
ACTION SNIPPET 10000 1588 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 1591 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 1594 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 1597 SNIPPET_NOT_RELEVANT b'1717494'
ACTION SNIPPET 10000 1600 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 1603 SNIPPET_RELEVANT b'877398'
ACTION DOC 10000 1623 EXAMINING_DOCUMENT b'877398'
ACTION QUERY 10000 1633 Homeschooling blogs
ACTION SERP 10000 1638 EXAMINE_SERP
ACTION SNIPPET 10000 1641 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 1644 SNIPPET_NOT_RELEVANT b'1604965'
ACTION SNIPPET 10000 1647 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 1650 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 1653 SNIPPET_NOT_RELEVANT b'1646024'
ACTION SNIPPET 10000 1656 SNIPPET_NOT_RELEVANT b'1827220'
ACTION SNIPPET 10000 1659 SNIPPET_RELEVANT b'1307036'
ACTION DOC 10000 1679 EXAMINING_DOCUMENT b'1307036'
ACTION MARK 10000 1682 CONSIDERED_RELEVANT b'1307036'
ACTION SNIPPET 10000 1685 SNIPPET_NOT_RELEVANT b'1684955'
ACTION SNIPPET 10000 1688 SEEN_PREVIOUSLY b'1283837'
ACTION SNIPPET 10000 1691 SNIPPET_NOT_RELEVANT b'1844020'
ACTION QUERY 10000 1701 Homeschooling for free
ACTION SERP 10000 1706 EXAMINE_SERP
ACTION SNIPPET 10000 1709 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 1712 SEEN_PREVIOUSLY b'1283837'
ACTION SNIPPET 10000 1715 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 1718 SEEN_PREVIOUSLY b'1696258'
ACTION SNIPPET 10000 1721 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 1724 SEEN_PREVIOUSLY b'1057737'
ACTION SNIPPET 10000 1727 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 1730 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 1733 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 1736 SEEN_PREVIOUSLY b'1266276'
ACTION QUERY 10000 1746 Homeschool schedules
ACTION SERP 10000 1751 EXAMINE_SERP
ACTION SNIPPET 10000 1754 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 1757 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 1760 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 1763 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 1766 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 1769 SEEN_PREVIOUSLY b'1266276'
ACTION SNIPPET 10000 1772 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 1775 SEEN_PREVIOUSLY b'1004118'
ACTION SNIPPET 10000 1778 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 1781 SEEN_PREVIOUSLY b'1283837'
ACTION QUERY 10000 1791 Homeschooling in California
ACTION SERP 10000 1796 EXAMINE_SERP
ACTION SNIPPET 10000 1799 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 1802 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 1805 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 1808 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 1811 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 1814 SEEN_PREVIOUSLY b'1696258'
ACTION SNIPPET 10000 1817 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 1820 SEEN_PREVIOUSLY b'1266276'
ACTION SNIPPET 10000 1823 SNIPPET_RELEVANT b'362180'
ACTION DOC 10000 1843 EXAMINING_DOCUMENT b'362180'
ACTION SNIPPET 10000 1846 SEEN_PREVIOUSLY b'1004118'
ACTION QUERY 10000 1856 Homeschooling in Texas
ACTION SERP 10000 1861 EXAMINE_SERP
ACTION SNIPPET 10000 1864 SEEN_PREVIOUSLY b'1004118'
ACTION SNIPPET 10000 1867 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 1870 SEEN_PREVIOUSLY b'1266276'
ACTION SNIPPET 10000 1873 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 1876 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 1879 SNIPPET_NOT_RELEVANT b'1241769'
ACTION SNIPPET 10000 1882 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 1885 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 1888 SNIPPET_RELEVANT b'98810'
ACTION DOC 10000 1908 EXAMINING_DOCUMENT b'98810'
ACTION SNIPPET 10000 1911 SNIPPET_RELEVANT b'1667866'
ACTION DOC 10000 1931 EXAMINING_DOCUMENT b'1667866'
ACTION QUERY 10000 1941 Homeschooling statistics
ACTION SERP 10000 1946 EXAMINE_SERP
ACTION SNIPPET 10000 1949 SEEN_PREVIOUSLY b'1534317'
ACTION SNIPPET 10000 1952 SEEN_PREVIOUSLY b'1266276'
ACTION SNIPPET 10000 1955 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 1958 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 1961 SEEN_PREVIOUSLY b'1004118'
ACTION SNIPPET 10000 1964 SEEN_PREVIOUSLY b'1203538'
ACTION SNIPPET 10000 1967 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 1970 SNIPPET_RELEVANT b'1346557'
ACTION DOC 10000 1990 EXAMINING_DOCUMENT b'1346557'
ACTION SNIPPET 10000 1993 SEEN_PREVIOUSLY b'579846'
ACTION SNIPPET 10000 1996 SNIPPET_RELEVANT b'706251'
ACTION DOC 10000 2016 EXAMINING_DOCUMENT b'706251'
ACTION QUERY 10000 2026 Homeschooling and working from home
ACTION SERP 10000 2031 EXAMINE_SERP
ACTION SNIPPET 10000 2034 SEEN_PREVIOUSLY b'1766937'
ACTION SNIPPET 10000 2037 SNIPPET_RELEVANT b'1360944'
ACTION DOC 10000 2057 EXAMINING_DOCUMENT b'1360944'
ACTION SNIPPET 10000 2060 SNIPPET_NOT_RELEVANT b'885888'
ACTION SNIPPET 10000 2063 SEEN_PREVIOUSLY b'1057716'
ACTION SNIPPET 10000 2066 SEEN_PREVIOUSLY b'1630458'
ACTION SNIPPET 10000 2069 SNIPPET_RELEVANT b'314054'
ACTION DOC 10000 2089 EXAMINING_DOCUMENT b'314054'
ACTION SNIPPET 10000 2092 SNIPPET_NOT_RELEVANT b'1658442'
ACTION SNIPPET 10000 2095 SNIPPET_RELEVANT b'1658420'
ACTION DOC 10000 2115 EXAMINING_DOCUMENT b'1658420'
ACTION SNIPPET 10000 2118 SNIPPET_NOT_RELEVANT b'204898'
ACTION SNIPPET 10000 2121 SNIPPET_NOT_RELEVANT b'283625'
ACTION QUERY 10000 2131 Homeschooling and learning disabilities
ACTION SERP 10000 2136 EXAMINE_SERP
ACTION SNIPPET 10000 2139 SNIPPET_RELEVANT b'95748'
ACTION DOC 10000 2159 EXAMINING_DOCUMENT b'95748'
ACTION SNIPPET 10000 2162 SNIPPET_NOT_RELEVANT b'336999'
ACTION SNIPPET 10000 2165 SNIPPET_RELEVANT b'510081'
ACTION DOC 10000 2185 EXAMINING_DOCUMENT b'510081'
ACTION SNIPPET 10000 2188 SNIPPET_RELEVANT b'115410'
ACTION DOC 10000 2208 EXAMINING_DOCUMENT b'115410'
ACTION SNIPPET 10000 2211 SNIPPET_NOT_RELEVANT b'389370'
ACTION SNIPPET 10000 2214 SNIPPET_RELEVANT b'918459'
ACTION DOC 10000 2234 EXAMINING_DOCUMENT b'918459'
ACTION SNIPPET 10000 2237 SNIPPET_RELEVANT b'901545'
ACTION DOC 10000 2257 EXAMINING_DOCUMENT b'901545'
ACTION SNIPPET 10000 2260 SNIPPET_NOT_RELEVANT b'971935'
ACTION SNIPPET 10000 2263 SNIPPET_NOT_RELEVANT b'338481'
ACTION SNIPPET 10000 2266 SNIPPET_NOT_RELEVANT b'674968'
ACTION QUERY 10000 2276 Homeschooling virtual field trips
ACTION SERP 10000 2281 EXAMINE_SERP
ACTION SNIPPET 10000 2284 SNIPPET_NOT_RELEVANT b'1835467'
ACTION SNIPPET 10000 2287 SNIPPET_RELEVANT b'1195924'
ACTION DOC 10000 2307 EXAMINING_DOCUMENT b'1195924'
ACTION SNIPPET 10000 2310 SNIPPET_NOT_RELEVANT b'1284750'
ACTION SNIPPET 10000 2313 SEEN_PREVIOUSLY b'309639'
ACTION SNIPPET 10000 2316 SNIPPET_RELEVANT b'1203123'
ACTION DOC 10000 2336 EXAMINING_DOCUMENT b'1203123'
ACTION SNIPPET 10000 2339 SNIPPET_RELEVANT b'1337202'
ACTION DOC 10000 2359 EXAMINING_DOCUMENT b'1337202'
ACTION SNIPPET 10000 2362 SNIPPET_RELEVANT b'1478456'
ACTION DOC 10000 2382 EXAMINING_DOCUMENT b'1478456'
ACTION SNIPPET 10000 2385 SEEN_PREVIOUSLY b'403043'
ACTION SNIPPET 10000 2388 SNIPPET_RELEVANT b'1340041'
ACTION DOC 10000 2408 EXAMINING_DOCUMENT b'1340041'
ACTION SNIPPET 10000 2411 SNIPPET_NOT_RELEVANT b'1338902'
ACTION QUERY 10000 2421 Homeschooling co-ops
