ACTION QUERY 10000 10 tropical storms
ACTION MARK 10000 130 CONSIDERED_RELEVANT b'2c775df46c306ad57b2dd8e6fa68f628'
ACTION SNIPPET 10000 133 SNIPPET_NOT_RELEVANT b'2b3b4df35f83ae8d872ceb57c4c6387b'
ACTION SNIPPET 10000 136 SNIPPET_NOT_RELEVANT b'8d1879a508dd62e2fafede9007b55d88'
ACTION SNIPPET 10000 139 SNIPPET_RELEVANT b'0dfd9ac9940525e64dcc985d945b4385'
ACTION DOC 10000 159 EXAMINING_DOCUMENT b'0dfd9ac9940525e64dcc985d945b4385'
ACTION MARK 10000 162 CONSIDERED_RELEVANT b'0dfd9ac9940525e64dcc985d945b4385'
ACTION SNIPPET 10000 165 SNIPPET_NOT_RELEVANT b'487b8724f42ba4284908221fb10f604f'
ACTION SNIPPET 10000 168 SNIPPET_NOT_RELEVANT b'cc0efc124f075466a5259f1fff779597'
ACTION SNIPPET 10000 171 SNIPPET_NOT_RELEVANT b'3226ed08b4fca79ad57977a282d34206'
ACTION SNIPPET 10000 174 SNIPPET_NOT_RELEVANT b'8e62eadeb21ff0c62aa65769ae912d4a'
ACTION SNIPPET 10000 177 SNIPPET_NOT_RELEVANT b'cf4318a2ee5cb14ea6fe04600258ab86'
ACTION SNIPPET 10000 180 SNIPPET_NOT_RELEVANT b'909b14cce44b13989857f6ae8a163ba3'
ACTION SNIPPET 10000 183 SNIPPET_NOT_RELEVANT b'47b55450d56f335d8b24f0492ea6728f'
ACTION SNIPPET 10000 186 SNIPPET_NOT_RELEVANT b'15cc57458b58fca3b818490c16d61cd4'
ACTION SNIPPET 10000 189 SNIPPET_NOT_RELEVANT b'd95308602f7070bdf3c0c471065db602'
ACTION SNIPPET 10000 192 SNIPPET_NOT_RELEVANT b'9d39f6b93e3030c47725deb7db4ac3cb'
ACTION SNIPPET 10000 195 SNIPPET_NOT_RELEVANT b'e843e9f0503d8da5cf19d32c3cd20117'
ACTION SNIPPET 10000 198 SNIPPET_NOT_RELEVANT b'c2637e07e084eb3d074ebfd37accd16c'
ACTION SNIPPET 10000 201 SNIPPET_NOT_RELEVANT b'bcd2f3964a62fa9160b7328b053da787'
ACTION SNIPPET 10000 204 SNIPPET_NOT_RELEVANT b'4c4104b69c615c9dbb6ef7660f9a299d'
ACTION SNIPPET 10000 207 SNIPPET_NOT_RELEVANT b'397c8d0e3dffc4dd9bb3b70b92b0b81f'
ACTION SNIPPET 10000 210 SNIPPET_NOT_RELEVANT b'714fb92dc380ea42cc89396c711f13d5'
ACTION SNIPPET 10000 213 SNIPPET_NOT_RELEVANT b'8f1a9656e1739428cba25dc8702d6201'
ACTION SNIPPET 10000 216 SNIPPET_NOT_RELEVANT b'f0e7b1c202f275e6611c47cf43b639ac'
ACTION SNIPPET 10000 219 SNIPPET_NOT_RELEVANT b'44c5f647446ad7fb3005fd4d61e542c0'
ACTION SNIPPET 10000 222 SNIPPET_NOT_RELEVANT b'12708d951146299243fd2c50a432108a'
ACTION SNIPPET 10000 225 SNIPPET_NOT_RELEVANT b'b276f1581c089ec78a30dd7e6f03107f'
ACTION SNIPPET 10000 228 SNIPPET_NOT_RELEVANT b'2e1fec8f844c79fa949de96fdfc0ad1e'
ACTION SNIPPET 10000 231 SNIPPET_NOT_RELEVANT b'24ac9ef43f93fd297434ea9fd073445a'
ACTION SNIPPET 10000 234 SNIPPET_NOT_RELEVANT b'2dfa7086dc26bcc2627741f4fe1fa46c'
INFO SERP_END_REACHED 
ACTION QUERY 10000 244 Most destructive tropical storms
ACTION SERP 10000 249 EXAMINE_SERP
ACTION SNIPPET 10000 252 SNIPPET_NOT_RELEVANT b'5279c3b4c888e8435e81c91de9516368'
ACTION SNIPPET 10000 255 SNIPPET_NOT_RELEVANT b'7c5a48201bbf56bb8b51d1a3cb0940bc'
ACTION SNIPPET 10000 258 SNIPPET_RELEVANT b'dc6eb4e11a43b4b93a7c78f7f4b1f4c5'
ACTION DOC 10000 278 EXAMINING_DOCUMENT b'dc6eb4e11a43b4b93a7c78f7f4b1f4c5'
ACTION MARK 10000 281 CONSIDERED_RELEVANT b'dc6eb4e11a43b4b93a7c78f7f4b1f4c5'
ACTION SNIPPET 10000 284 SNIPPET_RELEVANT b'0c0976c3a4e68558bcc0c9848dae2822'
ACTION DOC 10000 304 EXAMINING_DOCUMENT b'0c0976c3a4e68558bcc0c9848dae2822'
ACTION MARK 10000 307 CONSIDERED_RELEVANT b'0c0976c3a4e68558bcc0c9848dae2822'
ACTION SNIPPET 10000 310 SNIPPET_NOT_RELEVANT b'3226ed08b4fca79ad57977a282d34206'
ACTION SNIPPET 10000 313 SNIPPET_NOT_RELEVANT b'8e62eadeb21ff0c62aa65769ae912d4a'
ACTION SNIPPET 10000 316 SNIPPET_NOT_RELEVANT b'66ffd75789475b89da7363027c7464de'
ACTION SNIPPET 10000 319 SNIPPET_NOT_RELEVANT b'1769c7ca-ec7c-11e1-a80b-9f898562d010'
ACTION SNIPPET 10000 322 SNIPPET_NOT_RELEVANT b'e7016305656f754aeecc81460a1b0968'
ACTION SNIPPET 10000 325 SNIPPET_NOT_RELEVANT b'3640ab3ef36f06389d793618c4900b1a'
ACTION SNIPPET 10000 328 SNIPPET_NOT_RELEVANT b'f641a144c559f65e6c73933d0bb9f8d0'
ACTION SNIPPET 10000 331 SNIPPET_RELEVANT b'ce0e69806773648efad0ddfe10b55c7f'
ACTION DOC 10000 351 EXAMINING_DOCUMENT b'ce0e69806773648efad0ddfe10b55c7f'
ACTION MARK 10000 354 CONSIDERED_RELEVANT b'ce0e69806773648efad0ddfe10b55c7f'
ACTION SNIPPET 10000 357 SNIPPET_NOT_RELEVANT b'772474aab60b2e605dadc38ba530f795'
ACTION SNIPPET 10000 360 SNIPPET_NOT_RELEVANT b'c25d02353e460ff835199b32f04d65e0'
ACTION SNIPPET 10000 363 SNIPPET_NOT_RELEVANT b'5606326c709441171dabfcc07e67a2b7'
ACTION SNIPPET 10000 366 SNIPPET_NOT_RELEVANT b'1f5fe03d5404e83566bb939b0bc32b64'
ACTION SNIPPET 10000 369 SNIPPET_NOT_RELEVANT b'b861a337984044a3757fcf2e893b3807'
ACTION SNIPPET 10000 372 SNIPPET_NOT_RELEVANT b'2d5d9c74db9203c37e5bf1a49378a720'
ACTION SNIPPET 10000 375 SNIPPET_NOT_RELEVANT b'dd8529e5efe06f56656b1914a840e155'
ACTION SNIPPET 10000 378 SNIPPET_RELEVANT b'36ce0022e205e3e000eae1dcfc27f99a'
ACTION DOC 10000 398 EXAMINING_DOCUMENT b'36ce0022e205e3e000eae1dcfc27f99a'
ACTION MARK 10000 401 CONSIDERED_RELEVANT b'36ce0022e205e3e000eae1dcfc27f99a'
ACTION SNIPPET 10000 404 SNIPPET_RELEVANT b'363f5bb9fe65347a0168338b0a8213ab'
ACTION DOC 10000 424 EXAMINING_DOCUMENT b'363f5bb9fe65347a0168338b0a8213ab'
ACTION MARK 10000 427 CONSIDERED_RELEVANT b'363f5bb9fe65347a0168338b0a8213ab'
ACTION SNIPPET 10000 430 SNIPPET_NOT_RELEVANT b'7214d37858d4fe7f78fb1cf92200e73f'
ACTION SNIPPET 10000 433 SNIPPET_NOT_RELEVANT b'4bb532b96f910b344704e2f8b5544afc'
ACTION SNIPPET 10000 436 SNIPPET_NOT_RELEVANT b'cc5d5bb6f43d52b0341f91e4f23ee8c1'
ACTION SNIPPET 10000 439 SNIPPET_NOT_RELEVANT b'0df2a73db18a692d359de1426427f36e'
ACTION SNIPPET 10000 442 SNIPPET_NOT_RELEVANT b'c03a6f317b616928eb0066721d132f77'
ACTION SNIPPET 10000 445 SNIPPET_NOT_RELEVANT b'4a4957dcd5d241c7617389718322871d'
ACTION SNIPPET 10000 448 SNIPPET_NOT_RELEVANT b'3740b8120c48efc0655c75a18b3a8711'
ACTION SNIPPET 10000 451 SNIPPET_NOT_RELEVANT b'a57afa5d59ca43c1067c87954ca3955d'
ACTION SNIPPET 10000 454 SNIPPET_NOT_RELEVANT b'368ab5a3cbbdcf2c003bef9376235864'
ACTION SNIPPET 10000 457 SNIPPET_NOT_RELEVANT b'6ec59763a97534b5071f52b8416338e2'
ACTION SNIPPET 10000 460 SNIPPET_NOT_RELEVANT b'f1814b7097dec220612373eaaad3f2c2'
ACTION SNIPPET 10000 463 SNIPPET_RELEVANT b'1d4821246ca0be682c03ecb86f46f560'
ACTION DOC 10000 483 EXAMINING_DOCUMENT b'1d4821246ca0be682c03ecb86f46f560'
ACTION MARK 10000 486 CONSIDERED_RELEVANT b'1d4821246ca0be682c03ecb86f46f560'
ACTION SNIPPET 10000 489 SNIPPET_NOT_RELEVANT b'49d14f358153a5c7a3bfb2aa4bc0d2f1'
ACTION SNIPPET 10000 492 SNIPPET_RELEVANT b'08984aa8ce292211ddfd6dcd396bb986'
ACTION DOC 10000 512 EXAMINING_DOCUMENT b'08984aa8ce292211ddfd6dcd396bb986'
ACTION MARK 10000 515 CONSIDERED_RELEVANT b'08984aa8ce292211ddfd6dcd396bb986'
ACTION SNIPPET 10000 518 SNIPPET_NOT_RELEVANT b'34486bcf62326785cc5c18e09a94b4c7'
ACTION SNIPPET 10000 521 SNIPPET_RELEVANT b'e483dde5157e0c51e37ac4d8e9f5c0f0'
ACTION DOC 10000 541 EXAMINING_DOCUMENT b'e483dde5157e0c51e37ac4d8e9f5c0f0'
ACTION MARK 10000 544 CONSIDERED_RELEVANT b'e483dde5157e0c51e37ac4d8e9f5c0f0'
ACTION SNIPPET 10000 547 SNIPPET_RELEVANT b'79634f27f383b1a822ecc3a8c83b7101'
ACTION DOC 10000 567 EXAMINING_DOCUMENT b'79634f27f383b1a822ecc3a8c83b7101'
ACTION MARK 10000 570 CONSIDERED_RELEVANT b'79634f27f383b1a822ecc3a8c83b7101'
ACTION SNIPPET 10000 573 SNIPPET_NOT_RELEVANT b'2836dc808bff9b9dc9bf4c4318ccb5a6'
ACTION SNIPPET 10000 576 SNIPPET_NOT_RELEVANT b'5d6ae8ae9d5fbde162aab85ec4d2f8ea'
ACTION SNIPPET 10000 579 SNIPPET_NOT_RELEVANT b'9c0fbc68d3e8fe8015e86a95fe732272'
ACTION SNIPPET 10000 582 SNIPPET_NOT_RELEVANT b'a50df92de7b91e01da3b11b2ab328c36'
ACTION SNIPPET 10000 585 SNIPPET_NOT_RELEVANT b'8321e812d532b3210ea54684c1bff5fe'
ACTION SNIPPET 10000 588 SNIPPET_RELEVANT b'4b7a4c349edf8db7a1b23e4c82957c73'
ACTION DOC 10000 608 EXAMINING_DOCUMENT b'4b7a4c349edf8db7a1b23e4c82957c73'
ACTION MARK 10000 611 CONSIDERED_RELEVANT b'4b7a4c349edf8db7a1b23e4c82957c73'
ACTION SNIPPET 10000 614 SNIPPET_RELEVANT b'b23142c9bdb5aed5f988eb5b780d3c01'
ACTION DOC 10000 634 EXAMINING_DOCUMENT b'b23142c9bdb5aed5f988eb5b780d3c01'
ACTION MARK 10000 637 CONSIDERED_RELEVANT b'b23142c9bdb5aed5f988eb5b780d3c01'
ACTION SNIPPET 10000 640 SNIPPET_NOT_RELEVANT b'133114abf363f9b0ad091e3a202cdf9f'
ACTION SNIPPET 10000 643 SNIPPET_RELEVANT b'3cf05eb8eb613bdc13fd3916022993e4'
ACTION DOC 10000 663 EXAMINING_DOCUMENT b'3cf05eb8eb613bdc13fd3916022993e4'
ACTION MARK 10000 666 CONSIDERED_RELEVANT b'3cf05eb8eb613bdc13fd3916022993e4'
ACTION SNIPPET 10000 669 SNIPPET_RELEVANT b'e6b92f25d97424c868a58ae98a3a7fdc'
ACTION DOC 10000 689 EXAMINING_DOCUMENT b'e6b92f25d97424c868a58ae98a3a7fdc'
ACTION MARK 10000 692 CONSIDERED_RELEVANT b'e6b92f25d97424c868a58ae98a3a7fdc'
ACTION SNIPPET 10000 695 SNIPPET_NOT_RELEVANT b'3165dfa0ff08049aea80038aba86593a'
ACTION SNIPPET 10000 698 SNIPPET_RELEVANT b'556c1e304879c210f5d03d6c596683bc'
ACTION DOC 10000 718 EXAMINING_DOCUMENT b'556c1e304879c210f5d03d6c596683bc'
ACTION MARK 10000 721 CONSIDERED_RELEVANT b'556c1e304879c210f5d03d6c596683bc'
INFO SERP_END_REACHED 
ACTION QUERY 10000 731 Deadliest hurricanes in history
ACTION SERP 10000 736 EXAMINE_SERP
ACTION SNIPPET 10000 739 SNIPPET_NOT_RELEVANT b'c98a30c51dfc71872fd977184bd9ebf8'
ACTION SNIPPET 10000 742 SNIPPET_NOT_RELEVANT b'64232c34f72f4cd5ae47504726e7547f'
ACTION SNIPPET 10000 745 SNIPPET_NOT_RELEVANT b'b20452f51c726fdf95a1cf2c73d2414f'
ACTION SNIPPET 10000 748 SNIPPET_RELEVANT b'3f7108ac-3373-11e3-9c68-1cf643210300'
ACTION DOC 10000 768 EXAMINING_DOCUMENT b'3f7108ac-3373-11e3-9c68-1cf643210300'
ACTION MARK 10000 771 CONSIDERED_RELEVANT b'3f7108ac-3373-11e3-9c68-1cf643210300'
ACTION SNIPPET 10000 774 SNIPPET_NOT_RELEVANT b'a0d58234-34e7-11e7-b616-f78732b8c9dd'
ACTION SNIPPET 10000 777 SNIPPET_NOT_RELEVANT b'4727424c8ef3da2494d5777b8b17778b'
ACTION SNIPPET 10000 780 SNIPPET_NOT_RELEVANT b'1e9aa74dcfe9be14c2fc1ede159c7e8a'
ACTION SNIPPET 10000 783 SNIPPET_NOT_RELEVANT b'b08d07b5c1f6a430df458729eeca78e5'
ACTION SNIPPET 10000 786 SNIPPET_RELEVANT b'782a30be56c54b42b1dc37dc01709507'
ACTION DOC 10000 806 EXAMINING_DOCUMENT b'782a30be56c54b42b1dc37dc01709507'
ACTION MARK 10000 809 CONSIDERED_RELEVANT b'782a30be56c54b42b1dc37dc01709507'
ACTION SNIPPET 10000 812 SNIPPET_NOT_RELEVANT b'3d7defbe-a2ed-11e1-850b-159b0f491e5f'
ACTION SNIPPET 10000 815 SNIPPET_NOT_RELEVANT b'f641a144c559f65e6c73933d0bb9f8d0'
ACTION SNIPPET 10000 818 SEEN_PREVIOUSLY b'ce0e69806773648efad0ddfe10b55c7f'
ACTION SNIPPET 10000 821 SNIPPET_RELEVANT b'0d704f42d2447474167cbf5be8683fb3'
ACTION DOC 10000 841 EXAMINING_DOCUMENT b'0d704f42d2447474167cbf5be8683fb3'
ACTION MARK 10000 844 CONSIDERED_RELEVANT b'0d704f42d2447474167cbf5be8683fb3'
ACTION SNIPPET 10000 847 SNIPPET_RELEVANT b'0dc76aa2ad392abb422b8155c591c1a4'
ACTION DOC 10000 867 EXAMINING_DOCUMENT b'0dc76aa2ad392abb422b8155c591c1a4'
ACTION MARK 10000 870 CONSIDERED_RELEVANT b'0dc76aa2ad392abb422b8155c591c1a4'
ACTION SNIPPET 10000 873 SNIPPET_RELEVANT b'fb6ad9f4680bf7c98ab211e11380cd07'
ACTION DOC 10000 893 EXAMINING_DOCUMENT b'fb6ad9f4680bf7c98ab211e11380cd07'
ACTION MARK 10000 896 CONSIDERED_RELEVANT b'fb6ad9f4680bf7c98ab211e11380cd07'
ACTION SNIPPET 10000 899 SEEN_PREVIOUSLY b'08984aa8ce292211ddfd6dcd396bb986'
ACTION SNIPPET 10000 902 SNIPPET_NOT_RELEVANT b'e3183703527d176c13ed17681a18a428'
ACTION SNIPPET 10000 905 SNIPPET_RELEVANT b'aef78df2c344cb48c8eb25f9908d3dc7'
ACTION DOC 10000 925 EXAMINING_DOCUMENT b'aef78df2c344cb48c8eb25f9908d3dc7'
ACTION MARK 10000 928 CONSIDERED_RELEVANT b'aef78df2c344cb48c8eb25f9908d3dc7'
ACTION SNIPPET 10000 931 SNIPPET_NOT_RELEVANT b'3e59694c33e7aa9d676013d0cdc16d0b'
ACTION SNIPPET 10000 934 SNIPPET_NOT_RELEVANT b'fffe326f8ac422db6d188984c679e8c8'
ACTION SNIPPET 10000 937 SNIPPET_NOT_RELEVANT b'2e092379ffee277ca11691844085f12b'
ACTION SNIPPET 10000 940 SNIPPET_NOT_RELEVANT b'3402b2b33cb3588746b6d2dfffeb2df8'
ACTION SNIPPET 10000 943 SNIPPET_NOT_RELEVANT b'31dae742a7cb26d0ff07a9ab342ae4e5'
ACTION SNIPPET 10000 946 SNIPPET_NOT_RELEVANT b'9682885333ca42c4e24b99a376479c15'
ACTION SNIPPET 10000 949 SNIPPET_NOT_RELEVANT b'c24960e2-3294-11e3-9c68-1cf643210300'
ACTION SNIPPET 10000 952 SNIPPET_NOT_RELEVANT b'2b2196a1e15ef551c15c6a974cbf220d'
ACTION SNIPPET 10000 955 SNIPPET_NOT_RELEVANT b'15ddf078ae0a76dd2e4c6e4fd472070b'
ACTION SNIPPET 10000 958 SNIPPET_NOT_RELEVANT b'0874178cfe3f36998d0a93f3f8869ac3'
ACTION SNIPPET 10000 961 SNIPPET_RELEVANT b'ed5951779031d13a5f0886c983072d54'
ACTION DOC 10000 981 EXAMINING_DOCUMENT b'ed5951779031d13a5f0886c983072d54'
ACTION MARK 10000 984 CONSIDERED_RELEVANT b'ed5951779031d13a5f0886c983072d54'
ACTION SNIPPET 10000 987 SNIPPET_NOT_RELEVANT b'e28d75531bef71bcbd44131494c95e7e'
ACTION SNIPPET 10000 990 SNIPPET_NOT_RELEVANT b'040e11f9dd741e479f47a8103282f491'
ACTION SNIPPET 10000 993 SNIPPET_NOT_RELEVANT b'f23ac91d6df2dec63b93b5aeb4c7f3dc'
ACTION SNIPPET 10000 996 SNIPPET_NOT_RELEVANT b'2bab59ae-6b79-11e5-aa5b-f78a98956699'
ACTION SNIPPET 10000 999 SNIPPET_NOT_RELEVANT b'e677397ce49e8b2420675e900e07b142'
ACTION SNIPPET 10000 1002 SNIPPET_NOT_RELEVANT b'a24eb4618ac5d502a812fcf36c6c2631'
ACTION SNIPPET 10000 1005 SNIPPET_NOT_RELEVANT b'367278f3d1c910e56809847490a50557'
ACTION SNIPPET 10000 1008 SNIPPET_NOT_RELEVANT b'b7bf6fcb9c686d026a7554494e12b152'
ACTION SNIPPET 10000 1011 SNIPPET_NOT_RELEVANT b'5f63f273dcf1ee9095633eecaf1fbb76'
ACTION SNIPPET 10000 1014 SNIPPET_NOT_RELEVANT b'7118f25fd559e1fcfaa47326d504735d'
ACTION SNIPPET 10000 1017 SNIPPET_RELEVANT b'2c58663381b8006892f4bf0053bd6283'
ACTION DOC 10000 1037 EXAMINING_DOCUMENT b'2c58663381b8006892f4bf0053bd6283'
ACTION MARK 10000 1040 CONSIDERED_RELEVANT b'2c58663381b8006892f4bf0053bd6283'
ACTION SNIPPET 10000 1043 SNIPPET_RELEVANT b'30e2fe04182d74637714a02685031889'
ACTION DOC 10000 1063 EXAMINING_DOCUMENT b'30e2fe04182d74637714a02685031889'
ACTION MARK 10000 1066 CONSIDERED_RELEVANT b'30e2fe04182d74637714a02685031889'
ACTION SNIPPET 10000 1069 SNIPPET_RELEVANT b'7640c4a1fcb629d95ac696142183da86'
ACTION DOC 10000 1089 EXAMINING_DOCUMENT b'7640c4a1fcb629d95ac696142183da86'
ACTION MARK 10000 1092 CONSIDERED_RELEVANT b'7640c4a1fcb629d95ac696142183da86'
ACTION SNIPPET 10000 1095 SNIPPET_RELEVANT b'f84c5d7965a3b3f78a9bf50b1e92a247'
ACTION DOC 10000 1115 EXAMINING_DOCUMENT b'f84c5d7965a3b3f78a9bf50b1e92a247'
ACTION MARK 10000 1118 CONSIDERED_RELEVANT b'f84c5d7965a3b3f78a9bf50b1e92a247'
ACTION SNIPPET 10000 1121 SNIPPET_NOT_RELEVANT b'31e8dee392b27feed9cef28fb0a432f4'
ACTION SNIPPET 10000 1124 SNIPPET_NOT_RELEVANT b'0e5585a600c00d6eca35c76bbfa093ac'
ACTION SNIPPET 10000 1127 SNIPPET_NOT_RELEVANT b'5c5352856e0de5a10d0da8b5ad0bdf98'
ACTION SNIPPET 10000 1130 SNIPPET_NOT_RELEVANT b'7dd77333a47339801ed5558ee48ff03a'
ACTION SNIPPET 10000 1133 SNIPPET_NOT_RELEVANT b'011f79078ae3c611b93eaff84b2d0f6b'
ACTION SNIPPET 10000 1136 SNIPPET_NOT_RELEVANT b'0a6806db7b69a99ec806bee175d534ba'
ACTION SNIPPET 10000 1139 SNIPPET_NOT_RELEVANT b'ddc392d33ee5ed85b5b622d32fd03588'
INFO SERP_END_REACHED 
ACTION QUERY 10000 1149 Typhoons with highest fatalities
ACTION SERP 10000 1154 EXAMINE_SERP
ACTION SNIPPET 10000 1157 SNIPPET_RELEVANT b'c7ed38205e27bc9e8de9e9b63e3c8a1b'
ACTION DOC 10000 1177 EXAMINING_DOCUMENT b'c7ed38205e27bc9e8de9e9b63e3c8a1b'
ACTION MARK 10000 1180 CONSIDERED_RELEVANT b'c7ed38205e27bc9e8de9e9b63e3c8a1b'
ACTION SNIPPET 10000 1183 SNIPPET_NOT_RELEVANT b'efe48c0de55101f0320545c4cfbd54b1'
ACTION SNIPPET 10000 1186 SNIPPET_RELEVANT b'bced9f4d697470ca1743dc341a6f8917'
ACTION DOC 10000 1206 EXAMINING_DOCUMENT b'bced9f4d697470ca1743dc341a6f8917'
ACTION MARK 10000 1209 CONSIDERED_RELEVANT b'bced9f4d697470ca1743dc341a6f8917'
ACTION SNIPPET 10000 1212 SNIPPET_RELEVANT b'72db73e4-7d8c-11e4-9a27-6fdbc612bff8'
ACTION DOC 10000 1232 EXAMINING_DOCUMENT b'72db73e4-7d8c-11e4-9a27-6fdbc612bff8'
ACTION MARK 10000 1235 CONSIDERED_RELEVANT b'72db73e4-7d8c-11e4-9a27-6fdbc612bff8'
ACTION SNIPPET 10000 1238 SNIPPET_RELEVANT b'4541c4a76680e10f5f2400c658f7f55a'
ACTION DOC 10000 1258 EXAMINING_DOCUMENT b'4541c4a76680e10f5f2400c658f7f55a'
ACTION MARK 10000 1261 CONSIDERED_RELEVANT b'4541c4a76680e10f5f2400c658f7f55a'
ACTION SNIPPET 10000 1264 SNIPPET_RELEVANT b'266db76ee5584fc223f49ffd588fa9e1'
ACTION DOC 10000 1284 EXAMINING_DOCUMENT b'266db76ee5584fc223f49ffd588fa9e1'
ACTION MARK 10000 1287 CONSIDERED_RELEVANT b'266db76ee5584fc223f49ffd588fa9e1'
ACTION SNIPPET 10000 1290 SNIPPET_NOT_RELEVANT b'e14f77bd2a56622b63391c3f46b94394'
ACTION SNIPPET 10000 1293 SNIPPET_RELEVANT b'26fb7750ba6595acc1f2889d0949c9e4'
ACTION DOC 10000 1313 EXAMINING_DOCUMENT b'26fb7750ba6595acc1f2889d0949c9e4'
ACTION MARK 10000 1316 CONSIDERED_RELEVANT b'26fb7750ba6595acc1f2889d0949c9e4'
ACTION SNIPPET 10000 1319 SEEN_PREVIOUSLY b'e483dde5157e0c51e37ac4d8e9f5c0f0'
ACTION SNIPPET 10000 1322 SNIPPET_RELEVANT b'cf26262fde2f10b69a563efedc60f63a'
ACTION DOC 10000 1342 EXAMINING_DOCUMENT b'cf26262fde2f10b69a563efedc60f63a'
ACTION MARK 10000 1345 CONSIDERED_RELEVANT b'cf26262fde2f10b69a563efedc60f63a'
ACTION SNIPPET 10000 1348 SNIPPET_NOT_RELEVANT b'0d0c3ed15ba272da386908b1aef17900'
ACTION SNIPPET 10000 1351 SNIPPET_RELEVANT b'993ae5e4-2f4d-11e3-9ccc-2252bdb14df5'
ACTION DOC 10000 1371 EXAMINING_DOCUMENT b'993ae5e4-2f4d-11e3-9ccc-2252bdb14df5'
ACTION MARK 10000 1374 CONSIDERED_RELEVANT b'993ae5e4-2f4d-11e3-9ccc-2252bdb14df5'
ACTION SNIPPET 10000 1377 SNIPPET_NOT_RELEVANT b'988147454a2b8eafd1535cd673dd04ba'
ACTION SNIPPET 10000 1380 SEEN_PREVIOUSLY b'0c0976c3a4e68558bcc0c9848dae2822'
ACTION SNIPPET 10000 1383 SNIPPET_RELEVANT b'd7181d20c1ba2b79697885049908d3b1'
ACTION DOC 10000 1403 EXAMINING_DOCUMENT b'd7181d20c1ba2b79697885049908d3b1'
ACTION MARK 10000 1406 CONSIDERED_RELEVANT b'd7181d20c1ba2b79697885049908d3b1'
ACTION SNIPPET 10000 1409 SNIPPET_RELEVANT b'bb103491f74b5ff41c1451e603fadfca'
ACTION DOC 10000 1429 EXAMINING_DOCUMENT b'bb103491f74b5ff41c1451e603fadfca'
ACTION MARK 10000 1432 CONSIDERED_RELEVANT b'bb103491f74b5ff41c1451e603fadfca'
ACTION SNIPPET 10000 1435 SNIPPET_RELEVANT b'169540fe69182d2ed44e4a8ed2fdd88b'
ACTION DOC 10000 1455 EXAMINING_DOCUMENT b'169540fe69182d2ed44e4a8ed2fdd88b'
