ACTION QUERY 10000 10 hydrogen energy
ACTION SNIPPET 10000 446 SNIPPET_NOT_RELEVANT b'1431029'
ACTION SNIPPET 10000 449 SNIPPET_RELEVANT b'1452328'
ACTION DOC 10000 469 EXAMINING_DOCUMENT b'1452328'
ACTION SNIPPET 10000 472 SNIPPET_RELEVANT b'1469877'
ACTION DOC 10000 492 EXAMINING_DOCUMENT b'1469877'
ACTION MARK 10000 495 CONSIDERED_RELEVANT b'1469877'
ACTION SNIPPET 10000 498 SNIPPET_RELEVANT b'1375664'
ACTION DOC 10000 518 EXAMINING_DOCUMENT b'1375664'
ACTION MARK 10000 521 CONSIDERED_RELEVANT b'1375664'
ACTION SNIPPET 10000 524 SNIPPET_RELEVANT b'1704683'
ACTION DOC 10000 544 EXAMINING_DOCUMENT b'1704683'
ACTION MARK 10000 547 CONSIDERED_RELEVANT b'1704683'
ACTION SNIPPET 10000 550 SNIPPET_RELEVANT b'1677826'
ACTION DOC 10000 570 EXAMINING_DOCUMENT b'1677826'
ACTION MARK 10000 573 CONSIDERED_RELEVANT b'1677826'
ACTION SNIPPET 10000 576 SNIPPET_NOT_RELEVANT b'1466613'
ACTION SNIPPET 10000 579 SNIPPET_RELEVANT b'148096'
ACTION DOC 10000 599 EXAMINING_DOCUMENT b'148096'
ACTION MARK 10000 602 CONSIDERED_RELEVANT b'148096'
ACTION SNIPPET 10000 605 SNIPPET_NOT_RELEVANT b'158543'
ACTION SNIPPET 10000 608 SNIPPET_RELEVANT b'579370'
ACTION DOC 10000 628 EXAMINING_DOCUMENT b'579370'
ACTION MARK 10000 631 CONSIDERED_RELEVANT b'579370'
ACTION SNIPPET 10000 634 SNIPPET_NOT_RELEVANT b'1629209'
ACTION SNIPPET 10000 637 SNIPPET_RELEVANT b'1843735'
ACTION DOC 10000 657 EXAMINING_DOCUMENT b'1843735'
ACTION MARK 10000 660 CONSIDERED_RELEVANT b'1843735'
ACTION SNIPPET 10000 663 SNIPPET_RELEVANT b'1756597'
ACTION DOC 10000 683 EXAMINING_DOCUMENT b'1756597'
ACTION MARK 10000 686 CONSIDERED_RELEVANT b'1756597'
ACTION SNIPPET 10000 689 SNIPPET_RELEVANT b'234393'
ACTION DOC 10000 709 EXAMINING_DOCUMENT b'234393'
ACTION MARK 10000 712 CONSIDERED_RELEVANT b'234393'
ACTION SNIPPET 10000 715 SNIPPET_RELEVANT b'1626472'
ACTION DOC 10000 735 EXAMINING_DOCUMENT b'1626472'
ACTION MARK 10000 738 CONSIDERED_RELEVANT b'1626472'
ACTION SNIPPET 10000 741 SNIPPET_NOT_RELEVANT b'1671197'
ACTION SNIPPET 10000 744 SNIPPET_RELEVANT b'559415'
ACTION DOC 10000 764 EXAMINING_DOCUMENT b'559415'
ACTION MARK 10000 767 CONSIDERED_RELEVANT b'559415'
ACTION SNIPPET 10000 770 SNIPPET_NOT_RELEVANT b'1737245'
ACTION SNIPPET 10000 773 SNIPPET_RELEVANT b'1149745'
ACTION DOC 10000 793 EXAMINING_DOCUMENT b'1149745'
ACTION MARK 10000 796 CONSIDERED_RELEVANT b'1149745'
ACTION SNIPPET 10000 799 SNIPPET_RELEVANT b'1836365'
ACTION DOC 10000 819 EXAMINING_DOCUMENT b'1836365'
ACTION MARK 10000 822 CONSIDERED_RELEVANT b'1836365'
ACTION SNIPPET 10000 825 SNIPPET_RELEVANT b'1629210'
ACTION DOC 10000 845 EXAMINING_DOCUMENT b'1629210'
ACTION MARK 10000 848 CONSIDERED_RELEVANT b'1629210'
ACTION SNIPPET 10000 851 SNIPPET_RELEVANT b'1353760'
ACTION DOC 10000 871 EXAMINING_DOCUMENT b'1353760'
ACTION SNIPPET 10000 874 SNIPPET_NOT_RELEVANT b'1468120'
ACTION SNIPPET 10000 877 SNIPPET_RELEVANT b'1532615'
ACTION DOC 10000 897 EXAMINING_DOCUMENT b'1532615'
ACTION MARK 10000 900 CONSIDERED_RELEVANT b'1532615'
ACTION SNIPPET 10000 903 SNIPPET_NOT_RELEVANT b'1851681'
ACTION SNIPPET 10000 906 SNIPPET_RELEVANT b'425563'
ACTION DOC 10000 926 EXAMINING_DOCUMENT b'425563'
ACTION SNIPPET 10000 929 SNIPPET_NOT_RELEVANT b'1146931'
ACTION SNIPPET 10000 932 SNIPPET_NOT_RELEVANT b'1140988'
ACTION SNIPPET 10000 935 SNIPPET_RELEVANT b'1301511'
ACTION DOC 10000 955 EXAMINING_DOCUMENT b'1301511'
ACTION MARK 10000 958 CONSIDERED_RELEVANT b'1301511'
ACTION SNIPPET 10000 961 SNIPPET_RELEVANT b'1524982'
ACTION DOC 10000 981 EXAMINING_DOCUMENT b'1524982'
ACTION MARK 10000 984 CONSIDERED_RELEVANT b'1524982'
ACTION SNIPPET 10000 987 SNIPPET_RELEVANT b'1253855'
ACTION DOC 10000 1007 EXAMINING_DOCUMENT b'1253855'
ACTION MARK 10000 1010 CONSIDERED_RELEVANT b'1253855'
ACTION SNIPPET 10000 1013 SNIPPET_NOT_RELEVANT b'129405'
ACTION SNIPPET 10000 1016 SNIPPET_NOT_RELEVANT b'236405'
ACTION SNIPPET 10000 1019 SNIPPET_NOT_RELEVANT b'932746'
ACTION SNIPPET 10000 1022 SNIPPET_RELEVANT b'204560'
ACTION DOC 10000 1042 EXAMINING_DOCUMENT b'204560'
ACTION MARK 10000 1045 CONSIDERED_RELEVANT b'204560'
ACTION SNIPPET 10000 1048 SNIPPET_RELEVANT b'1490094'
ACTION DOC 10000 1068 EXAMINING_DOCUMENT b'1490094'
ACTION SNIPPET 10000 1071 SNIPPET_RELEVANT b'931171'
ACTION DOC 10000 1091 EXAMINING_DOCUMENT b'931171'
ACTION MARK 10000 1094 CONSIDERED_RELEVANT b'931171'
ACTION SNIPPET 10000 1097 SNIPPET_NOT_RELEVANT b'1467322'
ACTION SNIPPET 10000 1100 SNIPPET_RELEVANT b'1464481'
ACTION DOC 10000 1120 EXAMINING_DOCUMENT b'1464481'
ACTION SNIPPET 10000 1123 SNIPPET_NOT_RELEVANT b'1465355'
ACTION SNIPPET 10000 1126 SNIPPET_RELEVANT b'1532616'
ACTION DOC 10000 1146 EXAMINING_DOCUMENT b'1532616'
ACTION QUERY 10000 1156 What is the future of hydrogen energy?
ACTION SERP 10000 1161 EXAMINE_SERP
ACTION SNIPPET 10000 1164 SEEN_PREVIOUSLY b'1843730'
ACTION SNIPPET 10000 1167 SEEN_PREVIOUSLY b'1507525'
ACTION SNIPPET 10000 1170 SEEN_PREVIOUSLY b'756936'
ACTION SNIPPET 10000 1173 SEEN_PREVIOUSLY b'1470357'
ACTION SNIPPET 10000 1176 SEEN_PREVIOUSLY b'1462427'
ACTION SNIPPET 10000 1179 SEEN_PREVIOUSLY b'1469877'
ACTION SNIPPET 10000 1182 SEEN_PREVIOUSLY b'1497519'
ACTION SNIPPET 10000 1185 SEEN_PREVIOUSLY b'296707'
ACTION SNIPPET 10000 1188 SEEN_PREVIOUSLY b'755544'
ACTION SNIPPET 10000 1191 SEEN_PREVIOUSLY b'1704683'
ACTION SNIPPET 10000 1194 SNIPPET_NOT_RELEVANT b'1848545'
ACTION SNIPPET 10000 1197 SNIPPET_NOT_RELEVANT b'1468120'
ACTION SNIPPET 10000 1200 SEEN_PREVIOUSLY b'1532616'
ACTION SNIPPET 10000 1203 SEEN_PREVIOUSLY b'379451'
ACTION SNIPPET 10000 1206 SNIPPET_NOT_RELEVANT b'1432263'
ACTION QUERY 10000 1216 How does hydrogen energy work?
ACTION SERP 10000 1221 EXAMINE_SERP
ACTION SNIPPET 10000 1224 SEEN_PREVIOUSLY b'758337'
ACTION SNIPPET 10000 1227 SEEN_PREVIOUSLY b'755544'
ACTION SNIPPET 10000 1230 SEEN_PREVIOUSLY b'1630634'
ACTION SNIPPET 10000 1233 SEEN_PREVIOUSLY b'1507525'
ACTION SNIPPET 10000 1236 SEEN_PREVIOUSLY b'1497519'
ACTION SNIPPET 10000 1239 SEEN_PREVIOUSLY b'1470357'
ACTION SNIPPET 10000 1242 SEEN_PREVIOUSLY b'1534757'
ACTION SNIPPET 10000 1245 SEEN_PREVIOUSLY b'1461542'
ACTION SNIPPET 10000 1248 SNIPPET_NOT_RELEVANT b'1848545'
ACTION SNIPPET 10000 1251 SEEN_PREVIOUSLY b'1843716'
ACTION SNIPPET 10000 1254 SNIPPET_NOT_RELEVANT b'1432263'
ACTION SNIPPET 10000 1257 SNIPPET_NOT_RELEVANT b'1742839'
ACTION SNIPPET 10000 1260 SEEN_PREVIOUSLY b'296707'
ACTION SNIPPET 10000 1263 SNIPPET_RELEVANT b'1497518'
ACTION DOC 10000 1283 EXAMINING_DOCUMENT b'1497518'
ACTION QUERY 10000 1293 What are the benefits of using hydrogen as fuel?
ACTION SERP 10000 1298 EXAMINE_SERP
ACTION SNIPPET 10000 1301 SNIPPET_NOT_RELEVANT b'286579'
ACTION SNIPPET 10000 1304 SEEN_PREVIOUSLY b'1462427'
ACTION SNIPPET 10000 1307 SEEN_PREVIOUSLY b'1677826'
ACTION SNIPPET 10000 1310 SEEN_PREVIOUSLY b'148096'
ACTION SNIPPET 10000 1313 SEEN_PREVIOUSLY b'1461542'
ACTION SNIPPET 10000 1316 SEEN_PREVIOUSLY b'1469877'
ACTION SNIPPET 10000 1319 SNIPPET_RELEVANT b'1359484'
ACTION DOC 10000 1339 EXAMINING_DOCUMENT b'1359484'
ACTION MARK 10000 1342 CONSIDERED_RELEVANT b'1359484'
ACTION SNIPPET 10000 1345 SNIPPET_RELEVANT b'158543'
ACTION DOC 10000 1365 EXAMINING_DOCUMENT b'158543'
ACTION SNIPPET 10000 1368 SEEN_PREVIOUSLY b'1556630'
ACTION SNIPPET 10000 1371 SNIPPET_RELEVANT b'523920'
ACTION DOC 10000 1391 EXAMINING_DOCUMENT b'523920'
ACTION SNIPPET 10000 1394 SEEN_PREVIOUSLY b'379451'
ACTION QUERY 10000 1404 What is hydrogen fuel cell technology?
ACTION SERP 10000 1409 EXAMINE_SERP
ACTION SNIPPET 10000 1412 SEEN_PREVIOUSLY b'1301511'
ACTION SNIPPET 10000 1415 SEEN_PREVIOUSLY b'1462427'
ACTION SNIPPET 10000 1418 SEEN_PREVIOUSLY b'1534757'
ACTION SNIPPET 10000 1421 SNIPPET_RELEVANT b'1460609'
ACTION DOC 10000 1441 EXAMINING_DOCUMENT b'1460609'
ACTION MARK 10000 1444 CONSIDERED_RELEVANT b'1460609'
ACTION SNIPPET 10000 1447 SEEN_PREVIOUSLY b'1375664'
ACTION SNIPPET 10000 1450 SNIPPET_RELEVANT b'1792356'
ACTION DOC 10000 1470 EXAMINING_DOCUMENT b'1792356'
ACTION MARK 10000 1473 CONSIDERED_RELEVANT b'1792356'
ACTION SNIPPET 10000 1476 SNIPPET_RELEVANT b'912116'
ACTION DOC 10000 1496 EXAMINING_DOCUMENT b'912116'
ACTION MARK 10000 1499 CONSIDERED_RELEVANT b'912116'
ACTION SNIPPET 10000 1502 SNIPPET_RELEVANT b'478414'
ACTION DOC 10000 1522 EXAMINING_DOCUMENT b'478414'
ACTION SNIPPET 10000 1525 SEEN_PREVIOUSLY b'1253855'
ACTION SNIPPET 10000 1528 SNIPPET_RELEVANT b'1096956'
ACTION DOC 10000 1548 EXAMINING_DOCUMENT b'1096956'
ACTION MARK 10000 1551 CONSIDERED_RELEVANT b'1096956'
ACTION SNIPPET 10000 1554 SNIPPET_RELEVANT b'1392477'
ACTION DOC 10000 1574 EXAMINING_DOCUMENT b'1392477'
ACTION MARK 10000 1577 CONSIDERED_RELEVANT b'1392477'
ACTION SNIPPET 10000 1580 SNIPPET_RELEVANT b'269418'
ACTION DOC 10000 1600 EXAMINING_DOCUMENT b'269418'
ACTION MARK 10000 1603 CONSIDERED_RELEVANT b'269418'
ACTION SNIPPET 10000 1606 SEEN_PREVIOUSLY b'1359484'
ACTION SNIPPET 10000 1609 SNIPPET_NOT_RELEVANT b'1591538'
ACTION SNIPPET 10000 1612 SNIPPET_RELEVANT b'1714360'
ACTION DOC 10000 1632 EXAMINING_DOCUMENT b'1714360'
ACTION MARK 10000 1635 CONSIDERED_RELEVANT b'1714360'
ACTION SNIPPET 10000 1638 SNIPPET_NOT_RELEVANT b'1315589'
ACTION SNIPPET 10000 1641 SNIPPET_RELEVANT b'1830395'
ACTION DOC 10000 1661 EXAMINING_DOCUMENT b'1830395'
ACTION SNIPPET 10000 1664 SNIPPET_RELEVANT b'1629209'
ACTION DOC 10000 1684 EXAMINING_DOCUMENT b'1629209'
ACTION MARK 10000 1687 CONSIDERED_RELEVANT b'1629209'
ACTION SNIPPET 10000 1690 SEEN_PREVIOUSLY b'1524982'
ACTION SNIPPET 10000 1693 SEEN_PREVIOUSLY b'1452328'
ACTION SNIPPET 10000 1696 SEEN_PREVIOUSLY b'1461542'
ACTION SNIPPET 10000 1699 SEEN_PREVIOUSLY b'1470357'
ACTION SNIPPET 10000 1702 SEEN_PREVIOUSLY b'1556630'
ACTION SNIPPET 10000 1705 SNIPPET_RELEVANT b'966840'
ACTION DOC 10000 1725 EXAMINING_DOCUMENT b'966840'
ACTION MARK 10000 1728 CONSIDERED_RELEVANT b'966840'
ACTION SNIPPET 10000 1731 SNIPPET_RELEVANT b'1441407'
ACTION DOC 10000 1751 EXAMINING_DOCUMENT b'1441407'
ACTION MARK 10000 1754 CONSIDERED_RELEVANT b'1441407'
ACTION SNIPPET 10000 1757 SNIPPET_RELEVANT b'1677932'
ACTION DOC 10000 1777 EXAMINING_DOCUMENT b'1677932'
ACTION MARK 10000 1780 CONSIDERED_RELEVANT b'1677932'
ACTION SNIPPET 10000 1783 SNIPPET_RELEVANT b'1202630'
ACTION DOC 10000 1803 EXAMINING_DOCUMENT b'1202630'
ACTION MARK 10000 1806 CONSIDERED_RELEVANT b'1202630'
ACTION SNIPPET 10000 1809 SNIPPET_RELEVANT b'690310'
ACTION DOC 10000 1829 EXAMINING_DOCUMENT b'690310'
ACTION MARK 10000 1832 CONSIDERED_RELEVANT b'690310'
ACTION SNIPPET 10000 1835 SNIPPET_RELEVANT b'1466613'
ACTION DOC 10000 1855 EXAMINING_DOCUMENT b'1466613'
ACTION MARK 10000 1858 CONSIDERED_RELEVANT b'1466613'
ACTION SNIPPET 10000 1861 SNIPPET_NOT_RELEVANT b'1472751'
ACTION SNIPPET 10000 1864 SEEN_PREVIOUSLY b'1353760'
ACTION SNIPPET 10000 1867 SNIPPET_RELEVANT b'1740791'
ACTION DOC 10000 1887 EXAMINING_DOCUMENT b'1740791'
ACTION MARK 10000 1890 CONSIDERED_RELEVANT b'1740791'
ACTION SNIPPET 10000 1893 SNIPPET_NOT_RELEVANT b'1606600'
ACTION SNIPPET 10000 1896 SNIPPET_RELEVANT b'1108600'
ACTION DOC 10000 1916 EXAMINING_DOCUMENT b'1108600'
ACTION MARK 10000 1919 CONSIDERED_RELEVANT b'1108600'
ACTION SNIPPET 10000 1922 SNIPPET_RELEVANT b'963488'
ACTION DOC 10000 1942 EXAMINING_DOCUMENT b'963488'
ACTION MARK 10000 1945 CONSIDERED_RELEVANT b'963488'
ACTION SNIPPET 10000 1948 SEEN_PREVIOUSLY b'1629210'
ACTION SNIPPET 10000 1951 SNIPPET_RELEVANT b'593852'
ACTION DOC 10000 1971 EXAMINING_DOCUMENT b'593852'
ACTION MARK 10000 1974 CONSIDERED_RELEVANT b'593852'
ACTION SNIPPET 10000 1977 SNIPPET_RELEVANT b'1841759'
ACTION DOC 10000 1997 EXAMINING_DOCUMENT b'1841759'
ACTION MARK 10000 2000 CONSIDERED_RELEVANT b'1841759'
ACTION SNIPPET 10000 2003 SEEN_PREVIOUSLY b'1704683'
ACTION SNIPPET 10000 2006 SNIPPET_RELEVANT b'1640674'
ACTION DOC 10000 2026 EXAMINING_DOCUMENT b'1640674'
ACTION MARK 10000 2029 CONSIDERED_RELEVANT b'1640674'
ACTION SNIPPET 10000 2032 SNIPPET_RELEVANT b'980852'
ACTION DOC 10000 2052 EXAMINING_DOCUMENT b'980852'
ACTION MARK 10000 2055 CONSIDERED_RELEVANT b'980852'
ACTION SNIPPET 10000 2058 SNIPPET_NOT_RELEVANT b'286579'
ACTION SNIPPET 10000 2061 SEEN_PREVIOUSLY b'755544'
ACTION SNIPPET 10000 2064 SNIPPET_RELEVANT b'1465355'
ACTION DOC 10000 2084 EXAMINING_DOCUMENT b'1465355'
ACTION MARK 10000 2087 CONSIDERED_RELEVANT b'1465355'
ACTION SNIPPET 10000 2090 SNIPPET_RELEVANT b'1840664'
ACTION DOC 10000 2110 EXAMINING_DOCUMENT b'1840664'
ACTION SNIPPET 10000 2113 SEEN_PREVIOUSLY b'1626472'
ACTION SNIPPET 10000 2116 SNIPPET_NOT_RELEVANT b'456274'
ACTION SNIPPET 10000 2119 SNIPPET_RELEVANT b'1448866'
ACTION DOC 10000 2139 EXAMINING_DOCUMENT b'1448866'
ACTION MARK 10000 2142 CONSIDERED_RELEVANT b'1448866'
ACTION SNIPPET 10000 2145 SEEN_PREVIOUSLY b'1497519'
ACTION SNIPPET 10000 2148 SNIPPET_RELEVANT b'1009308'
ACTION DOC 10000 2168 EXAMINING_DOCUMENT b'1009308'
ACTION MARK 10000 2171 CONSIDERED_RELEVANT b'1009308'
ACTION SNIPPET 10000 2174 SEEN_PREVIOUSLY b'1756597'
ACTION SNIPPET 10000 2177 SNIPPET_NOT_RELEVANT b'1432263'
ACTION SNIPPET 10000 2180 SEEN_PREVIOUSLY b'379451'
ACTION SNIPPET 10000 2183 SNIPPET_NOT_RELEVANT b'968156'
ACTION SNIPPET 10000 2186 SNIPPET_NOT_RELEVANT b'1490713'
ACTION SNIPPET 10000 2189 SNIPPET_NOT_RELEVANT b'1737245'
ACTION SNIPPET 10000 2192 SNIPPET_RELEVANT b'924641'
ACTION DOC 10000 2212 EXAMINING_DOCUMENT b'924641'
ACTION MARK 10000 2215 CONSIDERED_RELEVANT b'924641'
ACTION SNIPPET 10000 2218 SEEN_PREVIOUSLY b'1677826'
ACTION SNIPPET 10000 2221 SNIPPET_NOT_RELEVANT b'1452330'
ACTION SNIPPET 10000 2224 SNIPPET_RELEVANT b'1467322'
ACTION DOC 10000 2244 EXAMINING_DOCUMENT b'1467322'
ACTION SNIPPET 10000 2247 SNIPPET_RELEVANT b'1408516'
ACTION DOC 10000 2267 EXAMINING_DOCUMENT b'1408516'
ACTION MARK 10000 2270 CONSIDERED_RELEVANT b'1408516'
ACTION SNIPPET 10000 2273 SEEN_PREVIOUSLY b'296707'
ACTION SNIPPET 10000 2276 SNIPPET_RELEVANT b'1292025'
ACTION DOC 10000 2296 EXAMINING_DOCUMENT b'1292025'
ACTION SNIPPET 10000 2299 SNIPPET_NOT_RELEVANT b'1415814'
ACTION SNIPPET 10000 2302 SNIPPET_RELEVANT b'1359324'
ACTION DOC 10000 2322 EXAMINING_DOCUMENT b'1359324'
ACTION MARK 10000 2325 CONSIDERED_RELEVANT b'1359324'
ACTION SNIPPET 10000 2328 SNIPPET_RELEVANT b'1002111'
ACTION DOC 10000 2348 EXAMINING_DOCUMENT b'1002111'
ACTION MARK 10000 2351 CONSIDERED_RELEVANT b'1002111'
ACTION SNIPPET 10000 2354 SEEN_PREVIOUSLY b'1843716'
ACTION SNIPPET 10000 2357 SEEN_PREVIOUSLY b'1497518'
ACTION SNIPPET 10000 2360 SNIPPET_RELEVANT b'1358029'
ACTION DOC 10000 2380 EXAMINING_DOCUMENT b'1358029'
ACTION MARK 10000 2383 CONSIDERED_RELEVANT b'1358029'
ACTION SNIPPET 10000 2386 SNIPPET_RELEVANT b'1808392'
ACTION DOC 10000 2406 EXAMINING_DOCUMENT b'1808392'
ACTION MARK 10000 2409 CONSIDERED_RELEVANT b'1808392'
ACTION SNIPPET 10000 2412 SNIPPET_RELEVANT b'1470553'
ACTION DOC 10000 2432 EXAMINING_DOCUMENT b'1470553'
ACTION MARK 10000 2435 CONSIDERED_RELEVANT b'1470553'
ACTION SNIPPET 10000 2438 SNIPPET_RELEVANT b'1647965'
ACTION DOC 10000 2458 EXAMINING_DOCUMENT b'1647965'
ACTION SNIPPET 10000 2461 SNIPPET_RELEVANT b'1025261'
ACTION DOC 10000 2481 EXAMINING_DOCUMENT b'1025261'
ACTION SNIPPET 10000 2484 SNIPPET_NOT_RELEVANT b'1170826'
ACTION SNIPPET 10000 2487 SNIPPET_NOT_RELEVANT b'1616653'
ACTION QUERY 10000 2497 How sustainable is hydrogen energy?
ACTION SERP 10000 2502 EXAMINE_SERP
ACTION SNIPPET 10000 2505 SEEN_PREVIOUSLY b'1843730'
ACTION SNIPPET 10000 2508 SNIPPET_RELEVANT b'1432263'
ACTION DOC 10000 2528 EXAMINING_DOCUMENT b'1432263'
ACTION SNIPPET 10000 2531 SNIPPET_NOT_RELEVANT b'129759'
ACTION SNIPPET 10000 2534 SNIPPET_RELEVANT b'959073'
ACTION DOC 10000 2554 EXAMINING_DOCUMENT b'959073'
ACTION MARK 10000 2557 CONSIDERED_RELEVANT b'959073'
ACTION SNIPPET 10000 2560 SNIPPET_NOT_RELEVANT b'1113570'
ACTION SNIPPET 10000 2563 SNIPPET_RELEVANT b'1738730'
ACTION DOC 10000 2583 EXAMINING_DOCUMENT b'1738730'
ACTION SNIPPET 10000 2586 SNIPPET_NOT_RELEVANT b'239742'
ACTION SNIPPET 10000 2589 SNIPPET_RELEVANT b'1848545'
ACTION DOC 10000 2609 EXAMINING_DOCUMENT b'1848545'
ACTION QUERY 10000 2619 What are the challenges in producing and using hydrogen fuel?
ACTION SERP 10000 2624 EXAMINE_SERP
ACTION SNIPPET 10000 2627 SEEN_PREVIOUSLY b'1843716'
ACTION SNIPPET 10000 2630 SEEN_PREVIOUSLY b'1677826'
ACTION SNIPPET 10000 2633 SEEN_PREVIOUSLY b'1460609'
ACTION SNIPPET 10000 2636 SEEN_PREVIOUSLY b'912116'
ACTION SNIPPET 10000 2639 SEEN_PREVIOUSLY b'1534757'
ACTION SNIPPET 10000 2642 SEEN_PREVIOUSLY b'1629209'
ACTION SNIPPET 10000 2645 SEEN_PREVIOUSLY b'1096956'
ACTION SNIPPET 10000 2648 SEEN_PREVIOUSLY b'1556630'
ACTION SNIPPET 10000 2651 SNIPPET_RELEVANT b'286579'
ACTION DOC 10000 2671 EXAMINING_DOCUMENT b'286579'
ACTION MARK 10000 2674 CONSIDERED_RELEVANT b'286579'
ACTION SNIPPET 10000 2677 SEEN_PREVIOUSLY b'755544'
ACTION SNIPPET 10000 2680 SEEN_PREVIOUSLY b'1359484'
ACTION SNIPPET 10000 2683 SEEN_PREVIOUSLY b'1469877'
ACTION SNIPPET 10000 2686 SEEN_PREVIOUSLY b'1461542'
ACTION SNIPPET 10000 2689 SNIPPET_NOT_RELEVANT b'1606600'
ACTION SNIPPET 10000 2692 SEEN_PREVIOUSLY b'148096'
ACTION SNIPPET 10000 2695 SEEN_PREVIOUSLY b'379451'
ACTION SNIPPET 10000 2698 SEEN_PREVIOUSLY b'1301511'
ACTION SNIPPET 10000 2701 SEEN_PREVIOUSLY b'1792356'
ACTION SNIPPET 10000 2704 SEEN_PREVIOUSLY b'1836365'
ACTION SNIPPET 10000 2707 SEEN_PREVIOUSLY b'296707'
ACTION SNIPPET 10000 2710 SEEN_PREVIOUSLY b'1626472'
ACTION SNIPPET 10000 2713 SEEN_PREVIOUSLY b'1462427'
ACTION SNIPPET 10000 2716 SNIPPET_RELEVANT b'1742839'
ACTION DOC 10000 2736 EXAMINING_DOCUMENT b'1742839'
ACTION QUERY 10000 2746 Can hydrogen be used for transportation?
ACTION SERP 10000 2751 EXAMINE_SERP
ACTION SNIPPET 10000 2754 SEEN_PREVIOUSLY b'756936'
ACTION SNIPPET 10000 2757 SEEN_PREVIOUSLY b'1464481'
ACTION SNIPPET 10000 2760 SEEN_PREVIOUSLY b'1630634'
ACTION SNIPPET 10000 2763 SEEN_PREVIOUSLY b'379451'
ACTION SNIPPET 10000 2766 SEEN_PREVIOUSLY b'296707'
ACTION SNIPPET 10000 2769 SEEN_PREVIOUSLY b'1792356'
