ACTION QUERY 10000 10 hydrogen energy
ACTION SNIPPET 10000 446 SNIPPET_NOT_RELEVANT b'1431029'
ACTION SNIPPET 10000 449 SNIPPET_RELEVANT b'1452328'
ACTION DOC 10000 469 EXAMINING_DOCUMENT b'1452328'
ACTION SNIPPET 10000 472 SNIPPET_RELEVANT b'1469877'
ACTION DOC 10000 492 EXAMINING_DOCUMENT b'1469877'
ACTION MARK 10000 495 CONSIDERED_RELEVANT b'1469877'
ACTION SNIPPET 10000 498 SNIPPET_RELEVANT b'1375664'
ACTION DOC 10000 518 EXAMINING_DOCUMENT b'1375664'
ACTION MARK 10000 521 CONSIDERED_RELEVANT b'1375664'
ACTION SNIPPET 10000 524 SNIPPET_RELEVANT b'1704683'
ACTION DOC 10000 544 EXAMINING_DOCUMENT b'1704683'
ACTION MARK 10000 547 CONSIDERED_RELEVANT b'1704683'
ACTION SNIPPET 10000 550 SNIPPET_RELEVANT b'1677826'
ACTION DOC 10000 570 EXAMINING_DOCUMENT b'1677826'
ACTION MARK 10000 573 CONSIDERED_RELEVANT b'1677826'
ACTION SNIPPET 10000 576 SNIPPET_NOT_RELEVANT b'1466613'
ACTION SNIPPET 10000 579 SNIPPET_RELEVANT b'148096'
ACTION DOC 10000 599 EXAMINING_DOCUMENT b'148096'
ACTION MARK 10000 602 CONSIDERED_RELEVANT b'148096'
ACTION SNIPPET 10000 605 SNIPPET_NOT_RELEVANT b'158543'
ACTION SNIPPET 10000 608 SNIPPET_RELEVANT b'579370'
ACTION DOC 10000 628 EXAMINING_DOCUMENT b'579370'
ACTION MARK 10000 631 CONSIDERED_RELEVANT b'579370'
ACTION SNIPPET 10000 634 SNIPPET_NOT_RELEVANT b'1629209'
ACTION SNIPPET 10000 637 SNIPPET_RELEVANT b'1843735'
ACTION DOC 10000 657 EXAMINING_DOCUMENT b'1843735'
ACTION MARK 10000 660 CONSIDERED_RELEVANT b'1843735'
ACTION SNIPPET 10000 663 SNIPPET_RELEVANT b'1756597'
ACTION DOC 10000 683 EXAMINING_DOCUMENT b'1756597'
ACTION MARK 10000 686 CONSIDERED_RELEVANT b'1756597'
ACTION SNIPPET 10000 689 SNIPPET_RELEVANT b'234393'
ACTION DOC 10000 709 EXAMINING_DOCUMENT b'234393'
ACTION MARK 10000 712 CONSIDERED_RELEVANT b'234393'
ACTION SNIPPET 10000 715 SNIPPET_RELEVANT b'1626472'
ACTION DOC 10000 735 EXAMINING_DOCUMENT b'1626472'
ACTION MARK 10000 738 CONSIDERED_RELEVANT b'1626472'
ACTION SNIPPET 10000 741 SNIPPET_NOT_RELEVANT b'1671197'
ACTION SNIPPET 10000 744 SNIPPET_RELEVANT b'559415'
ACTION DOC 10000 764 EXAMINING_DOCUMENT b'559415'
ACTION MARK 10000 767 CONSIDERED_RELEVANT b'559415'
ACTION SNIPPET 10000 770 SNIPPET_NOT_RELEVANT b'1737245'
ACTION SNIPPET 10000 773 SNIPPET_RELEVANT b'1149745'
ACTION DOC 10000 793 EXAMINING_DOCUMENT b'1149745'
ACTION MARK 10000 796 CONSIDERED_RELEVANT b'1149745'
ACTION SNIPPET 10000 799 SNIPPET_RELEVANT b'1836365'
ACTION DOC 10000 819 EXAMINING_DOCUMENT b'1836365'
ACTION MARK 10000 822 CONSIDERED_RELEVANT b'1836365'
ACTION SNIPPET 10000 825 SNIPPET_RELEVANT b'1629210'
ACTION DOC 10000 845 EXAMINING_DOCUMENT b'1629210'
ACTION MARK 10000 848 CONSIDERED_RELEVANT b'1629210'
ACTION SNIPPET 10000 851 SNIPPET_RELEVANT b'1353760'
ACTION DOC 10000 871 EXAMINING_DOCUMENT b'1353760'
ACTION SNIPPET 10000 874 SNIPPET_NOT_RELEVANT b'1468120'
ACTION SNIPPET 10000 877 SNIPPET_RELEVANT b'1532615'
ACTION DOC 10000 897 EXAMINING_DOCUMENT b'1532615'
ACTION MARK 10000 900 CONSIDERED_RELEVANT b'1532615'
ACTION SNIPPET 10000 903 SNIPPET_NOT_RELEVANT b'1851681'
ACTION SNIPPET 10000 906 SNIPPET_RELEVANT b'425563'
ACTION DOC 10000 926 EXAMINING_DOCUMENT b'425563'
ACTION SNIPPET 10000 929 SNIPPET_NOT_RELEVANT b'1146931'
ACTION SNIPPET 10000 932 SNIPPET_NOT_RELEVANT b'1140988'
ACTION SNIPPET 10000 935 SNIPPET_RELEVANT b'1301511'
ACTION DOC 10000 955 EXAMINING_DOCUMENT b'1301511'
ACTION MARK 10000 958 CONSIDERED_RELEVANT b'1301511'
ACTION SNIPPET 10000 961 SNIPPET_RELEVANT b'1524982'
ACTION DOC 10000 981 EXAMINING_DOCUMENT b'1524982'
ACTION MARK 10000 984 CONSIDERED_RELEVANT b'1524982'
ACTION SNIPPET 10000 987 SNIPPET_RELEVANT b'1253855'
ACTION DOC 10000 1007 EXAMINING_DOCUMENT b'1253855'
ACTION MARK 10000 1010 CONSIDERED_RELEVANT b'1253855'
ACTION SNIPPET 10000 1013 SNIPPET_NOT_RELEVANT b'129405'
ACTION SNIPPET 10000 1016 SNIPPET_NOT_RELEVANT b'236405'
ACTION SNIPPET 10000 1019 SNIPPET_NOT_RELEVANT b'932746'
ACTION SNIPPET 10000 1022 SNIPPET_RELEVANT b'204560'
ACTION DOC 10000 1042 EXAMINING_DOCUMENT b'204560'
ACTION MARK 10000 1045 CONSIDERED_RELEVANT b'204560'
ACTION SNIPPET 10000 1048 SNIPPET_RELEVANT b'1490094'
ACTION DOC 10000 1068 EXAMINING_DOCUMENT b'1490094'
ACTION SNIPPET 10000 1071 SNIPPET_RELEVANT b'931171'
ACTION DOC 10000 1091 EXAMINING_DOCUMENT b'931171'
ACTION MARK 10000 1094 CONSIDERED_RELEVANT b'931171'
ACTION SNIPPET 10000 1097 SNIPPET_NOT_RELEVANT b'1467322'
ACTION SNIPPET 10000 1100 SNIPPET_RELEVANT b'1464481'
ACTION DOC 10000 1120 EXAMINING_DOCUMENT b'1464481'
ACTION SNIPPET 10000 1123 SNIPPET_NOT_RELEVANT b'1465355'
ACTION SNIPPET 10000 1126 SNIPPET_RELEVANT b'1532616'
ACTION DOC 10000 1146 EXAMINING_DOCUMENT b'1532616'
ACTION SNIPPET 10000 1149 SNIPPET_RELEVANT b'1479059'
ACTION DOC 10000 1169 EXAMINING_DOCUMENT b'1479059'
ACTION MARK 10000 1172 CONSIDERED_RELEVANT b'1479059'
ACTION SNIPPET 10000 1175 SNIPPET_NOT_RELEVANT b'1031965'
ACTION SNIPPET 10000 1178 SNIPPET_NOT_RELEVANT b'488012'
ACTION SNIPPET 10000 1181 SNIPPET_NOT_RELEVANT b'239742'
ACTION SNIPPET 10000 1184 SNIPPET_NOT_RELEVANT b'124032'
ACTION SNIPPET 10000 1187 SNIPPET_NOT_RELEVANT b'1766951'
ACTION SNIPPET 10000 1190 SNIPPET_RELEVANT b'1820854'
ACTION DOC 10000 1210 EXAMINING_DOCUMENT b'1820854'
ACTION MARK 10000 1213 CONSIDERED_RELEVANT b'1820854'
ACTION SNIPPET 10000 1216 SNIPPET_NOT_RELEVANT b'1830395'
ACTION SNIPPET 10000 1219 SNIPPET_RELEVANT b'129759'
ACTION DOC 10000 1239 EXAMINING_DOCUMENT b'129759'
ACTION SNIPPET 10000 1242 SNIPPET_RELEVANT b'186557'
ACTION DOC 10000 1262 EXAMINING_DOCUMENT b'186557'
ACTION SNIPPET 10000 1265 SNIPPET_RELEVANT b'243642'
ACTION DOC 10000 1285 EXAMINING_DOCUMENT b'243642'
ACTION SNIPPET 10000 1288 SNIPPET_RELEVANT b'1400733'
ACTION DOC 10000 1308 EXAMINING_DOCUMENT b'1400733'
ACTION SNIPPET 10000 1311 SNIPPET_RELEVANT b'1738730'
ACTION DOC 10000 1331 EXAMINING_DOCUMENT b'1738730'
ACTION QUERY 10000 1341 Hydrogen fuel cell cars
ACTION SERP 10000 1346 EXAMINE_SERP
ACTION SNIPPET 10000 1349 SEEN_PREVIOUSLY b'1677826'
ACTION SNIPPET 10000 1352 SEEN_PREVIOUSLY b'1375664'
ACTION SNIPPET 10000 1355 SEEN_PREVIOUSLY b'1556630'
ACTION SNIPPET 10000 1358 SEEN_PREVIOUSLY b'1534757'
ACTION SNIPPET 10000 1361 SEEN_PREVIOUSLY b'1253855'
ACTION SNIPPET 10000 1364 SEEN_PREVIOUSLY b'1462427'
ACTION SNIPPET 10000 1367 SNIPPET_RELEVANT b'912116'
ACTION DOC 10000 1387 EXAMINING_DOCUMENT b'912116'
ACTION MARK 10000 1390 CONSIDERED_RELEVANT b'912116'
ACTION SNIPPET 10000 1393 SNIPPET_RELEVANT b'1096956'
ACTION DOC 10000 1413 EXAMINING_DOCUMENT b'1096956'
ACTION MARK 10000 1416 CONSIDERED_RELEVANT b'1096956'
ACTION SNIPPET 10000 1419 SNIPPET_RELEVANT b'1460609'
ACTION DOC 10000 1439 EXAMINING_DOCUMENT b'1460609'
ACTION MARK 10000 1442 CONSIDERED_RELEVANT b'1460609'
ACTION SNIPPET 10000 1445 SEEN_PREVIOUSLY b'1461542'
ACTION SNIPPET 10000 1448 SNIPPET_RELEVANT b'1634314'
ACTION DOC 10000 1468 EXAMINING_DOCUMENT b'1634314'
ACTION MARK 10000 1471 CONSIDERED_RELEVANT b'1634314'
ACTION SNIPPET 10000 1474 SNIPPET_RELEVANT b'1792356'
ACTION DOC 10000 1494 EXAMINING_DOCUMENT b'1792356'
ACTION MARK 10000 1497 CONSIDERED_RELEVANT b'1792356'
ACTION SNIPPET 10000 1500 SEEN_PREVIOUSLY b'1301511'
ACTION SNIPPET 10000 1503 SNIPPET_NOT_RELEVANT b'1359484'
ACTION SNIPPET 10000 1506 SNIPPET_RELEVANT b'1479443'
ACTION DOC 10000 1526 EXAMINING_DOCUMENT b'1479443'
ACTION MARK 10000 1529 CONSIDERED_RELEVANT b'1479443'
ACTION SNIPPET 10000 1532 SEEN_PREVIOUSLY b'1524982'
ACTION SNIPPET 10000 1535 SNIPPET_NOT_RELEVANT b'1714360'
ACTION SNIPPET 10000 1538 SNIPPET_RELEVANT b'1677932'
ACTION DOC 10000 1558 EXAMINING_DOCUMENT b'1677932'
ACTION MARK 10000 1561 CONSIDERED_RELEVANT b'1677932'
ACTION SNIPPET 10000 1564 SNIPPET_RELEVANT b'1108600'
ACTION DOC 10000 1584 EXAMINING_DOCUMENT b'1108600'
ACTION MARK 10000 1587 CONSIDERED_RELEVANT b'1108600'
ACTION SNIPPET 10000 1590 SEEN_PREVIOUSLY b'1704683'
ACTION SNIPPET 10000 1593 SNIPPET_RELEVANT b'963488'
ACTION DOC 10000 1613 EXAMINING_DOCUMENT b'963488'
ACTION MARK 10000 1616 CONSIDERED_RELEVANT b'963488'
ACTION SNIPPET 10000 1619 SEEN_PREVIOUSLY b'1843735'
ACTION SNIPPET 10000 1622 SNIPPET_RELEVANT b'286579'
ACTION DOC 10000 1642 EXAMINING_DOCUMENT b'286579'
ACTION MARK 10000 1645 CONSIDERED_RELEVANT b'286579'
ACTION SNIPPET 10000 1648 SEEN_PREVIOUSLY b'1756597'
ACTION SNIPPET 10000 1651 SNIPPET_RELEVANT b'1392477'
ACTION DOC 10000 1671 EXAMINING_DOCUMENT b'1392477'
ACTION MARK 10000 1674 CONSIDERED_RELEVANT b'1392477'
ACTION SNIPPET 10000 1677 SNIPPET_RELEVANT b'1466613'
ACTION DOC 10000 1697 EXAMINING_DOCUMENT b'1466613'
ACTION MARK 10000 1700 CONSIDERED_RELEVANT b'1466613'
ACTION SNIPPET 10000 1703 SEEN_PREVIOUSLY b'379451'
ACTION SNIPPET 10000 1706 SEEN_PREVIOUSLY b'1820854'
ACTION SNIPPET 10000 1709 SNIPPET_RELEVANT b'1740791'
ACTION DOC 10000 1729 EXAMINING_DOCUMENT b'1740791'
ACTION MARK 10000 1732 CONSIDERED_RELEVANT b'1740791'
ACTION SNIPPET 10000 1735 SNIPPET_RELEVANT b'1441407'
ACTION DOC 10000 1755 EXAMINING_DOCUMENT b'1441407'
ACTION MARK 10000 1758 CONSIDERED_RELEVANT b'1441407'
ACTION SNIPPET 10000 1761 SNIPPET_NOT_RELEVANT b'593852'
ACTION SNIPPET 10000 1764 SNIPPET_RELEVANT b'966840'
ACTION DOC 10000 1784 EXAMINING_DOCUMENT b'966840'
ACTION MARK 10000 1787 CONSIDERED_RELEVANT b'966840'
ACTION SNIPPET 10000 1790 SNIPPET_RELEVANT b'1843733'
ACTION DOC 10000 1810 EXAMINING_DOCUMENT b'1843733'
ACTION MARK 10000 1813 CONSIDERED_RELEVANT b'1843733'
ACTION SNIPPET 10000 1816 SNIPPET_RELEVANT b'1629209'
ACTION DOC 10000 1836 EXAMINING_DOCUMENT b'1629209'
ACTION MARK 10000 1839 CONSIDERED_RELEVANT b'1629209'
ACTION SNIPPET 10000 1842 SNIPPET_RELEVANT b'1640674'
ACTION DOC 10000 1862 EXAMINING_DOCUMENT b'1640674'
ACTION MARK 10000 1865 CONSIDERED_RELEVANT b'1640674'
ACTION SNIPPET 10000 1868 SEEN_PREVIOUSLY b'1452328'
ACTION SNIPPET 10000 1871 SNIPPET_RELEVANT b'1358029'
ACTION DOC 10000 1891 EXAMINING_DOCUMENT b'1358029'
ACTION MARK 10000 1894 CONSIDERED_RELEVANT b'1358029'
ACTION SNIPPET 10000 1897 SEEN_PREVIOUSLY b'1843716'
ACTION SNIPPET 10000 1900 SEEN_PREVIOUSLY b'296707'
ACTION SNIPPET 10000 1903 SNIPPET_RELEVANT b'690310'
ACTION DOC 10000 1923 EXAMINING_DOCUMENT b'690310'
ACTION MARK 10000 1926 CONSIDERED_RELEVANT b'690310'
ACTION SNIPPET 10000 1929 SEEN_PREVIOUSLY b'1626472'
ACTION SNIPPET 10000 1932 SNIPPET_RELEVANT b'1009308'
ACTION DOC 10000 1952 EXAMINING_DOCUMENT b'1009308'
ACTION MARK 10000 1955 CONSIDERED_RELEVANT b'1009308'
ACTION SNIPPET 10000 1958 SEEN_PREVIOUSLY b'1629210'
ACTION SNIPPET 10000 1961 SNIPPET_RELEVANT b'1792355'
ACTION DOC 10000 1981 EXAMINING_DOCUMENT b'1792355'
ACTION MARK 10000 1984 CONSIDERED_RELEVANT b'1792355'
ACTION SNIPPET 10000 1987 SNIPPET_NOT_RELEVANT b'1360848'
ACTION SNIPPET 10000 1990 SNIPPET_RELEVANT b'1405332'
ACTION DOC 10000 2010 EXAMINING_DOCUMENT b'1405332'
ACTION MARK 10000 2013 CONSIDERED_RELEVANT b'1405332'
ACTION SNIPPET 10000 2016 SNIPPET_RELEVANT b'1025261'
ACTION DOC 10000 2036 EXAMINING_DOCUMENT b'1025261'
ACTION SNIPPET 10000 2039 SNIPPET_RELEVANT b'1448866'
ACTION DOC 10000 2059 EXAMINING_DOCUMENT b'1448866'
ACTION MARK 10000 2062 CONSIDERED_RELEVANT b'1448866'
ACTION SNIPPET 10000 2065 SNIPPET_RELEVANT b'1146931'
ACTION DOC 10000 2085 EXAMINING_DOCUMENT b'1146931'
ACTION SNIPPET 10000 2088 SNIPPET_RELEVANT b'1359324'
ACTION DOC 10000 2108 EXAMINING_DOCUMENT b'1359324'
ACTION MARK 10000 2111 CONSIDERED_RELEVANT b'1359324'
ACTION SNIPPET 10000 2114 SNIPPET_NOT_RELEVANT b'1315589'
ACTION SNIPPET 10000 2117 SNIPPET_RELEVANT b'980852'
ACTION DOC 10000 2137 EXAMINING_DOCUMENT b'980852'
ACTION MARK 10000 2140 CONSIDERED_RELEVANT b'980852'
ACTION SNIPPET 10000 2143 SNIPPET_NOT_RELEVANT b'924641'
ACTION SNIPPET 10000 2146 SNIPPET_NOT_RELEVANT b'1467322'
ACTION SNIPPET 10000 2149 SNIPPET_RELEVANT b'1841759'
ACTION DOC 10000 2169 EXAMINING_DOCUMENT b'1841759'
ACTION MARK 10000 2172 CONSIDERED_RELEVANT b'1841759'
ACTION SNIPPET 10000 2175 SEEN_PREVIOUSLY b'1630634'
ACTION SNIPPET 10000 2178 SNIPPET_RELEVANT b'1465355'
ACTION DOC 10000 2198 EXAMINING_DOCUMENT b'1465355'
ACTION MARK 10000 2201 CONSIDERED_RELEVANT b'1465355'
ACTION SNIPPET 10000 2204 SNIPPET_RELEVANT b'1470553'
ACTION DOC 10000 2224 EXAMINING_DOCUMENT b'1470553'
ACTION MARK 10000 2227 CONSIDERED_RELEVANT b'1470553'
ACTION SNIPPET 10000 2230 SNIPPET_NOT_RELEVANT b'1616653'
ACTION SNIPPET 10000 2233 SNIPPET_RELEVANT b'1452330'
ACTION DOC 10000 2253 EXAMINING_DOCUMENT b'1452330'
ACTION SNIPPET 10000 2256 SNIPPET_NOT_RELEVANT b'1830395'
ACTION SNIPPET 10000 2259 SEEN_PREVIOUSLY b'1470357'
ACTION SNIPPET 10000 2262 SNIPPET_RELEVANT b'523921'
ACTION DOC 10000 2282 EXAMINING_DOCUMENT b'523921'
ACTION SNIPPET 10000 2285 SNIPPET_NOT_RELEVANT b'968156'
ACTION SNIPPET 10000 2288 SNIPPET_RELEVANT b'1808392'
ACTION DOC 10000 2308 EXAMINING_DOCUMENT b'1808392'
ACTION MARK 10000 2311 CONSIDERED_RELEVANT b'1808392'
ACTION SNIPPET 10000 2314 SNIPPET_RELEVANT b'1472751'
ACTION DOC 10000 2334 EXAMINING_DOCUMENT b'1472751'
ACTION SNIPPET 10000 2337 SEEN_PREVIOUSLY b'1400733'
ACTION SNIPPET 10000 2340 SNIPPET_NOT_RELEVANT b'1606600'
ACTION SNIPPET 10000 2343 SNIPPET_RELEVANT b'1408516'
ACTION DOC 10000 2363 EXAMINING_DOCUMENT b'1408516'
ACTION MARK 10000 2366 CONSIDERED_RELEVANT b'1408516'
ACTION SNIPPET 10000 2369 SNIPPET_RELEVANT b'1002111'
ACTION DOC 10000 2389 EXAMINING_DOCUMENT b'1002111'
ACTION MARK 10000 2392 CONSIDERED_RELEVANT b'1002111'
ACTION SNIPPET 10000 2395 SNIPPET_NOT_RELEVANT b'1452329'
ACTION SNIPPET 10000 2398 SNIPPET_NOT_RELEVANT b'1415814'
ACTION SNIPPET 10000 2401 SEEN_PREVIOUSLY b'755544'
ACTION SNIPPET 10000 2404 SNIPPET_RELEVANT b'875114'
ACTION DOC 10000 2424 EXAMINING_DOCUMENT b'875114'
ACTION SNIPPET 10000 2427 SNIPPET_NOT_RELEVANT b'1840664'
ACTION SNIPPET 10000 2430 SNIPPET_RELEVANT b'1729036'
ACTION DOC 10000 2450 EXAMINING_DOCUMENT b'1729036'
ACTION MARK 10000 2453 CONSIDERED_RELEVANT b'1729036'
ACTION SNIPPET 10000 2456 SNIPPET_RELEVANT b'965422'
ACTION DOC 10000 2476 EXAMINING_DOCUMENT b'965422'
ACTION MARK 10000 2479 CONSIDERED_RELEVANT b'965422'
ACTION SNIPPET 10000 2482 SNIPPET_RELEVANT b'1497518'
ACTION DOC 10000 2502 EXAMINING_DOCUMENT b'1497518'
ACTION SNIPPET 10000 2505 SNIPPET_NOT_RELEVANT b'478414'
ACTION SNIPPET 10000 2508 SEEN_PREVIOUSLY b'1836365'
ACTION SNIPPET 10000 2511 SNIPPET_RELEVANT b'1649578'
ACTION DOC 10000 2531 EXAMINING_DOCUMENT b'1649578'
ACTION MARK 10000 2534 CONSIDERED_RELEVANT b'1649578'
ACTION SNIPPET 10000 2537 SNIPPET_RELEVANT b'1419849'
ACTION DOC 10000 2557 EXAMINING_DOCUMENT b'1419849'
ACTION MARK 10000 2560 CONSIDERED_RELEVANT b'1419849'
ACTION SNIPPET 10000 2563 SNIPPET_NOT_RELEVANT b'1432263'
ACTION SNIPPET 10000 2566 SNIPPET_RELEVANT b'1141622'
ACTION DOC 10000 2586 EXAMINING_DOCUMENT b'1141622'
ACTION MARK 10000 2589 CONSIDERED_RELEVANT b'1141622'
ACTION SNIPPET 10000 2592 SNIPPET_RELEVANT b'1427328'
ACTION DOC 10000 2612 EXAMINING_DOCUMENT b'1427328'
ACTION MARK 10000 2615 CONSIDERED_RELEVANT b'1427328'
ACTION SNIPPET 10000 2618 SNIPPET_RELEVANT b'1737245'
ACTION DOC 10000 2638 EXAMINING_DOCUMENT b'1737245'
ACTION MARK 10000 2641 CONSIDERED_RELEVANT b'1737245'
ACTION SNIPPET 10000 2644 SNIPPET_NOT_RELEVANT b'1359092'
ACTION SNIPPET 10000 2647 SEEN_PREVIOUSLY b'1469877'
ACTION SNIPPET 10000 2650 SNIPPET_RELEVANT b'1170826'
ACTION DOC 10000 2670 EXAMINING_DOCUMENT b'1170826'
ACTION SNIPPET 10000 2673 SNIPPET_RELEVANT b'1511475'
ACTION DOC 10000 2693 EXAMINING_DOCUMENT b'1511475'
ACTION SNIPPET 10000 2696 SNIPPET_NOT_RELEVANT b'1292025'
ACTION SNIPPET 10000 2699 SNIPPET_RELEVANT b'1467327'
ACTION DOC 10000 2719 EXAMINING_DOCUMENT b'1467327'
ACTION SNIPPET 10000 2722 SNIPPET_NOT_RELEVANT b'894080'
ACTION SNIPPET 10000 2725 SNIPPET_NOT_RELEVANT b'1591157'
ACTION SNIPPET 10000 2728 SNIPPET_NOT_RELEVANT b'517265'
ACTION SNIPPET 10000 2731 SEEN_PREVIOUSLY b'1507525'
ACTION SNIPPET 10000 2734 SEEN_PREVIOUSLY b'1353760'
ACTION SNIPPET 10000 2737 SNIPPET_RELEVANT b'269418'
ACTION DOC 10000 2757 EXAMINING_DOCUMENT b'269418'
ACTION MARK 10000 2760 CONSIDERED_RELEVANT b'269418'
ACTION SNIPPET 10000 2763 SNIPPET_NOT_RELEVANT b'1591538'
ACTION SNIPPET 10000 2766 SEEN_PREVIOUSLY b'1497519'
INFO SERP_END_REACHED 
ACTION QUERY 10000 2776 Hydrogen economy
ACTION SERP 10000 2781 EXAMINE_SERP
ACTION SNIPPET 10000 2784 SNIPPET_NOT_RELEVANT b'1467324'
ACTION SNIPPET 10000 2787 SEEN_PREVIOUSLY b'1461542'
ACTION SNIPPET 10000 2790 SEEN_PREVIOUSLY b'1626472'
ACTION SNIPPET 10000 2793 SEEN_PREVIOUSLY b'1507525'
ACTION SNIPPET 10000 2796 SEEN_PREVIOUSLY b'756936'
ACTION SNIPPET 10000 2799 SEEN_PREVIOUSLY b'1629210'
ACTION SNIPPET 10000 2802 SEEN_PREVIOUSLY b'1460609'
ACTION SNIPPET 10000 2805 SEEN_PREVIOUSLY b'1497519'
ACTION SNIPPET 10000 2808 SEEN_PREVIOUSLY b'1630634'
ACTION SNIPPET 10000 2811 SEEN_PREVIOUSLY b'1534757'
ACTION SNIPPET 10000 2814 SEEN_PREVIOUSLY b'1452328'
ACTION SNIPPET 10000 2817 SEEN_PREVIOUSLY b'1465355'
ACTION SNIPPET 10000 2820 SNIPPET_RELEVANT b'1431029'
ACTION DOC 10000 2840 EXAMINING_DOCUMENT b'1431029'
ACTION SNIPPET 10000 2843 SEEN_PREVIOUSLY b'1497518'
ACTION SNIPPET 10000 2846 SNIPPET_RELEVANT b'1559535'
ACTION DOC 10000 2866 EXAMINING_DOCUMENT b'1559535'
ACTION MARK 10000 2869 CONSIDERED_RELEVANT b'1559535'
ACTION SNIPPET 10000 2872 SEEN_PREVIOUSLY b'1556630'
ACTION SNIPPET 10000 2875 SNIPPET_NOT_RELEVANT b'1658392'
ACTION SNIPPET 10000 2878 SEEN_PREVIOUSLY b'1532616'
ACTION SNIPPET 10000 2881 SEEN_PREVIOUSLY b'755544'
ACTION SNIPPET 10000 2884 SEEN_PREVIOUSLY b'1149745'
ACTION SNIPPET 10000 2887 SEEN_PREVIOUSLY b'1756597'
ACTION SNIPPET 10000 2890 SEEN_PREVIOUSLY b'1466613'
ACTION SNIPPET 10000 2893 SEEN_PREVIOUSLY b'1843730'
ACTION SNIPPET 10000 2896 SEEN_PREVIOUSLY b'1448866'
ACTION SNIPPET 10000 2899 SEEN_PREVIOUSLY b'379451'
ACTION SNIPPET 10000 2902 SEEN_PREVIOUSLY b'912116'
ACTION SNIPPET 10000 2905 SEEN_PREVIOUSLY b'1469877'
