ACTION QUERY 10000 10 Iran-Iraq Cooperation
ACTION SNIPPET 10000 302 SNIPPET_RELEVANT b'401575'
ACTION DOC 10000 322 EXAMINING_DOCUMENT b'401575'
ACTION MARK 10000 325 CONSIDERED_RELEVANT b'401575'
ACTION SNIPPET 10000 328 SNIPPET_NOT_RELEVANT b'1443704'
ACTION SNIPPET 10000 331 SNIPPET_RELEVANT b'643598'
ACTION DOC 10000 351 EXAMINING_DOCUMENT b'643598'
ACTION MARK 10000 354 CONSIDERED_RELEVANT b'643598'
ACTION SNIPPET 10000 357 SNIPPET_RELEVANT b'1639627'
ACTION DOC 10000 377 EXAMINING_DOCUMENT b'1639627'
ACTION SNIPPET 10000 380 SNIPPET_RELEVANT b'995766'
ACTION DOC 10000 400 EXAMINING_DOCUMENT b'995766'
ACTION SNIPPET 10000 403 SNIPPET_RELEVANT b'419199'
ACTION DOC 10000 423 EXAMINING_DOCUMENT b'419199'
ACTION MARK 10000 426 CONSIDERED_RELEVANT b'419199'
ACTION SNIPPET 10000 429 SNIPPET_RELEVANT b'58799'
ACTION DOC 10000 449 EXAMINING_DOCUMENT b'58799'
ACTION SNIPPET 10000 452 SNIPPET_NOT_RELEVANT b'31871'
ACTION SNIPPET 10000 455 SNIPPET_RELEVANT b'382211'
ACTION DOC 10000 475 EXAMINING_DOCUMENT b'382211'
ACTION MARK 10000 478 CONSIDERED_RELEVANT b'382211'
ACTION SNIPPET 10000 481 SNIPPET_NOT_RELEVANT b'1752727'
ACTION SNIPPET 10000 484 SNIPPET_NOT_RELEVANT b'1652191'
ACTION SNIPPET 10000 487 SNIPPET_NOT_RELEVANT b'1634960'
ACTION SNIPPET 10000 490 SNIPPET_RELEVANT b'1632912'
ACTION DOC 10000 510 EXAMINING_DOCUMENT b'1632912'
ACTION SNIPPET 10000 513 SNIPPET_RELEVANT b'143195'
ACTION DOC 10000 533 EXAMINING_DOCUMENT b'143195'
ACTION SNIPPET 10000 536 SNIPPET_NOT_RELEVANT b'84774'
ACTION SNIPPET 10000 539 SNIPPET_NOT_RELEVANT b'392286'
ACTION SNIPPET 10000 542 SNIPPET_NOT_RELEVANT b'1822453'
ACTION SNIPPET 10000 545 SNIPPET_RELEVANT b'379631'
ACTION DOC 10000 565 EXAMINING_DOCUMENT b'379631'
ACTION QUERY 10000 575 Iran Iraq strategic partnership
ACTION SERP 10000 580 EXAMINE_SERP
ACTION SNIPPET 10000 583 SEEN_PREVIOUSLY b'995766'
ACTION SNIPPET 10000 586 SNIPPET_NOT_RELEVANT b'22032'
ACTION SNIPPET 10000 589 SNIPPET_NOT_RELEVANT b'1804952'
ACTION SNIPPET 10000 592 SNIPPET_NOT_RELEVANT b'186158'
ACTION SNIPPET 10000 595 SNIPPET_RELEVANT b'1811052'
ACTION DOC 10000 615 EXAMINING_DOCUMENT b'1811052'
ACTION SNIPPET 10000 618 SNIPPET_RELEVANT b'1847394'
ACTION DOC 10000 638 EXAMINING_DOCUMENT b'1847394'
ACTION MARK 10000 641 CONSIDERED_RELEVANT b'1847394'
ACTION SNIPPET 10000 644 SEEN_PREVIOUSLY b'643598'
ACTION SNIPPET 10000 647 SNIPPET_NOT_RELEVANT b'1804726'
ACTION SNIPPET 10000 650 SNIPPET_RELEVANT b'1070590'
ACTION DOC 10000 670 EXAMINING_DOCUMENT b'1070590'
ACTION SNIPPET 10000 673 SNIPPET_NOT_RELEVANT b'1827219'
ACTION SNIPPET 10000 676 SEEN_PREVIOUSLY b'401575'
ACTION SNIPPET 10000 679 SNIPPET_RELEVANT b'155191'
ACTION DOC 10000 699 EXAMINING_DOCUMENT b'155191'
ACTION SNIPPET 10000 702 SNIPPET_NOT_RELEVANT b'131136'
ACTION SNIPPET 10000 705 SNIPPET_NOT_RELEVANT b'131653'
ACTION SNIPPET 10000 708 SNIPPET_NOT_RELEVANT b'137346'
ACTION SNIPPET 10000 711 SNIPPET_RELEVANT b'31871'
ACTION DOC 10000 731 EXAMINING_DOCUMENT b'31871'
ACTION SNIPPET 10000 734 SNIPPET_RELEVANT b'552384'
ACTION DOC 10000 754 EXAMINING_DOCUMENT b'552384'
ACTION SNIPPET 10000 757 SNIPPET_NOT_RELEVANT b'135551'
ACTION SNIPPET 10000 760 SNIPPET_NOT_RELEVANT b'1591329'
ACTION SNIPPET 10000 763 SNIPPET_NOT_RELEVANT b'131188'
ACTION QUERY 10000 773 Iran Iraq military cooperation
ACTION SERP 10000 778 EXAMINE_SERP
ACTION SNIPPET 10000 781 SEEN_PREVIOUSLY b'995766'
ACTION SNIPPET 10000 784 SNIPPET_NOT_RELEVANT b'552520'
ACTION SNIPPET 10000 787 SNIPPET_RELEVANT b'376665'
ACTION DOC 10000 807 EXAMINING_DOCUMENT b'376665'
ACTION MARK 10000 810 CONSIDERED_RELEVANT b'376665'
ACTION SNIPPET 10000 813 SNIPPET_RELEVANT b'1591329'
ACTION DOC 10000 833 EXAMINING_DOCUMENT b'1591329'
ACTION SNIPPET 10000 836 SNIPPET_NOT_RELEVANT b'1692675'
ACTION SNIPPET 10000 839 SNIPPET_RELEVANT b'1822453'
ACTION DOC 10000 859 EXAMINING_DOCUMENT b'1822453'
ACTION MARK 10000 862 CONSIDERED_RELEVANT b'1822453'
ACTION SNIPPET 10000 865 SNIPPET_NOT_RELEVANT b'1823412'
ACTION SNIPPET 10000 868 SNIPPET_RELEVANT b'158055'
ACTION DOC 10000 888 EXAMINING_DOCUMENT b'158055'
ACTION SNIPPET 10000 891 SNIPPET_NOT_RELEVANT b'168472'
ACTION SNIPPET 10000 894 SNIPPET_NOT_RELEVANT b'1810274'
ACTION SNIPPET 10000 897 SNIPPET_NOT_RELEVANT b'193183'
ACTION SNIPPET 10000 900 SNIPPET_NOT_RELEVANT b'281185'
ACTION SNIPPET 10000 903 SNIPPET_NOT_RELEVANT b'81271'
ACTION SNIPPET 10000 906 SNIPPET_NOT_RELEVANT b'1443704'
ACTION SNIPPET 10000 909 SNIPPET_RELEVANT b'429519'
ACTION DOC 10000 929 EXAMINING_DOCUMENT b'429519'
ACTION SNIPPET 10000 932 SNIPPET_NOT_RELEVANT b'1591770'
ACTION SNIPPET 10000 935 SNIPPET_RELEVANT b'383271'
ACTION DOC 10000 955 EXAMINING_DOCUMENT b'383271'
ACTION MARK 10000 958 CONSIDERED_RELEVANT b'383271'
ACTION SNIPPET 10000 961 SNIPPET_RELEVANT b'188745'
ACTION DOC 10000 981 EXAMINING_DOCUMENT b'188745'
ACTION MARK 10000 984 CONSIDERED_RELEVANT b'188745'
ACTION SNIPPET 10000 987 SNIPPET_RELEVANT b'116817'
ACTION DOC 10000 1007 EXAMINING_DOCUMENT b'116817'
ACTION SNIPPET 10000 1010 SNIPPET_RELEVANT b'75151'
ACTION DOC 10000 1030 EXAMINING_DOCUMENT b'75151'
ACTION QUERY 10000 1040 Iran Iraq economic ties
ACTION SERP 10000 1045 EXAMINE_SERP
ACTION SNIPPET 10000 1048 SNIPPET_RELEVANT b'1833543'
ACTION DOC 10000 1068 EXAMINING_DOCUMENT b'1833543'
ACTION MARK 10000 1071 CONSIDERED_RELEVANT b'1833543'
ACTION SNIPPET 10000 1074 SNIPPET_NOT_RELEVANT b'1824238'
ACTION SNIPPET 10000 1077 SEEN_PREVIOUSLY b'383271'
ACTION SNIPPET 10000 1080 SEEN_PREVIOUSLY b'1822453'
ACTION SNIPPET 10000 1083 SNIPPET_RELEVANT b'1827219'
ACTION DOC 10000 1103 EXAMINING_DOCUMENT b'1827219'
ACTION SNIPPET 10000 1106 SNIPPET_RELEVANT b'392059'
ACTION DOC 10000 1126 EXAMINING_DOCUMENT b'392059'
ACTION MARK 10000 1129 CONSIDERED_RELEVANT b'392059'
ACTION SNIPPET 10000 1132 SNIPPET_RELEVANT b'392060'
ACTION DOC 10000 1152 EXAMINING_DOCUMENT b'392060'
ACTION MARK 10000 1155 CONSIDERED_RELEVANT b'392060'
ACTION SNIPPET 10000 1158 SNIPPET_NOT_RELEVANT b'1593888'
ACTION SNIPPET 10000 1161 SNIPPET_NOT_RELEVANT b'1460137'
ACTION SNIPPET 10000 1164 SNIPPET_RELEVANT b'22032'
ACTION DOC 10000 1184 EXAMINING_DOCUMENT b'22032'
ACTION SNIPPET 10000 1187 SNIPPET_NOT_RELEVANT b'1420311'
ACTION SNIPPET 10000 1190 SEEN_PREVIOUSLY b'188745'
ACTION SNIPPET 10000 1193 SNIPPET_RELEVANT b'328669'
ACTION DOC 10000 1213 EXAMINING_DOCUMENT b'328669'
ACTION SNIPPET 10000 1216 SNIPPET_RELEVANT b'1384216'
ACTION DOC 10000 1236 EXAMINING_DOCUMENT b'1384216'
ACTION SNIPPET 10000 1239 SNIPPET_NOT_RELEVANT b'648548'
ACTION SNIPPET 10000 1242 SNIPPET_RELEVANT b'68050'
ACTION DOC 10000 1262 EXAMINING_DOCUMENT b'68050'
ACTION SNIPPET 10000 1265 SNIPPET_RELEVANT b'1807906'
ACTION DOC 10000 1285 EXAMINING_DOCUMENT b'1807906'
ACTION MARK 10000 1288 CONSIDERED_RELEVANT b'1807906'
ACTION SNIPPET 10000 1291 SNIPPET_NOT_RELEVANT b'448638'
ACTION SNIPPET 10000 1294 SEEN_PREVIOUSLY b'382211'
ACTION SNIPPET 10000 1297 SNIPPET_NOT_RELEVANT b'370808'
ACTION QUERY 10000 1307 Iran Iraq regional stability
ACTION SERP 10000 1312 EXAMINE_SERP
ACTION SNIPPET 10000 1315 SNIPPET_RELEVANT b'1487575'
ACTION DOC 10000 1335 EXAMINING_DOCUMENT b'1487575'
ACTION MARK 10000 1338 CONSIDERED_RELEVANT b'1487575'
ACTION SNIPPET 10000 1341 SNIPPET_NOT_RELEVANT b'1691412'
ACTION SNIPPET 10000 1344 SNIPPET_RELEVANT b'1748969'
ACTION DOC 10000 1364 EXAMINING_DOCUMENT b'1748969'
ACTION SNIPPET 10000 1367 SNIPPET_NOT_RELEVANT b'615684'
ACTION SNIPPET 10000 1370 SNIPPET_RELEVANT b'1593888'
ACTION DOC 10000 1390 EXAMINING_DOCUMENT b'1593888'
ACTION SNIPPET 10000 1393 SNIPPET_RELEVANT b'878892'
ACTION DOC 10000 1413 EXAMINING_DOCUMENT b'878892'
ACTION SNIPPET 10000 1416 SEEN_PREVIOUSLY b'1807906'
ACTION SNIPPET 10000 1419 SNIPPET_RELEVANT b'1844102'
ACTION DOC 10000 1439 EXAMINING_DOCUMENT b'1844102'
ACTION MARK 10000 1442 CONSIDERED_RELEVANT b'1844102'
ACTION SNIPPET 10000 1445 SNIPPET_RELEVANT b'1810999'
ACTION DOC 10000 1465 EXAMINING_DOCUMENT b'1810999'
ACTION SNIPPET 10000 1468 SNIPPET_NOT_RELEVANT b'1829075'
ACTION SNIPPET 10000 1471 SNIPPET_NOT_RELEVANT b'1829509'
ACTION SNIPPET 10000 1474 SNIPPET_NOT_RELEVANT b'429104'
ACTION SNIPPET 10000 1477 SNIPPET_NOT_RELEVANT b'1840958'
ACTION SNIPPET 10000 1480 SNIPPET_RELEVANT b'532175'
ACTION DOC 10000 1500 EXAMINING_DOCUMENT b'532175'
ACTION SNIPPET 10000 1503 SNIPPET_NOT_RELEVANT b'1829920'
ACTION SNIPPET 10000 1506 SNIPPET_RELEVANT b'166284'
ACTION DOC 10000 1526 EXAMINING_DOCUMENT b'166284'
ACTION SNIPPET 10000 1529 SNIPPET_RELEVANT b'1485248'
ACTION DOC 10000 1549 EXAMINING_DOCUMENT b'1485248'
ACTION SNIPPET 10000 1552 SNIPPET_NOT_RELEVANT b'1737391'
ACTION SNIPPET 10000 1555 SNIPPET_NOT_RELEVANT b'11737'
ACTION SNIPPET 10000 1558 SNIPPET_NOT_RELEVANT b'1819447'
ACTION QUERY 10000 1568 Iraq Iran oil cooperation
ACTION SERP 10000 1573 EXAMINE_SERP
ACTION SNIPPET 10000 1576 SNIPPET_NOT_RELEVANT b'598857'
ACTION SNIPPET 10000 1579 SNIPPET_RELEVANT b'383851'
ACTION DOC 10000 1599 EXAMINING_DOCUMENT b'383851'
ACTION MARK 10000 1602 CONSIDERED_RELEVANT b'383851'
ACTION SNIPPET 10000 1605 SEEN_PREVIOUSLY b'188745'
ACTION SNIPPET 10000 1608 SNIPPET_NOT_RELEVANT b'357283'
ACTION SNIPPET 10000 1611 SNIPPET_RELEVANT b'448638'
ACTION DOC 10000 1631 EXAMINING_DOCUMENT b'448638'
ACTION SNIPPET 10000 1634 SNIPPET_NOT_RELEVANT b'81271'
ACTION SNIPPET 10000 1637 SEEN_PREVIOUSLY b'158055'
ACTION SNIPPET 10000 1640 SEEN_PREVIOUSLY b'383271'
ACTION SNIPPET 10000 1643 SNIPPET_RELEVANT b'874221'
ACTION DOC 10000 1663 EXAMINING_DOCUMENT b'874221'
ACTION MARK 10000 1666 CONSIDERED_RELEVANT b'874221'
ACTION SNIPPET 10000 1669 SNIPPET_NOT_RELEVANT b'200287'
ACTION SNIPPET 10000 1672 SNIPPET_RELEVANT b'385310'
ACTION DOC 10000 1692 EXAMINING_DOCUMENT b'385310'
ACTION SNIPPET 10000 1695 SNIPPET_RELEVANT b'974199'
ACTION DOC 10000 1715 EXAMINING_DOCUMENT b'974199'
ACTION MARK 10000 1718 CONSIDERED_RELEVANT b'974199'
ACTION SNIPPET 10000 1721 SNIPPET_NOT_RELEVANT b'1352895'
ACTION SNIPPET 10000 1724 SNIPPET_RELEVANT b'372124'
ACTION DOC 10000 1744 EXAMINING_DOCUMENT b'372124'
ACTION MARK 10000 1747 CONSIDERED_RELEVANT b'372124'
ACTION SNIPPET 10000 1750 SNIPPET_RELEVANT b'170431'
ACTION DOC 10000 1770 EXAMINING_DOCUMENT b'170431'
ACTION MARK 10000 1773 CONSIDERED_RELEVANT b'170431'
ACTION SNIPPET 10000 1776 SNIPPET_RELEVANT b'1810274'
ACTION DOC 10000 1796 EXAMINING_DOCUMENT b'1810274'
ACTION SNIPPET 10000 1799 SNIPPET_RELEVANT b'201121'
ACTION DOC 10000 1819 EXAMINING_DOCUMENT b'201121'
ACTION SNIPPET 10000 1822 SNIPPET_NOT_RELEVANT b'63797'
ACTION SNIPPET 10000 1825 SNIPPET_NOT_RELEVANT b'199942'
ACTION SNIPPET 10000 1828 SNIPPET_RELEVANT b'98738'
ACTION DOC 10000 1848 EXAMINING_DOCUMENT b'98738'
ACTION QUERY 10000 1858 Iran Iraq energy cooperation
ACTION SERP 10000 1863 EXAMINE_SERP
ACTION SNIPPET 10000 1866 SEEN_PREVIOUSLY b'372124'
ACTION SNIPPET 10000 1869 SNIPPET_NOT_RELEVANT b'555700'
ACTION SNIPPET 10000 1872 SEEN_PREVIOUSLY b'995766'
ACTION SNIPPET 10000 1875 SNIPPET_RELEVANT b'1590458'
ACTION DOC 10000 1895 EXAMINING_DOCUMENT b'1590458'
ACTION SNIPPET 10000 1898 SEEN_PREVIOUSLY b'170431'
ACTION SNIPPET 10000 1901 SNIPPET_NOT_RELEVANT b'1603792'
ACTION SNIPPET 10000 1904 SNIPPET_RELEVANT b'1451633'
ACTION DOC 10000 1924 EXAMINING_DOCUMENT b'1451633'
ACTION SNIPPET 10000 1927 SNIPPET_NOT_RELEVANT b'1811195'
ACTION SNIPPET 10000 1930 SNIPPET_RELEVANT b'1411330'
ACTION DOC 10000 1950 EXAMINING_DOCUMENT b'1411330'
ACTION SNIPPET 10000 1953 SNIPPET_RELEVANT b'483954'
ACTION DOC 10000 1973 EXAMINING_DOCUMENT b'483954'
ACTION SNIPPET 10000 1976 SNIPPET_NOT_RELEVANT b'1412833'
ACTION SNIPPET 10000 1979 SNIPPET_RELEVANT b'201524'
ACTION DOC 10000 1999 EXAMINING_DOCUMENT b'201524'
ACTION SNIPPET 10000 2002 SNIPPET_RELEVANT b'63797'
ACTION DOC 10000 2022 EXAMINING_DOCUMENT b'63797'
ACTION SNIPPET 10000 2025 SNIPPET_RELEVANT b'81271'
ACTION DOC 10000 2045 EXAMINING_DOCUMENT b'81271'
ACTION SNIPPET 10000 2048 SEEN_PREVIOUSLY b'1847394'
ACTION SNIPPET 10000 2051 SNIPPET_NOT_RELEVANT b'871370'
ACTION SNIPPET 10000 2054 SNIPPET_RELEVANT b'411189'
ACTION DOC 10000 2074 EXAMINING_DOCUMENT b'411189'
ACTION SNIPPET 10000 2077 SNIPPET_RELEVANT b'487745'
ACTION DOC 10000 2097 EXAMINING_DOCUMENT b'487745'
ACTION SNIPPET 10000 2100 SEEN_PREVIOUSLY b'376665'
ACTION SNIPPET 10000 2103 SEEN_PREVIOUSLY b'1591329'
ACTION QUERY 10000 2113 Iraq Iran border relations
ACTION SERP 10000 2118 EXAMINE_SERP
ACTION SNIPPET 10000 2121 SNIPPET_NOT_RELEVANT b'1724847'
ACTION SNIPPET 10000 2124 SNIPPET_RELEVANT b'1765102'
ACTION DOC 10000 2144 EXAMINING_DOCUMENT b'1765102'
ACTION MARK 10000 2147 CONSIDERED_RELEVANT b'1765102'
ACTION SNIPPET 10000 2150 SEEN_PREVIOUSLY b'414086'
ACTION SNIPPET 10000 2153 SNIPPET_NOT_RELEVANT b'1566378'
ACTION SNIPPET 10000 2156 SEEN_PREVIOUSLY b'383271'
ACTION SNIPPET 10000 2159 SEEN_PREVIOUSLY b'22032'
ACTION SNIPPET 10000 2162 SNIPPET_NOT_RELEVANT b'1486470'
ACTION SNIPPET 10000 2165 SNIPPET_NOT_RELEVANT b'309380'
ACTION SNIPPET 10000 2168 SNIPPET_NOT_RELEVANT b'79470'
ACTION SNIPPET 10000 2171 SEEN_PREVIOUSLY b'1591329'
ACTION SNIPPET 10000 2174 SNIPPET_NOT_RELEVANT b'1525372'
ACTION SNIPPET 10000 2177 SNIPPET_NOT_RELEVANT b'1420311'
ACTION SNIPPET 10000 2180 SNIPPET_RELEVANT b'1008015'
ACTION DOC 10000 2200 EXAMINING_DOCUMENT b'1008015'
ACTION MARK 10000 2203 CONSIDERED_RELEVANT b'1008015'
ACTION SNIPPET 10000 2206 SNIPPET_RELEVANT b'441057'
ACTION DOC 10000 2226 EXAMINING_DOCUMENT b'441057'
ACTION SNIPPET 10000 2229 SNIPPET_NOT_RELEVANT b'437966'
ACTION SNIPPET 10000 2232 SNIPPET_NOT_RELEVANT b'163823'
ACTION SNIPPET 10000 2235 SNIPPET_RELEVANT b'437714'
ACTION DOC 10000 2255 EXAMINING_DOCUMENT b'437714'
ACTION SNIPPET 10000 2258 SNIPPET_RELEVANT b'1591770'
ACTION DOC 10000 2278 EXAMINING_DOCUMENT b'1591770'
ACTION SNIPPET 10000 2281 SNIPPET_RELEVANT b'220334'
ACTION DOC 10000 2301 EXAMINING_DOCUMENT b'220334'
ACTION MARK 10000 2304 CONSIDERED_RELEVANT b'220334'
ACTION SNIPPET 10000 2307 SNIPPET_RELEVANT b'234490'
ACTION DOC 10000 2327 EXAMINING_DOCUMENT b'234490'
ACTION QUERY 10000 2337 Iran Iraq cultural exchange
ACTION SERP 10000 2342 EXAMINE_SERP
ACTION SNIPPET 10000 2345 SEEN_PREVIOUSLY b'401575'
ACTION SNIPPET 10000 2348 SEEN_PREVIOUSLY b'1827219'
ACTION SNIPPET 10000 2351 SEEN_PREVIOUSLY b'1008015'
ACTION SNIPPET 10000 2354 SNIPPET_NOT_RELEVANT b'1006270'
ACTION SNIPPET 10000 2357 SNIPPET_RELEVANT b'202196'
ACTION DOC 10000 2377 EXAMINING_DOCUMENT b'202196'
ACTION SNIPPET 10000 2380 SNIPPET_RELEVANT b'1472308'
ACTION DOC 10000 2400 EXAMINING_DOCUMENT b'1472308'
ACTION MARK 10000 2403 CONSIDERED_RELEVANT b'1472308'
ACTION SNIPPET 10000 2406 SNIPPET_RELEVANT b'986190'
ACTION DOC 10000 2426 EXAMINING_DOCUMENT b'986190'
ACTION SNIPPET 10000 2429 SNIPPET_RELEVANT b'196100'
ACTION DOC 10000 2449 EXAMINING_DOCUMENT b'196100'
ACTION MARK 10000 2452 CONSIDERED_RELEVANT b'196100'
ACTION SNIPPET 10000 2455 SNIPPET_RELEVANT b'383954'
ACTION DOC 10000 2475 EXAMINING_DOCUMENT b'383954'
ACTION MARK 10000 2478 CONSIDERED_RELEVANT b'383954'
ACTION SNIPPET 10000 2481 SNIPPET_RELEVANT b'164268'
ACTION DOC 10000 2501 EXAMINING_DOCUMENT b'164268'
ACTION SNIPPET 10000 2504 SNIPPET_RELEVANT b'201371'
ACTION DOC 10000 2524 EXAMINING_DOCUMENT b'201371'
ACTION MARK 10000 2527 CONSIDERED_RELEVANT b'201371'
ACTION SNIPPET 10000 2530 SNIPPET_RELEVANT b'302198'
ACTION DOC 10000 2550 EXAMINING_DOCUMENT b'302198'
ACTION MARK 10000 2553 CONSIDERED_RELEVANT b'302198'
ACTION SNIPPET 10000 2556 SEEN_PREVIOUSLY b'643598'
ACTION SNIPPET 10000 2559 SNIPPET_NOT_RELEVANT b'175983'
ACTION SNIPPET 10000 2562 SNIPPET_RELEVANT b'173366'
ACTION DOC 10000 2582 EXAMINING_DOCUMENT b'173366'
ACTION SNIPPET 10000 2585 SNIPPET_NOT_RELEVANT b'234907'
ACTION SNIPPET 10000 2588 SNIPPET_NOT_RELEVANT b'1624507'
ACTION SNIPPET 10000 2591 SEEN_PREVIOUSLY b'874221'
ACTION SNIPPET 10000 2594 SNIPPET_NOT_RELEVANT b'126726'
ACTION SNIPPET 10000 2597 SNIPPET_RELEVANT b'201904'
ACTION DOC 10000 2617 EXAMINING_DOCUMENT b'201904'
ACTION MARK 10000 2620 CONSIDERED_RELEVANT b'201904'
ACTION QUERY 10000 2630 Iran Iraq reconstruction projects
ACTION SERP 10000 2635 EXAMINE_SERP
ACTION SNIPPET 10000 2638 SEEN_PREVIOUSLY b'1822453'
ACTION SNIPPET 10000 2641 SNIPPET_RELEVANT b'175900'
ACTION DOC 10000 2661 EXAMINING_DOCUMENT b'175900'
ACTION SNIPPET 10000 2664 SNIPPET_NOT_RELEVANT b'224154'
ACTION SNIPPET 10000 2667 SNIPPET_RELEVANT b'1751976'
ACTION DOC 10000 2687 EXAMINING_DOCUMENT b'1751976'
ACTION MARK 10000 2690 CONSIDERED_RELEVANT b'1751976'
ACTION SNIPPET 10000 2693 SNIPPET_NOT_RELEVANT b'1814728'
ACTION SNIPPET 10000 2696 SNIPPET_NOT_RELEVANT b'427002'
ACTION SNIPPET 10000 2699 SNIPPET_NOT_RELEVANT b'280751'
ACTION SNIPPET 10000 2702 SNIPPET_NOT_RELEVANT b'1822394'
ACTION SNIPPET 10000 2705 SNIPPET_NOT_RELEVANT b'1793443'
ACTION SNIPPET 10000 2708 SNIPPET_NOT_RELEVANT b'1546947'
ACTION SNIPPET 10000 2711 SNIPPET_RELEVANT b'1550365'
ACTION DOC 10000 2731 EXAMINING_DOCUMENT b'1550365'
ACTION SNIPPET 10000 2734 SNIPPET_NOT_RELEVANT b'1735141'
ACTION SNIPPET 10000 2737 SNIPPET_NOT_RELEVANT b'1843911'
ACTION SNIPPET 10000 2740 SNIPPET_NOT_RELEVANT b'1844611'
ACTION SNIPPET 10000 2743 SEEN_PREVIOUSLY b'170431'
ACTION SNIPPET 10000 2746 SNIPPET_RELEVANT b'1485534'
ACTION DOC 10000 2766 EXAMINING_DOCUMENT b'1485534'
ACTION SNIPPET 10000 2769 SNIPPET_NOT_RELEVANT b'1545412'
ACTION SNIPPET 10000 2772 SNIPPET_RELEVANT b'1474609'
ACTION DOC 10000 2792 EXAMINING_DOCUMENT b'1474609'
ACTION SNIPPET 10000 2795 SNIPPET_NOT_RELEVANT b'1641845'
ACTION SNIPPET 10000 2798 SNIPPET_RELEVANT b'1717569'
ACTION DOC 10000 2818 EXAMINING_DOCUMENT b'1717569'
ACTION QUERY 10000 2828 Iraq Iran security cooperation
ACTION SERP 10000 2833 EXAMINE_SERP
ACTION SNIPPET 10000 2836 SNIPPET_NOT_RELEVANT b'1789641'
ACTION SNIPPET 10000 2839 SEEN_PREVIOUSLY b'995766'
ACTION SNIPPET 10000 2842 SEEN_PREVIOUSLY b'411189'
ACTION SNIPPET 10000 2845 SNIPPET_NOT_RELEVANT b'295270'
ACTION SNIPPET 10000 2848 SNIPPET_NOT_RELEVANT b'168472'
ACTION SNIPPET 10000 2851 SEEN_PREVIOUSLY b'1748969'
ACTION SNIPPET 10000 2854 SEEN_PREVIOUSLY b'201524'
ACTION SNIPPET 10000 2857 SEEN_PREVIOUSLY b'1487575'
ACTION SNIPPET 10000 2860 SNIPPET_NOT_RELEVANT b'1483688'
ACTION SNIPPET 10000 2863 SEEN_PREVIOUSLY b'1847394'
ACTION SNIPPET 10000 2866 SNIPPET_NOT_RELEVANT b'1597705'
ACTION SNIPPET 10000 2869 SEEN_PREVIOUSLY b'376665'
ACTION SNIPPET 10000 2872 SEEN_PREVIOUSLY b'1822453'
ACTION SNIPPET 10000 2875 SNIPPET_NOT_RELEVANT b'162616'
ACTION SNIPPET 10000 2878 SNIPPET_NOT_RELEVANT b'60532'
ACTION SNIPPET 10000 2881 SNIPPET_RELEVANT b'1823412'
ACTION DOC 10000 2901 EXAMINING_DOCUMENT b'1823412'
ACTION SNIPPET 10000 2904 SNIPPET_RELEVANT b'1747475'
