ACTION QUERY 10000 10 automobile recalls
ACTION SNIPPET 10000 996 SNIPPET_NOT_RELEVANT b'4da44152-9202-11e4-ba53-a477d66580ed'
ACTION SNIPPET 10000 999 SEEN_PREVIOUSLY b'4167cbfc293495fffb36cb2e764d7ebc'
ACTION SNIPPET 10000 1002 SEEN_PREVIOUSLY b'45e167fa54a9f11c8ec09ea403c6d0a4'
ACTION SNIPPET 10000 1005 SNIPPET_RELEVANT b'0529d9ac-fe52-11e4-805c-c3f407e5a9e9'
ACTION DOC 10000 1025 EXAMINING_DOCUMENT b'0529d9ac-fe52-11e4-805c-c3f407e5a9e9'
ACTION MARK 10000 1028 CONSIDERED_RELEVANT b'0529d9ac-fe52-11e4-805c-c3f407e5a9e9'
ACTION SNIPPET 10000 1031 SEEN_PREVIOUSLY b'7dfb417f61e52c1ba2ce6e58f8c3647c'
ACTION SNIPPET 10000 1034 SEEN_PREVIOUSLY b'093e9464-bb47-11e3-9c3c-311301e2167d'
ACTION SNIPPET 10000 1037 SNIPPET_RELEVANT b'6789f552-33cf-11e5-94ce-834ad8f5c50e'
ACTION DOC 10000 1057 EXAMINING_DOCUMENT b'6789f552-33cf-11e5-94ce-834ad8f5c50e'
ACTION MARK 10000 1060 CONSIDERED_RELEVANT b'6789f552-33cf-11e5-94ce-834ad8f5c50e'
ACTION SNIPPET 10000 1063 SNIPPET_NOT_RELEVANT b'48841d8e-28cc-11e6-b989-4e5479715b54'
ACTION SNIPPET 10000 1066 SNIPPET_RELEVANT b'601f12ea-1465-11e5-9518-f9e0a8959f32'
ACTION DOC 10000 1086 EXAMINING_DOCUMENT b'601f12ea-1465-11e5-9518-f9e0a8959f32'
ACTION MARK 10000 1089 CONSIDERED_RELEVANT b'601f12ea-1465-11e5-9518-f9e0a8959f32'
ACTION SNIPPET 10000 1092 SEEN_PREVIOUSLY b'2c65470a-5acd-11e4-b812-38518ae74c67'
ACTION SNIPPET 10000 1095 SNIPPET_RELEVANT b'8ff06864-a98c-11e4-a2b2-776095f393b2'
ACTION DOC 10000 1115 EXAMINING_DOCUMENT b'8ff06864-a98c-11e4-a2b2-776095f393b2'
ACTION MARK 10000 1118 CONSIDERED_RELEVANT b'8ff06864-a98c-11e4-a2b2-776095f393b2'
ACTION SNIPPET 10000 1121 SNIPPET_RELEVANT b'4041a31c120f258e0ea9dad989d64935'
ACTION DOC 10000 1141 EXAMINING_DOCUMENT b'4041a31c120f258e0ea9dad989d64935'
ACTION SNIPPET 10000 1144 SNIPPET_NOT_RELEVANT b'9dd8f7e482a182a0020e3c150623a665'
ACTION SNIPPET 10000 1147 SNIPPET_NOT_RELEVANT b'e144ff5a-4b3a-11e4-b72e-d60a9229cc10'
ACTION SNIPPET 10000 1150 SNIPPET_NOT_RELEVANT b'4141f65e-9b9f-11e6-a0ed-ab0774c1eaa5'
ACTION SNIPPET 10000 1153 SEEN_PREVIOUSLY b'47008c87fd4d5bc0af1965c66305745c'
ACTION SNIPPET 10000 1156 SNIPPET_RELEVANT b'f66b0d9c-e1e6-11e3-810f-764fe508b82d'
ACTION DOC 10000 1176 EXAMINING_DOCUMENT b'f66b0d9c-e1e6-11e3-810f-764fe508b82d'
ACTION SNIPPET 10000 1179 SNIPPET_RELEVANT b'da55a4b2-6c3f-11e4-9fb4-a622dae742a2'
ACTION DOC 10000 1199 EXAMINING_DOCUMENT b'da55a4b2-6c3f-11e4-9fb4-a622dae742a2'
ACTION SNIPPET 10000 1202 SNIPPET_RELEVANT b'afd6953a-8246-11e4-9f38-95a187e4c1f7'
ACTION DOC 10000 1222 EXAMINING_DOCUMENT b'afd6953a-8246-11e4-9f38-95a187e4c1f7'
ACTION MARK 10000 1225 CONSIDERED_RELEVANT b'afd6953a-8246-11e4-9f38-95a187e4c1f7'
ACTION QUERY 10000 1235 SUV recall
ACTION SERP 10000 1240 EXAMINE_SERP
ACTION SNIPPET 10000 1243 SEEN_PREVIOUSLY b'0340bb48-2692-11e5-aae2-6c4f59b050aa'
ACTION SNIPPET 10000 1246 SNIPPET_RELEVANT b'ecdbb9a6-ba74-11e2-92f3-f291801936b8'
ACTION DOC 10000 1266 EXAMINING_DOCUMENT b'ecdbb9a6-ba74-11e2-92f3-f291801936b8'
ACTION MARK 10000 1269 CONSIDERED_RELEVANT b'ecdbb9a6-ba74-11e2-92f3-f291801936b8'
ACTION SNIPPET 10000 1272 SNIPPET_NOT_RELEVANT b'4da44152-9202-11e4-ba53-a477d66580ed'
ACTION SNIPPET 10000 1275 SNIPPET_RELEVANT b'c0307f30-d852-11e2-a9f2-42ee3912ae0e'
ACTION DOC 10000 1295 EXAMINING_DOCUMENT b'c0307f30-d852-11e2-a9f2-42ee3912ae0e'
ACTION MARK 10000 1298 CONSIDERED_RELEVANT b'c0307f30-d852-11e2-a9f2-42ee3912ae0e'
ACTION SNIPPET 10000 1301 SNIPPET_RELEVANT b'ad79f0fa-f71f-11e3-a606-946fd632f9f1'
ACTION DOC 10000 1321 EXAMINING_DOCUMENT b'ad79f0fa-f71f-11e3-a606-946fd632f9f1'
ACTION MARK 10000 1324 CONSIDERED_RELEVANT b'ad79f0fa-f71f-11e3-a606-946fd632f9f1'
ACTION SNIPPET 10000 1327 SNIPPET_RELEVANT b'8787d47c-d7b0-11e3-aae8-c2d44bd79778'
ACTION DOC 10000 1347 EXAMINING_DOCUMENT b'8787d47c-d7b0-11e3-aae8-c2d44bd79778'
ACTION MARK 10000 1350 CONSIDERED_RELEVANT b'8787d47c-d7b0-11e3-aae8-c2d44bd79778'
ACTION SNIPPET 10000 1353 SNIPPET_RELEVANT b'727f3d06-088a-11e6-bdcb-0133da18418d'
ACTION DOC 10000 1373 EXAMINING_DOCUMENT b'727f3d06-088a-11e6-bdcb-0133da18418d'
ACTION MARK 10000 1376 CONSIDERED_RELEVANT b'727f3d06-088a-11e6-bdcb-0133da18418d'
ACTION SNIPPET 10000 1379 SEEN_PREVIOUSLY b'db63cb9e-d359-11e6-945a-76f69a399dd5'
ACTION SNIPPET 10000 1382 SNIPPET_RELEVANT b'f98c4c94-02c4-11e4-b8ff-89afd3fad6bd'
ACTION DOC 10000 1402 EXAMINING_DOCUMENT b'f98c4c94-02c4-11e4-b8ff-89afd3fad6bd'
ACTION SNIPPET 10000 1405 SNIPPET_NOT_RELEVANT b'331e21f8-742f-11e5-8d93-0af317ed58c9'
ACTION SNIPPET 10000 1408 SNIPPET_RELEVANT b'd5c3eb26-021c-11e4-8572-4b1b969b6322'
ACTION DOC 10000 1428 EXAMINING_DOCUMENT b'd5c3eb26-021c-11e4-8572-4b1b969b6322'
ACTION MARK 10000 1431 CONSIDERED_RELEVANT b'd5c3eb26-021c-11e4-8572-4b1b969b6322'
ACTION SNIPPET 10000 1434 SEEN_PREVIOUSLY b'7dfb417f61e52c1ba2ce6e58f8c3647c'
ACTION SNIPPET 10000 1437 SNIPPET_RELEVANT b'f3da6dc4-75ce-11e6-8149-b8d05321db62'
ACTION DOC 10000 1457 EXAMINING_DOCUMENT b'f3da6dc4-75ce-11e6-8149-b8d05321db62'
ACTION MARK 10000 1460 CONSIDERED_RELEVANT b'f3da6dc4-75ce-11e6-8149-b8d05321db62'
ACTION SNIPPET 10000 1463 SEEN_PREVIOUSLY b'601f12ea-1465-11e5-9518-f9e0a8959f32'
ACTION SNIPPET 10000 1466 SNIPPET_NOT_RELEVANT b'48841d8e-28cc-11e6-b989-4e5479715b54'
ACTION SNIPPET 10000 1469 SNIPPET_NOT_RELEVANT b'e144ff5a-4b3a-11e4-b72e-d60a9229cc10'
ACTION SNIPPET 10000 1472 SNIPPET_RELEVANT b'f4363b28-d0ce-11e4-ab77-9646eea6a4c7'
ACTION DOC 10000 1492 EXAMINING_DOCUMENT b'f4363b28-d0ce-11e4-ab77-9646eea6a4c7'
ACTION MARK 10000 1495 CONSIDERED_RELEVANT b'f4363b28-d0ce-11e4-ab77-9646eea6a4c7'
ACTION SNIPPET 10000 1498 SNIPPET_NOT_RELEVANT b'ef072ffe-5a57-11e6-831d-0324760ca856'
ACTION SNIPPET 10000 1501 SEEN_PREVIOUSLY b'd80167cacea23a82754afa68cf82f1bd'
ACTION SNIPPET 10000 1504 SEEN_PREVIOUSLY b'47c15ea143145df02aa2390a1882dff7'
ACTION QUERY 10000 1514 Motorbike recall
ACTION SERP 10000 1519 EXAMINE_SERP
ACTION SNIPPET 10000 1522 SNIPPET_NOT_RELEVANT b'1f4e7bbb39831ba40cc8b6d8431729dd'
ACTION SNIPPET 10000 1525 SNIPPET_RELEVANT b'0ec2efde65a1d60ef87c8e5913aafe93'
ACTION DOC 10000 1545 EXAMINING_DOCUMENT b'0ec2efde65a1d60ef87c8e5913aafe93'
ACTION SNIPPET 10000 1548 SNIPPET_NOT_RELEVANT b'41a6a9e0bc5186182aa0b7a0013482d4'
ACTION SNIPPET 10000 1551 SNIPPET_RELEVANT b'd6005d00ee07f7149697cdfe9cc94efa'
ACTION DOC 10000 1571 EXAMINING_DOCUMENT b'd6005d00ee07f7149697cdfe9cc94efa'
ACTION SNIPPET 10000 1574 SNIPPET_RELEVANT b'b8dfef9d49482f26ab81ef7bdc19312d'
ACTION DOC 10000 1594 EXAMINING_DOCUMENT b'b8dfef9d49482f26ab81ef7bdc19312d'
ACTION SNIPPET 10000 1597 SNIPPET_RELEVANT b'6a248206407e4ee80c838b30a0f3d1cd'
ACTION DOC 10000 1617 EXAMINING_DOCUMENT b'6a248206407e4ee80c838b30a0f3d1cd'
ACTION SNIPPET 10000 1620 SNIPPET_RELEVANT b'7c55d9243d6e4553f4f94d258e240aa9'
ACTION DOC 10000 1640 EXAMINING_DOCUMENT b'7c55d9243d6e4553f4f94d258e240aa9'
ACTION SNIPPET 10000 1643 SNIPPET_RELEVANT b'cfa9d5dc5e6f3b3822a601b69aff1977'
ACTION DOC 10000 1663 EXAMINING_DOCUMENT b'cfa9d5dc5e6f3b3822a601b69aff1977'
ACTION SNIPPET 10000 1666 SNIPPET_NOT_RELEVANT b'ea42c0c1bf34bf9754486871a917227e'
ACTION SNIPPET 10000 1669 SNIPPET_RELEVANT b'39d1c90e-1498-11e2-bf18-a8a596df4bee'
ACTION DOC 10000 1689 EXAMINING_DOCUMENT b'39d1c90e-1498-11e2-bf18-a8a596df4bee'
ACTION SNIPPET 10000 1692 SNIPPET_NOT_RELEVANT b'98635125685fb00cec5d94f954aa2aa4'
ACTION SNIPPET 10000 1695 SNIPPET_RELEVANT b'3a89d830-b6ee-11e6-9fa1-ff5eb54db157'
ACTION DOC 10000 1715 EXAMINING_DOCUMENT b'3a89d830-b6ee-11e6-9fa1-ff5eb54db157'
ACTION SNIPPET 10000 1718 SNIPPET_NOT_RELEVANT b'37a135bba15b9fab5452fda945143866'
ACTION SNIPPET 10000 1721 SNIPPET_NOT_RELEVANT b'411dc982-6a0e-11e5-8325-a42b5a459b1e'
ACTION SNIPPET 10000 1724 SNIPPET_RELEVANT b'adb9a1f6-454f-11e7-bcde-624ad94170ab'
ACTION DOC 10000 1744 EXAMINING_DOCUMENT b'adb9a1f6-454f-11e7-bcde-624ad94170ab'
ACTION SNIPPET 10000 1747 SNIPPET_NOT_RELEVANT b'956957a0-42a1-11e2-8061-253bccfc7532'
ACTION SNIPPET 10000 1750 SNIPPET_RELEVANT b'0d7686da-a47e-11e2-82bc-511538ae90a4'
ACTION DOC 10000 1770 EXAMINING_DOCUMENT b'0d7686da-a47e-11e2-82bc-511538ae90a4'
ACTION SNIPPET 10000 1773 SNIPPET_RELEVANT b'0f444861f45fb46ee61254331f337e51'
ACTION DOC 10000 1793 EXAMINING_DOCUMENT b'0f444861f45fb46ee61254331f337e51'
ACTION SNIPPET 10000 1796 SNIPPET_NOT_RELEVANT b'3ee06c5e-f716-11e3-a3a5-42be35962a52'
ACTION SNIPPET 10000 1799 SNIPPET_RELEVANT b'ec4938e1038f15b5f597daecbb1b9cbe'
ACTION DOC 10000 1819 EXAMINING_DOCUMENT b'ec4938e1038f15b5f597daecbb1b9cbe'
ACTION QUERY 10000 1829 Vehicle recall
ACTION SERP 10000 1834 EXAMINE_SERP
ACTION SNIPPET 10000 1837 SEEN_PREVIOUSLY b'45e167fa54a9f11c8ec09ea403c6d0a4'
ACTION SNIPPET 10000 1840 SEEN_PREVIOUSLY b'32b3e5d3d20b84f9a417d2d811291d65'
ACTION SNIPPET 10000 1843 SNIPPET_RELEVANT b'3046525e-008e-11e4-8fd0-3a663dfa68ac'
ACTION DOC 10000 1863 EXAMINING_DOCUMENT b'3046525e-008e-11e4-8fd0-3a663dfa68ac'
ACTION MARK 10000 1866 CONSIDERED_RELEVANT b'3046525e-008e-11e4-8fd0-3a663dfa68ac'
ACTION SNIPPET 10000 1869 SEEN_PREVIOUSLY b'4167cbfc293495fffb36cb2e764d7ebc'
ACTION SNIPPET 10000 1872 SNIPPET_RELEVANT b'1dc21534-bff5-11e3-b574-f8748871856a'
ACTION DOC 10000 1892 EXAMINING_DOCUMENT b'1dc21534-bff5-11e3-b574-f8748871856a'
ACTION MARK 10000 1895 CONSIDERED_RELEVANT b'1dc21534-bff5-11e3-b574-f8748871856a'
ACTION SNIPPET 10000 1898 SEEN_PREVIOUSLY b'093e9464-bb47-11e3-9c3c-311301e2167d'
ACTION SNIPPET 10000 1901 SEEN_PREVIOUSLY b'a7c290057d8896878bc0a1a2fa5f66f9'
ACTION SNIPPET 10000 1904 SNIPPET_RELEVANT b'018b521a-58a0-11e4-bd61-346aee66ba29'
