ACTION QUERY 10000 10 human stampede
ACTION SNIPPET 10000 353 SNIPPET_NOT_RELEVANT b'1555757'
ACTION SNIPPET 10000 356 SNIPPET_RELEVANT b'808151'
ACTION DOC 10000 376 EXAMINING_DOCUMENT b'808151'
ACTION MARK 10000 379 CONSIDERED_RELEVANT b'808151'
ACTION SNIPPET 10000 382 SNIPPET_RELEVANT b'1467225'
ACTION DOC 10000 402 EXAMINING_DOCUMENT b'1467225'
ACTION MARK 10000 405 CONSIDERED_RELEVANT b'1467225'
ACTION SNIPPET 10000 408 SNIPPET_NOT_RELEVANT b'1393201'
ACTION SNIPPET 10000 411 SNIPPET_NOT_RELEVANT b'1738401'
ACTION SNIPPET 10000 414 SNIPPET_RELEVANT b'746477'
ACTION DOC 10000 434 EXAMINING_DOCUMENT b'746477'
ACTION MARK 10000 437 CONSIDERED_RELEVANT b'746477'
ACTION SNIPPET 10000 440 SNIPPET_RELEVANT b'731502'
ACTION DOC 10000 460 EXAMINING_DOCUMENT b'731502'
ACTION MARK 10000 463 CONSIDERED_RELEVANT b'731502'
ACTION SNIPPET 10000 466 SNIPPET_RELEVANT b'1698852'
ACTION DOC 10000 486 EXAMINING_DOCUMENT b'1698852'
ACTION MARK 10000 489 CONSIDERED_RELEVANT b'1698852'
ACTION SNIPPET 10000 492 SNIPPET_RELEVANT b'369520'
ACTION DOC 10000 512 EXAMINING_DOCUMENT b'369520'
ACTION MARK 10000 515 CONSIDERED_RELEVANT b'369520'
ACTION SNIPPET 10000 518 SNIPPET_RELEVANT b'1511264'
ACTION DOC 10000 538 EXAMINING_DOCUMENT b'1511264'
ACTION SNIPPET 10000 541 SNIPPET_RELEVANT b'1475110'
ACTION DOC 10000 561 EXAMINING_DOCUMENT b'1475110'
ACTION MARK 10000 564 CONSIDERED_RELEVANT b'1475110'
ACTION SNIPPET 10000 567 SNIPPET_RELEVANT b'1004585'
ACTION DOC 10000 587 EXAMINING_DOCUMENT b'1004585'
ACTION MARK 10000 590 CONSIDERED_RELEVANT b'1004585'
ACTION SNIPPET 10000 593 SNIPPET_RELEVANT b'1285941'
ACTION DOC 10000 613 EXAMINING_DOCUMENT b'1285941'
ACTION MARK 10000 616 CONSIDERED_RELEVANT b'1285941'
ACTION SNIPPET 10000 619 SNIPPET_RELEVANT b'748718'
ACTION DOC 10000 639 EXAMINING_DOCUMENT b'748718'
ACTION MARK 10000 642 CONSIDERED_RELEVANT b'748718'
ACTION SNIPPET 10000 645 SNIPPET_NOT_RELEVANT b'1450252'
ACTION SNIPPET 10000 648 SNIPPET_RELEVANT b'1293154'
ACTION DOC 10000 668 EXAMINING_DOCUMENT b'1293154'
ACTION MARK 10000 671 CONSIDERED_RELEVANT b'1293154'
ACTION SNIPPET 10000 674 SNIPPET_NOT_RELEVANT b'818047'
ACTION SNIPPET 10000 677 SNIPPET_RELEVANT b'1426186'
ACTION DOC 10000 697 EXAMINING_DOCUMENT b'1426186'
ACTION SNIPPET 10000 700 SNIPPET_NOT_RELEVANT b'1466168'
ACTION SNIPPET 10000 703 SNIPPET_NOT_RELEVANT b'497598'
ACTION SNIPPET 10000 706 SNIPPET_NOT_RELEVANT b'363729'
ACTION SNIPPET 10000 709 SNIPPET_RELEVANT b'1061863'
ACTION DOC 10000 729 EXAMINING_DOCUMENT b'1061863'
ACTION QUERY 10000 739 What causes a human stampede?
ACTION SERP 10000 744 EXAMINE_SERP
ACTION SNIPPET 10000 747 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 750 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 753 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 756 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 759 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 762 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 765 SNIPPET_RELEVANT b'497129'
ACTION DOC 10000 785 EXAMINING_DOCUMENT b'497129'
ACTION MARK 10000 788 CONSIDERED_RELEVANT b'497129'
ACTION SNIPPET 10000 791 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 794 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 797 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 800 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 803 SNIPPET_RELEVANT b'204418'
ACTION DOC 10000 823 EXAMINING_DOCUMENT b'204418'
ACTION MARK 10000 826 CONSIDERED_RELEVANT b'204418'
ACTION SNIPPET 10000 829 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 832 SNIPPET_RELEVANT b'868795'
ACTION DOC 10000 852 EXAMINING_DOCUMENT b'868795'
ACTION MARK 10000 855 CONSIDERED_RELEVANT b'868795'
ACTION SNIPPET 10000 858 SEEN_PREVIOUSLY b'1467225'
ACTION SNIPPET 10000 861 SNIPPET_NOT_RELEVANT b'497389'
ACTION SNIPPET 10000 864 SNIPPET_RELEVANT b'1699122'
ACTION DOC 10000 884 EXAMINING_DOCUMENT b'1699122'
ACTION MARK 10000 887 CONSIDERED_RELEVANT b'1699122'
ACTION SNIPPET 10000 890 SNIPPET_NOT_RELEVANT b'1076546'
ACTION SNIPPET 10000 893 SEEN_PREVIOUSLY b'746477'
ACTION SNIPPET 10000 896 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 899 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 902 SEEN_PREVIOUSLY b'127053'
ACTION SNIPPET 10000 905 SNIPPET_RELEVANT b'367335'
ACTION DOC 10000 925 EXAMINING_DOCUMENT b'367335'
ACTION MARK 10000 928 CONSIDERED_RELEVANT b'367335'
ACTION SNIPPET 10000 931 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 934 SNIPPET_RELEVANT b'1467690'
ACTION DOC 10000 954 EXAMINING_DOCUMENT b'1467690'
ACTION MARK 10000 957 CONSIDERED_RELEVANT b'1467690'
ACTION SNIPPET 10000 960 SEEN_PREVIOUSLY b'1698852'
ACTION SNIPPET 10000 963 SNIPPET_RELEVANT b'459087'
ACTION DOC 10000 983 EXAMINING_DOCUMENT b'459087'
ACTION SNIPPET 10000 986 SNIPPET_RELEVANT b'368880'
ACTION DOC 10000 1006 EXAMINING_DOCUMENT b'368880'
ACTION SNIPPET 10000 1009 SNIPPET_NOT_RELEVANT b'494631'
ACTION QUERY 10000 1019 Prevention of human stampedes
ACTION SERP 10000 1024 EXAMINE_SERP
ACTION SNIPPET 10000 1027 SNIPPET_RELEVANT b'1731810'
ACTION DOC 10000 1047 EXAMINING_DOCUMENT b'1731810'
ACTION MARK 10000 1050 CONSIDERED_RELEVANT b'1731810'
ACTION SNIPPET 10000 1053 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 1056 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 1059 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 1062 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 1065 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 1068 SEEN_PREVIOUSLY b'868795'
ACTION SNIPPET 10000 1071 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 1074 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 1077 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 1080 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 1083 SNIPPET_RELEVANT b'1465986'
ACTION DOC 10000 1103 EXAMINING_DOCUMENT b'1465986'
ACTION MARK 10000 1106 CONSIDERED_RELEVANT b'1465986'
ACTION SNIPPET 10000 1109 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 1112 SNIPPET_RELEVANT b'1467342'
ACTION DOC 10000 1132 EXAMINING_DOCUMENT b'1467342'
ACTION MARK 10000 1135 CONSIDERED_RELEVANT b'1467342'
ACTION SNIPPET 10000 1138 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 1141 SNIPPET_NOT_RELEVANT b'931635'
ACTION SNIPPET 10000 1144 SEEN_PREVIOUSLY b'746477'
ACTION SNIPPET 10000 1147 SEEN_PREVIOUSLY b'1467225'
ACTION SNIPPET 10000 1150 SEEN_PREVIOUSLY b'127053'
ACTION SNIPPET 10000 1153 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 1156 SNIPPET_NOT_RELEVANT b'568876'
ACTION SNIPPET 10000 1159 SNIPPET_RELEVANT b'497300'
ACTION DOC 10000 1179 EXAMINING_DOCUMENT b'497300'
ACTION MARK 10000 1182 CONSIDERED_RELEVANT b'497300'
ACTION SNIPPET 10000 1185 SEEN_PREVIOUSLY b'1511264'
ACTION SNIPPET 10000 1188 SNIPPET_RELEVANT b'1292328'
ACTION DOC 10000 1208 EXAMINING_DOCUMENT b'1292328'
ACTION MARK 10000 1211 CONSIDERED_RELEVANT b'1292328'
ACTION SNIPPET 10000 1214 SNIPPET_RELEVANT b'1466129'
ACTION DOC 10000 1234 EXAMINING_DOCUMENT b'1466129'
ACTION MARK 10000 1237 CONSIDERED_RELEVANT b'1466129'
ACTION SNIPPET 10000 1240 SEEN_PREVIOUSLY b'1698852'
ACTION SNIPPET 10000 1243 SEEN_PREVIOUSLY b'1061863'
ACTION SNIPPET 10000 1246 SNIPPET_NOT_RELEVANT b'1127188'
ACTION SNIPPET 10000 1249 SEEN_PREVIOUSLY b'1004585'
ACTION SNIPPET 10000 1252 SNIPPET_NOT_RELEVANT b'363729'
ACTION SNIPPET 10000 1255 SNIPPET_NOT_RELEVANT b'1199011'
ACTION SNIPPET 10000 1258 SEEN_PREVIOUSLY b'748718'
ACTION SNIPPET 10000 1261 SNIPPET_NOT_RELEVANT b'497598'
ACTION SNIPPET 10000 1264 SEEN_PREVIOUSLY b'1285941'
ACTION SNIPPET 10000 1267 SNIPPET_RELEVANT b'1393201'
ACTION DOC 10000 1287 EXAMINING_DOCUMENT b'1393201'
ACTION QUERY 10000 1297 How to survive a human stampede?
ACTION SERP 10000 1302 EXAMINE_SERP
ACTION SNIPPET 10000 1305 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 1308 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 1311 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 1314 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 1317 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 1320 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 1323 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 1326 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 1329 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 1332 SNIPPET_RELEVANT b'1477242'
ACTION DOC 10000 1352 EXAMINING_DOCUMENT b'1477242'
ACTION MARK 10000 1355 CONSIDERED_RELEVANT b'1477242'
ACTION SNIPPET 10000 1358 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 1361 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 1364 SEEN_PREVIOUSLY b'1511264'
ACTION SNIPPET 10000 1367 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 1370 SEEN_PREVIOUSLY b'127053'
ACTION SNIPPET 10000 1373 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 1376 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 1379 SEEN_PREVIOUSLY b'1467225'
ACTION SNIPPET 10000 1382 SNIPPET_NOT_RELEVANT b'809697'
ACTION SNIPPET 10000 1385 SEEN_PREVIOUSLY b'746477'
ACTION SNIPPET 10000 1388 SNIPPET_RELEVANT b'1555757'
ACTION DOC 10000 1408 EXAMINING_DOCUMENT b'1555757'
ACTION QUERY 10000 1418 Deadliest human stampedes
ACTION SERP 10000 1423 EXAMINE_SERP
ACTION SNIPPET 10000 1426 SNIPPET_NOT_RELEVANT b'1731589'
ACTION SNIPPET 10000 1429 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 1432 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 1435 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 1438 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 1441 SEEN_PREVIOUSLY b'1467690'
ACTION SNIPPET 10000 1444 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 1447 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 1450 SEEN_PREVIOUSLY b'1293154'
ACTION SNIPPET 10000 1453 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 1456 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 1459 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 1462 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 1465 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 1468 SEEN_PREVIOUSLY b'127053'
ACTION QUERY 10000 1478 How do human stampedes happen?
ACTION SERP 10000 1483 EXAMINE_SERP
ACTION SNIPPET 10000 1486 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 1489 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 1492 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 1495 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 1498 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 1501 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 1504 SNIPPET_RELEVANT b'1731589'
ACTION DOC 10000 1524 EXAMINING_DOCUMENT b'1731589'
ACTION MARK 10000 1527 CONSIDERED_RELEVANT b'1731589'
ACTION SNIPPET 10000 1530 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 1533 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 1536 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 1539 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 1542 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 1545 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 1548 SEEN_PREVIOUSLY b'1699122'
ACTION SNIPPET 10000 1551 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 1554 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 1557 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 1560 SEEN_PREVIOUSLY b'127053'
ACTION SNIPPET 10000 1563 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 1566 SEEN_PREVIOUSLY b'746477'
ACTION SNIPPET 10000 1569 SEEN_PREVIOUSLY b'1467225'
ACTION SNIPPET 10000 1572 SEEN_PREVIOUSLY b'1511264'
ACTION SNIPPET 10000 1575 SEEN_PREVIOUSLY b'1292328'
ACTION SNIPPET 10000 1578 SEEN_PREVIOUSLY b'1393201'
ACTION QUERY 10000 1588 Examples of human stampedes
ACTION SERP 10000 1593 EXAMINE_SERP
ACTION SNIPPET 10000 1596 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 1599 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 1602 SEEN_PREVIOUSLY b'497300'
ACTION SNIPPET 10000 1605 SNIPPET_NOT_RELEVANT b'50965'
ACTION SNIPPET 10000 1608 SNIPPET_NOT_RELEVANT b'1019081'
ACTION SNIPPET 10000 1611 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 1614 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 1617 SEEN_PREVIOUSLY b'1061863'
ACTION SNIPPET 10000 1620 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 1623 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 1626 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 1629 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 1632 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 1635 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 1638 SEEN_PREVIOUSLY b'1467225'
ACTION QUERY 10000 1648 How to avoid a human stampede?
ACTION SERP 10000 1653 EXAMINE_SERP
ACTION SNIPPET 10000 1656 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 1659 SNIPPET_RELEVANT b'1783796'
ACTION DOC 10000 1679 EXAMINING_DOCUMENT b'1783796'
ACTION MARK 10000 1682 CONSIDERED_RELEVANT b'1783796'
ACTION SNIPPET 10000 1685 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 1688 SEEN_PREVIOUSLY b'1731589'
ACTION SNIPPET 10000 1691 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 1694 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 1697 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 1700 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 1703 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 1706 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 1709 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 1712 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 1715 SNIPPET_NOT_RELEVANT b'1784420'
ACTION SNIPPET 10000 1718 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 1721 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 1724 SEEN_PREVIOUSLY b'1467225'
ACTION SNIPPET 10000 1727 SNIPPET_NOT_RELEVANT b'36337'
ACTION SNIPPET 10000 1730 SEEN_PREVIOUSLY b'1061863'
ACTION SNIPPET 10000 1733 SEEN_PREVIOUSLY b'1511264'
ACTION QUERY 10000 1743 Characteristics of human stampedes
ACTION SERP 10000 1748 EXAMINE_SERP
ACTION SNIPPET 10000 1751 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 1754 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 1757 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 1760 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 1763 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 1766 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 1769 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 1772 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 1775 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 1778 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 1781 SEEN_PREVIOUSLY b'1511264'
ACTION SNIPPET 10000 1784 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 1787 SEEN_PREVIOUSLY b'127053'
ACTION SNIPPET 10000 1790 SNIPPET_NOT_RELEVANT b'423877'
ACTION SNIPPET 10000 1793 SEEN_PREVIOUSLY b'1522020'
ACTION QUERY 10000 1803 Causes of stampede-like behavior in humans
ACTION SERP 10000 1808 EXAMINE_SERP
ACTION SNIPPET 10000 1811 SNIPPET_RELEVANT b'643941'
ACTION DOC 10000 1831 EXAMINING_DOCUMENT b'643941'
ACTION SNIPPET 10000 1834 SNIPPET_NOT_RELEVANT b'810891'
ACTION SNIPPET 10000 1837 SNIPPET_RELEVANT b'818482'
ACTION DOC 10000 1857 EXAMINING_DOCUMENT b'818482'
ACTION QUERY 10000 1867 Fainting in crowds and human stampedes
ACTION SERP 10000 1872 EXAMINE_SERP
ACTION SNIPPET 10000 1875 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 1878 SNIPPET_RELEVANT b'1556632'
ACTION DOC 10000 1898 EXAMINING_DOCUMENT b'1556632'
ACTION MARK 10000 1901 CONSIDERED_RELEVANT b'1556632'
ACTION SNIPPET 10000 1904 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 1907 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 1910 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 1913 SNIPPET_RELEVANT b'502323'
ACTION DOC 10000 1933 EXAMINING_DOCUMENT b'502323'
ACTION MARK 10000 1936 CONSIDERED_RELEVANT b'502323'
ACTION SNIPPET 10000 1939 SNIPPET_RELEVANT b'497389'
ACTION DOC 10000 1959 EXAMINING_DOCUMENT b'497389'
ACTION MARK 10000 1962 CONSIDERED_RELEVANT b'497389'
ACTION SNIPPET 10000 1965 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 1968 SEEN_PREVIOUSLY b'1731589'
ACTION SNIPPET 10000 1971 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 1974 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 1977 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 1980 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 1983 SNIPPET_RELEVANT b'1405180'
ACTION DOC 10000 2003 EXAMINING_DOCUMENT b'1405180'
ACTION SNIPPET 10000 2006 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 2009 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 2012 SNIPPET_NOT_RELEVANT b'498789'
ACTION QUERY 10000 2022 Psychology of human stampedes
ACTION SERP 10000 2027 EXAMINE_SERP
ACTION SNIPPET 10000 2030 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 2033 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 2036 SNIPPET_RELEVANT b'492316'
ACTION DOC 10000 2056 EXAMINING_DOCUMENT b'492316'
ACTION SNIPPET 10000 2059 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 2062 SEEN_PREVIOUSLY b'1511264'
ACTION SNIPPET 10000 2065 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 2068 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 2071 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 2074 SEEN_PREVIOUSLY b'79150'
ACTION QUERY 10000 2084 Warning signs of human stampedes
ACTION SERP 10000 2089 EXAMINE_SERP
ACTION SNIPPET 10000 2092 SNIPPET_NOT_RELEVANT b'1191812'
ACTION SNIPPET 10000 2095 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 2098 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 2101 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 2104 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 2107 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 2110 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 2113 SEEN_PREVIOUSLY b'1783796'
ACTION SNIPPET 10000 2116 SEEN_PREVIOUSLY b'127053'
ACTION SNIPPET 10000 2119 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 2122 SEEN_PREVIOUSLY b'459087'
ACTION SNIPPET 10000 2125 SNIPPET_RELEVANT b'501017'
ACTION DOC 10000 2145 EXAMINING_DOCUMENT b'501017'
ACTION MARK 10000 2148 CONSIDERED_RELEVANT b'501017'
ACTION SNIPPET 10000 2151 SNIPPET_RELEVANT b'729106'
ACTION DOC 10000 2171 EXAMINING_DOCUMENT b'729106'
ACTION MARK 10000 2174 CONSIDERED_RELEVANT b'729106'
ACTION SNIPPET 10000 2177 SNIPPET_NOT_RELEVANT b'1784420'
ACTION SNIPPET 10000 2180 SEEN_PREVIOUSLY b'1511264'
ACTION SNIPPET 10000 2183 SEEN_PREVIOUSLY b'1466129'
ACTION SNIPPET 10000 2186 SNIPPET_RELEVANT b'568876'
ACTION DOC 10000 2206 EXAMINING_DOCUMENT b'568876'
ACTION SNIPPET 10000 2209 SEEN_PREVIOUSLY b'1285941'
ACTION SNIPPET 10000 2212 SNIPPET_NOT_RELEVANT b'363729'
ACTION SNIPPET 10000 2215 SNIPPET_RELEVANT b'818047'
ACTION DOC 10000 2235 EXAMINING_DOCUMENT b'818047'
ACTION QUERY 10000 2245 Numerical simulations of human stampedes
ACTION SERP 10000 2250 EXAMINE_SERP
ACTION SNIPPET 10000 2253 SNIPPET_RELEVANT b'151903'
ACTION DOC 10000 2273 EXAMINING_DOCUMENT b'151903'
ACTION SNIPPET 10000 2276 SNIPPET_NOT_RELEVANT b'20358'
ACTION SNIPPET 10000 2279 SNIPPET_RELEVANT b'1714265'
ACTION DOC 10000 2299 EXAMINING_DOCUMENT b'1714265'
ACTION QUERY 10000 2309 Worst human stampede disasters
ACTION SERP 10000 2314 EXAMINE_SERP
