ACTION QUERY 10000 10 railway accidents
ACTION MARK 10000 718 CONSIDERED_RELEVANT b'1668151'
ACTION SNIPPET 10000 721 SNIPPET_NOT_RELEVANT b'717098'
ACTION SNIPPET 10000 724 SNIPPET_RELEVANT b'445653'
ACTION DOC 10000 744 EXAMINING_DOCUMENT b'445653'
ACTION MARK 10000 747 CONSIDERED_RELEVANT b'445653'
ACTION SNIPPET 10000 750 SNIPPET_NOT_RELEVANT b'199517'
ACTION SNIPPET 10000 753 SNIPPET_NOT_RELEVANT b'199826'
ACTION SNIPPET 10000 756 SNIPPET_NOT_RELEVANT b'1552973'
ACTION SNIPPET 10000 759 SNIPPET_RELEVANT b'2175'
ACTION DOC 10000 779 EXAMINING_DOCUMENT b'2175'
ACTION SNIPPET 10000 782 SEEN_PREVIOUSLY b'2175'
ACTION SNIPPET 10000 785 SNIPPET_RELEVANT b'1369590'
ACTION DOC 10000 805 EXAMINING_DOCUMENT b'1369590'
ACTION SNIPPET 10000 808 SNIPPET_NOT_RELEVANT b'157393'
ACTION SNIPPET 10000 811 SNIPPET_RELEVANT b'1648105'
ACTION DOC 10000 831 EXAMINING_DOCUMENT b'1648105'
ACTION SNIPPET 10000 834 SNIPPET_RELEVANT b'784177'
ACTION DOC 10000 854 EXAMINING_DOCUMENT b'784177'
ACTION MARK 10000 857 CONSIDERED_RELEVANT b'784177'
ACTION SNIPPET 10000 860 SNIPPET_RELEVANT b'956488'
ACTION DOC 10000 880 EXAMINING_DOCUMENT b'956488'
ACTION MARK 10000 883 CONSIDERED_RELEVANT b'956488'
INFO SERP_END_REACHED 
ACTION QUERY 10000 893 Train derailment
ACTION SERP 10000 898 EXAMINE_SERP
ACTION SNIPPET 10000 901 SNIPPET_NOT_RELEVANT b'958108'
ACTION SNIPPET 10000 904 SNIPPET_NOT_RELEVANT b'1531691'
ACTION SNIPPET 10000 907 SNIPPET_RELEVANT b'386490'
ACTION DOC 10000 927 EXAMINING_DOCUMENT b'386490'
ACTION MARK 10000 930 CONSIDERED_RELEVANT b'386490'
ACTION SNIPPET 10000 933 SNIPPET_RELEVANT b'1379865'
ACTION DOC 10000 953 EXAMINING_DOCUMENT b'1379865'
ACTION MARK 10000 956 CONSIDERED_RELEVANT b'1379865'
ACTION SNIPPET 10000 959 SNIPPET_RELEVANT b'176046'
ACTION DOC 10000 979 EXAMINING_DOCUMENT b'176046'
ACTION SNIPPET 10000 982 SNIPPET_RELEVANT b'1209786'
ACTION DOC 10000 1002 EXAMINING_DOCUMENT b'1209786'
ACTION MARK 10000 1005 CONSIDERED_RELEVANT b'1209786'
ACTION SNIPPET 10000 1008 SNIPPET_NOT_RELEVANT b'871359'
ACTION SNIPPET 10000 1011 SNIPPET_RELEVANT b'63507'
ACTION DOC 10000 1031 EXAMINING_DOCUMENT b'63507'
ACTION MARK 10000 1034 CONSIDERED_RELEVANT b'63507'
ACTION SNIPPET 10000 1037 SNIPPET_RELEVANT b'347067'
ACTION DOC 10000 1057 EXAMINING_DOCUMENT b'347067'
ACTION MARK 10000 1060 CONSIDERED_RELEVANT b'347067'
ACTION SNIPPET 10000 1063 SNIPPET_RELEVANT b'1623076'
ACTION DOC 10000 1083 EXAMINING_DOCUMENT b'1623076'
ACTION MARK 10000 1086 CONSIDERED_RELEVANT b'1623076'
ACTION SNIPPET 10000 1089 SNIPPET_RELEVANT b'1412422'
ACTION DOC 10000 1109 EXAMINING_DOCUMENT b'1412422'
ACTION SNIPPET 10000 1112 SNIPPET_NOT_RELEVANT b'181527'
ACTION SNIPPET 10000 1115 SNIPPET_RELEVANT b'1239717'
ACTION DOC 10000 1135 EXAMINING_DOCUMENT b'1239717'
ACTION MARK 10000 1138 CONSIDERED_RELEVANT b'1239717'
ACTION SNIPPET 10000 1141 SNIPPET_NOT_RELEVANT b'238124'
ACTION SNIPPET 10000 1144 SNIPPET_RELEVANT b'1223273'
ACTION DOC 10000 1164 EXAMINING_DOCUMENT b'1223273'
ACTION SNIPPET 10000 1167 SNIPPET_NOT_RELEVANT b'114987'
ACTION SNIPPET 10000 1170 SNIPPET_NOT_RELEVANT b'1191796'
ACTION SNIPPET 10000 1173 SNIPPET_NOT_RELEVANT b'270926'
ACTION SNIPPET 10000 1176 SNIPPET_NOT_RELEVANT b'168476'
ACTION SNIPPET 10000 1179 SNIPPET_NOT_RELEVANT b'1191619'
ACTION SNIPPET 10000 1182 SNIPPET_RELEVANT b'29646'
ACTION DOC 10000 1202 EXAMINING_DOCUMENT b'29646'
ACTION MARK 10000 1205 CONSIDERED_RELEVANT b'29646'
ACTION SNIPPET 10000 1208 SNIPPET_RELEVANT b'147522'
ACTION DOC 10000 1228 EXAMINING_DOCUMENT b'147522'
ACTION MARK 10000 1231 CONSIDERED_RELEVANT b'147522'
ACTION SNIPPET 10000 1234 SNIPPET_NOT_RELEVANT b'268648'
ACTION SNIPPET 10000 1237 SNIPPET_RELEVANT b'1398527'
ACTION DOC 10000 1257 EXAMINING_DOCUMENT b'1398527'
ACTION SNIPPET 10000 1260 SNIPPET_RELEVANT b'704234'
ACTION DOC 10000 1280 EXAMINING_DOCUMENT b'704234'
ACTION MARK 10000 1283 CONSIDERED_RELEVANT b'704234'
ACTION SNIPPET 10000 1286 SNIPPET_RELEVANT b'296978'
ACTION DOC 10000 1306 EXAMINING_DOCUMENT b'296978'
ACTION MARK 10000 1309 CONSIDERED_RELEVANT b'296978'
ACTION SNIPPET 10000 1312 SNIPPET_RELEVANT b'105357'
ACTION DOC 10000 1332 EXAMINING_DOCUMENT b'105357'
ACTION SNIPPET 10000 1335 SNIPPET_RELEVANT b'872325'
ACTION DOC 10000 1355 EXAMINING_DOCUMENT b'872325'
ACTION SNIPPET 10000 1358 SNIPPET_RELEVANT b'878534'
ACTION DOC 10000 1378 EXAMINING_DOCUMENT b'878534'
ACTION MARK 10000 1381 CONSIDERED_RELEVANT b'878534'
ACTION SNIPPET 10000 1384 SNIPPET_RELEVANT b'173848'
ACTION DOC 10000 1404 EXAMINING_DOCUMENT b'173848'
ACTION SNIPPET 10000 1407 SNIPPET_RELEVANT b'1526069'
ACTION DOC 10000 1427 EXAMINING_DOCUMENT b'1526069'
ACTION MARK 10000 1430 CONSIDERED_RELEVANT b'1526069'
ACTION SNIPPET 10000 1433 SNIPPET_RELEVANT b'346655'
ACTION DOC 10000 1453 EXAMINING_DOCUMENT b'346655'
ACTION MARK 10000 1456 CONSIDERED_RELEVANT b'346655'
ACTION SNIPPET 10000 1459 SNIPPET_NOT_RELEVANT b'932581'
ACTION SNIPPET 10000 1462 SNIPPET_NOT_RELEVANT b'1284779'
ACTION SNIPPET 10000 1465 SNIPPET_RELEVANT b'704898'
ACTION DOC 10000 1485 EXAMINING_DOCUMENT b'704898'
ACTION MARK 10000 1488 CONSIDERED_RELEVANT b'704898'
ACTION SNIPPET 10000 1491 SNIPPET_NOT_RELEVANT b'831760'
ACTION SNIPPET 10000 1494 SNIPPET_RELEVANT b'878496'
ACTION DOC 10000 1514 EXAMINING_DOCUMENT b'878496'
ACTION SNIPPET 10000 1517 SNIPPET_RELEVANT b'168624'
ACTION DOC 10000 1537 EXAMINING_DOCUMENT b'168624'
ACTION SNIPPET 10000 1540 SNIPPET_NOT_RELEVANT b'9260'
ACTION SNIPPET 10000 1543 SNIPPET_RELEVANT b'471397'
ACTION DOC 10000 1563 EXAMINING_DOCUMENT b'471397'
ACTION SNIPPET 10000 1566 SNIPPET_RELEVANT b'834855'
ACTION DOC 10000 1586 EXAMINING_DOCUMENT b'834855'
ACTION MARK 10000 1589 CONSIDERED_RELEVANT b'834855'
ACTION SNIPPET 10000 1592 SEEN_PREVIOUSLY b'112888'
ACTION SNIPPET 10000 1595 SNIPPET_NOT_RELEVANT b'1610371'
ACTION SNIPPET 10000 1598 SNIPPET_RELEVANT b'469735'
ACTION DOC 10000 1618 EXAMINING_DOCUMENT b'469735'
ACTION MARK 10000 1621 CONSIDERED_RELEVANT b'469735'
ACTION SNIPPET 10000 1624 SNIPPET_NOT_RELEVANT b'1575455'
ACTION SNIPPET 10000 1627 SNIPPET_NOT_RELEVANT b'1504695'
ACTION SNIPPET 10000 1630 SNIPPET_RELEVANT b'661831'
ACTION DOC 10000 1650 EXAMINING_DOCUMENT b'661831'
ACTION SNIPPET 10000 1653 SNIPPET_RELEVANT b'933639'
ACTION DOC 10000 1673 EXAMINING_DOCUMENT b'933639'
ACTION MARK 10000 1676 CONSIDERED_RELEVANT b'933639'
ACTION SNIPPET 10000 1679 SNIPPET_RELEVANT b'1765670'
ACTION DOC 10000 1699 EXAMINING_DOCUMENT b'1765670'
ACTION MARK 10000 1702 CONSIDERED_RELEVANT b'1765670'
ACTION SNIPPET 10000 1705 SNIPPET_RELEVANT b'1556033'
ACTION DOC 10000 1725 EXAMINING_DOCUMENT b'1556033'
ACTION MARK 10000 1728 CONSIDERED_RELEVANT b'1556033'
INFO SERP_END_REACHED 
ACTION QUERY 10000 1738 Railway collision
ACTION SERP 10000 1743 EXAMINE_SERP
ACTION SNIPPET 10000 1746 SNIPPET_RELEVANT b'204240'
ACTION DOC 10000 1766 EXAMINING_DOCUMENT b'204240'
ACTION MARK 10000 1769 CONSIDERED_RELEVANT b'204240'
ACTION SNIPPET 10000 1772 SNIPPET_RELEVANT b'1128219'
ACTION DOC 10000 1792 EXAMINING_DOCUMENT b'1128219'
ACTION MARK 10000 1795 CONSIDERED_RELEVANT b'1128219'
ACTION SNIPPET 10000 1798 SNIPPET_NOT_RELEVANT b'317296'
ACTION SNIPPET 10000 1801 SEEN_PREVIOUSLY b'214578'
ACTION SNIPPET 10000 1804 SEEN_PREVIOUSLY b'1403609'
ACTION SNIPPET 10000 1807 SEEN_PREVIOUSLY b'46187'
ACTION SNIPPET 10000 1810 SEEN_PREVIOUSLY b'1275509'
ACTION SNIPPET 10000 1813 SNIPPET_NOT_RELEVANT b'1260886'
ACTION SNIPPET 10000 1816 SNIPPET_NOT_RELEVANT b'1260887'
ACTION SNIPPET 10000 1819 SNIPPET_RELEVANT b'112631'
ACTION DOC 10000 1839 EXAMINING_DOCUMENT b'112631'
ACTION MARK 10000 1842 CONSIDERED_RELEVANT b'112631'
ACTION SNIPPET 10000 1845 SNIPPET_RELEVANT b'1260737'
ACTION DOC 10000 1865 EXAMINING_DOCUMENT b'1260737'
ACTION SNIPPET 10000 1868 SNIPPET_RELEVANT b'314984'
ACTION DOC 10000 1888 EXAMINING_DOCUMENT b'314984'
ACTION MARK 10000 1891 CONSIDERED_RELEVANT b'314984'
ACTION SNIPPET 10000 1894 SEEN_PREVIOUSLY b'2175'
ACTION SNIPPET 10000 1897 SEEN_PREVIOUSLY b'2175'
ACTION SNIPPET 10000 1900 SEEN_PREVIOUSLY b'784019'
ACTION SNIPPET 10000 1903 SNIPPET_RELEVANT b'48678'
ACTION DOC 10000 1923 EXAMINING_DOCUMENT b'48678'
ACTION SNIPPET 10000 1926 SEEN_PREVIOUSLY b'445653'
ACTION SNIPPET 10000 1929 SEEN_PREVIOUSLY b'42499'
ACTION SNIPPET 10000 1932 SNIPPET_RELEVANT b'1271383'
ACTION DOC 10000 1952 EXAMINING_DOCUMENT b'1271383'
ACTION SNIPPET 10000 1955 SNIPPET_NOT_RELEVANT b'146094'
ACTION SNIPPET 10000 1958 SEEN_PREVIOUSLY b'784177'
ACTION SNIPPET 10000 1961 SNIPPET_NOT_RELEVANT b'312917'
ACTION SNIPPET 10000 1964 SNIPPET_NOT_RELEVANT b'5971'
ACTION SNIPPET 10000 1967 SNIPPET_NOT_RELEVANT b'5971'
ACTION SNIPPET 10000 1970 SEEN_PREVIOUSLY b'1127996'
ACTION SNIPPET 10000 1973 SNIPPET_NOT_RELEVANT b'1251998'
ACTION SNIPPET 10000 1976 SNIPPET_RELEVANT b'14399'
ACTION DOC 10000 1996 EXAMINING_DOCUMENT b'14399'
ACTION MARK 10000 1999 CONSIDERED_RELEVANT b'14399'
ACTION SNIPPET 10000 2002 SEEN_PREVIOUSLY b'1648105'
ACTION SNIPPET 10000 2005 SNIPPET_RELEVANT b'2534'
ACTION DOC 10000 2025 EXAMINING_DOCUMENT b'2534'
ACTION MARK 10000 2028 CONSIDERED_RELEVANT b'2534'
ACTION SNIPPET 10000 2031 SEEN_PREVIOUSLY b'2534'
ACTION SNIPPET 10000 2034 SNIPPET_RELEVANT b'829610'
ACTION DOC 10000 2054 EXAMINING_DOCUMENT b'829610'
ACTION MARK 10000 2057 CONSIDERED_RELEVANT b'829610'
ACTION SNIPPET 10000 2060 SEEN_PREVIOUSLY b'1369590'
ACTION SNIPPET 10000 2063 SEEN_PREVIOUSLY b'958897'
ACTION SNIPPET 10000 2066 SNIPPET_RELEVANT b'148120'
ACTION DOC 10000 2086 EXAMINING_DOCUMENT b'148120'
ACTION SNIPPET 10000 2089 SNIPPET_NOT_RELEVANT b'156175'
ACTION SNIPPET 10000 2092 SNIPPET_RELEVANT b'192722'
ACTION DOC 10000 2112 EXAMINING_DOCUMENT b'192722'
ACTION SNIPPET 10000 2115 SNIPPET_NOT_RELEVANT b'331050'
ACTION SNIPPET 10000 2118 SNIPPET_NOT_RELEVANT b'1188001'
ACTION SNIPPET 10000 2121 SNIPPET_RELEVANT b'245425'
ACTION DOC 10000 2141 EXAMINING_DOCUMENT b'245425'
ACTION SNIPPET 10000 2144 SNIPPET_NOT_RELEVANT b'759737'
ACTION SNIPPET 10000 2147 SNIPPET_RELEVANT b'365921'
ACTION DOC 10000 2167 EXAMINING_DOCUMENT b'365921'
ACTION QUERY 10000 2177 Level crossing accident
ACTION SERP 10000 2182 EXAMINE_SERP
ACTION SNIPPET 10000 2185 SNIPPET_RELEVANT b'810453'
ACTION DOC 10000 2205 EXAMINING_DOCUMENT b'810453'
ACTION SNIPPET 10000 2208 SNIPPET_NOT_RELEVANT b'1093298'
ACTION SNIPPET 10000 2211 SNIPPET_NOT_RELEVANT b'1706075'
ACTION SNIPPET 10000 2214 SNIPPET_RELEVANT b'537417'
ACTION DOC 10000 2234 EXAMINING_DOCUMENT b'537417'
ACTION SNIPPET 10000 2237 SNIPPET_NOT_RELEVANT b'1200973'
ACTION SNIPPET 10000 2240 SNIPPET_RELEVANT b'1656808'
ACTION DOC 10000 2260 EXAMINING_DOCUMENT b'1656808'
ACTION SNIPPET 10000 2263 SNIPPET_RELEVANT b'1093132'
ACTION DOC 10000 2283 EXAMINING_DOCUMENT b'1093132'
ACTION MARK 10000 2286 CONSIDERED_RELEVANT b'1093132'
ACTION SNIPPET 10000 2289 SEEN_PREVIOUSLY b'1648105'
ACTION SNIPPET 10000 2292 SNIPPET_RELEVANT b'580325'
ACTION DOC 10000 2312 EXAMINING_DOCUMENT b'580325'
ACTION SNIPPET 10000 2315 SNIPPET_NOT_RELEVANT b'235243'
ACTION SNIPPET 10000 2318 SNIPPET_RELEVANT b'726713'
ACTION DOC 10000 2338 EXAMINING_DOCUMENT b'726713'
ACTION SNIPPET 10000 2341 SNIPPET_RELEVANT b'476819'
ACTION DOC 10000 2361 EXAMINING_DOCUMENT b'476819'
ACTION SNIPPET 10000 2364 SNIPPET_NOT_RELEVANT b'71640'
ACTION SNIPPET 10000 2367 SNIPPET_RELEVANT b'693363'
ACTION DOC 10000 2387 EXAMINING_DOCUMENT b'693363'
ACTION SNIPPET 10000 2390 SNIPPET_RELEVANT b'553386'
ACTION DOC 10000 2410 EXAMINING_DOCUMENT b'553386'
ACTION QUERY 10000 2420 Train crash
ACTION SERP 10000 2425 EXAMINE_SERP
ACTION SNIPPET 10000 2428 SNIPPET_RELEVANT b'93796'
ACTION DOC 10000 2448 EXAMINING_DOCUMENT b'93796'
ACTION MARK 10000 2451 CONSIDERED_RELEVANT b'93796'
ACTION SNIPPET 10000 2454 SNIPPET_RELEVANT b'169092'
ACTION DOC 10000 2474 EXAMINING_DOCUMENT b'169092'
ACTION MARK 10000 2477 CONSIDERED_RELEVANT b'169092'
ACTION SNIPPET 10000 2480 SNIPPET_RELEVANT b'151382'
ACTION DOC 10000 2500 EXAMINING_DOCUMENT b'151382'
ACTION MARK 10000 2503 CONSIDERED_RELEVANT b'151382'
ACTION SNIPPET 10000 2506 SEEN_PREVIOUSLY b'1687116'
ACTION SNIPPET 10000 2509 SNIPPET_RELEVANT b'246824'
ACTION DOC 10000 2529 EXAMINING_DOCUMENT b'246824'
ACTION SNIPPET 10000 2532 SNIPPET_NOT_RELEVANT b'134017'
ACTION SNIPPET 10000 2535 SNIPPET_RELEVANT b'992920'
ACTION DOC 10000 2555 EXAMINING_DOCUMENT b'992920'
ACTION MARK 10000 2558 CONSIDERED_RELEVANT b'992920'
ACTION SNIPPET 10000 2561 SNIPPET_RELEVANT b'935893'
ACTION DOC 10000 2581 EXAMINING_DOCUMENT b'935893'
ACTION MARK 10000 2584 CONSIDERED_RELEVANT b'935893'
ACTION SNIPPET 10000 2587 SNIPPET_RELEVANT b'974838'
ACTION DOC 10000 2607 EXAMINING_DOCUMENT b'974838'
ACTION MARK 10000 2610 CONSIDERED_RELEVANT b'974838'
ACTION SNIPPET 10000 2613 SNIPPET_RELEVANT b'1640169'
ACTION DOC 10000 2633 EXAMINING_DOCUMENT b'1640169'
ACTION MARK 10000 2636 CONSIDERED_RELEVANT b'1640169'
ACTION SNIPPET 10000 2639 SNIPPET_RELEVANT b'413970'
ACTION DOC 10000 2659 EXAMINING_DOCUMENT b'413970'
ACTION MARK 10000 2662 CONSIDERED_RELEVANT b'413970'
ACTION SNIPPET 10000 2665 SNIPPET_NOT_RELEVANT b'14580'
ACTION SNIPPET 10000 2668 SNIPPET_NOT_RELEVANT b'768075'
ACTION SNIPPET 10000 2671 SNIPPET_RELEVANT b'796472'
ACTION DOC 10000 2691 EXAMINING_DOCUMENT b'796472'
ACTION MARK 10000 2694 CONSIDERED_RELEVANT b'796472'
ACTION SNIPPET 10000 2697 SNIPPET_RELEVANT b'168614'
ACTION DOC 10000 2717 EXAMINING_DOCUMENT b'168614'
ACTION MARK 10000 2720 CONSIDERED_RELEVANT b'168614'
ACTION SNIPPET 10000 2723 SNIPPET_NOT_RELEVANT b'268519'
ACTION SNIPPET 10000 2726 SNIPPET_NOT_RELEVANT b'470393'
ACTION SNIPPET 10000 2729 SNIPPET_RELEVANT b'146782'
ACTION DOC 10000 2749 EXAMINING_DOCUMENT b'146782'
ACTION SNIPPET 10000 2752 SNIPPET_RELEVANT b'51425'
ACTION DOC 10000 2772 EXAMINING_DOCUMENT b'51425'
ACTION SNIPPET 10000 2775 SNIPPET_RELEVANT b'784455'
ACTION DOC 10000 2795 EXAMINING_DOCUMENT b'784455'
ACTION MARK 10000 2798 CONSIDERED_RELEVANT b'784455'
ACTION SNIPPET 10000 2801 SNIPPET_RELEVANT b'10971'
ACTION DOC 10000 2821 EXAMINING_DOCUMENT b'10971'
ACTION MARK 10000 2824 CONSIDERED_RELEVANT b'10971'
ACTION SNIPPET 10000 2827 SNIPPET_NOT_RELEVANT b'1076580'
ACTION SNIPPET 10000 2830 SNIPPET_RELEVANT b'192045'
ACTION DOC 10000 2850 EXAMINING_DOCUMENT b'192045'
ACTION SNIPPET 10000 2853 SNIPPET_RELEVANT b'117959'
ACTION DOC 10000 2873 EXAMINING_DOCUMENT b'117959'
ACTION SNIPPET 10000 2876 SNIPPET_RELEVANT b'82883'
ACTION DOC 10000 2896 EXAMINING_DOCUMENT b'82883'
ACTION MARK 10000 2899 CONSIDERED_RELEVANT b'82883'
ACTION SNIPPET 10000 2902 SNIPPET_RELEVANT b'151133'
ACTION DOC 10000 2922 EXAMINING_DOCUMENT b'151133'
ACTION MARK 10000 2925 CONSIDERED_RELEVANT b'151133'
ACTION SNIPPET 10000 2928 SNIPPET_RELEVANT b'639462'
ACTION DOC 10000 2948 EXAMINING_DOCUMENT b'639462'
ACTION MARK 10000 2951 CONSIDERED_RELEVANT b'639462'
ACTION SNIPPET 10000 2954 SEEN_PREVIOUSLY b'98010'
ACTION SNIPPET 10000 2957 SNIPPET_RELEVANT b'130405'
ACTION DOC 10000 2977 EXAMINING_DOCUMENT b'130405'
ACTION MARK 10000 2980 CONSIDERED_RELEVANT b'130405'
ACTION SNIPPET 10000 2983 SNIPPET_RELEVANT b'767293'
ACTION DOC 10000 3003 EXAMINING_DOCUMENT b'767293'
ACTION MARK 10000 3006 CONSIDERED_RELEVANT b'767293'
ACTION SNIPPET 10000 3009 SNIPPET_RELEVANT b'1143853'
ACTION DOC 10000 3029 EXAMINING_DOCUMENT b'1143853'
ACTION MARK 10000 3032 CONSIDERED_RELEVANT b'1143853'
ACTION SNIPPET 10000 3035 SNIPPET_NOT_RELEVANT b'206653'
ACTION SNIPPET 10000 3038 SEEN_PREVIOUSLY b'1403609'
ACTION SNIPPET 10000 3041 SNIPPET_RELEVANT b'157537'
ACTION DOC 10000 3061 EXAMINING_DOCUMENT b'157537'
ACTION MARK 10000 3064 CONSIDERED_RELEVANT b'157537'
ACTION SNIPPET 10000 3067 SNIPPET_NOT_RELEVANT b'958974'
ACTION SNIPPET 10000 3070 SNIPPET_NOT_RELEVANT b'88420'
ACTION SNIPPET 10000 3073 SNIPPET_NOT_RELEVANT b'1739830'
ACTION SNIPPET 10000 3076 SNIPPET_RELEVANT b'92441'
ACTION DOC 10000 3096 EXAMINING_DOCUMENT b'92441'
ACTION MARK 10000 3099 CONSIDERED_RELEVANT b'92441'
ACTION SNIPPET 10000 3102 SNIPPET_RELEVANT b'488247'
ACTION DOC 10000 3122 EXAMINING_DOCUMENT b'488247'
ACTION MARK 10000 3125 CONSIDERED_RELEVANT b'488247'
ACTION SNIPPET 10000 3128 SNIPPET_NOT_RELEVANT b'254876'
ACTION SNIPPET 10000 3131 SNIPPET_RELEVANT b'333971'
